"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"
"GPR155"	2.34881809727211e-05	0.425201743478465	0.118	0.024	0.543704413156548	"Mig"	"GPR155"	"80-90"
"SLC25A3"	2.37020555187914e-05	1.02907732315949	0.116	0.024	0.548655181148983	"Mig"	"SLC25A3"	"80-90"
"HSPE1"	2.38821407170273e-05	0.627079955497249	0.146	0.041	0.552823793317748	"Mig"	"HSPE1"	"80-90"
"NUFIP2"	2.45849380535763e-05	0.0469531834787169	0.146	0.041	0.569092146064185	"Mig"	"NUFIP2"	"80-90"
"RNF213"	2.48243002250919e-05	0.726009908915576	0.235	0.102	0.574632901610426	"Mig"	"RNF213"	"80-90"
"RWDD1"	2.52891756683983e-05	0.508644007910741	0.132	0.033	0.585393838372083	"Mig"	"RWDD1"	"80-90"
"GNB2"	2.55656180857343e-05	0.773803517002613	0.11	0.02	0.591792927448578	"Mig"	"GNB2"	"80-90"
"NFIC"	2.60830970789602e-05	1.14077356157497	0.11	0.02	0.603771531183772	"Mig"	"NFIC"	"80-90"
"RNF7"	2.62577927756725e-05	0.53210925122297	0.11	0.02	0.607815387171267	"Mig"	"RNF7"	"80-90"
"PPP1R12A"	2.64194316110728e-05	-0.590570909159577	0.174	0.057	0.611557002933113	"Mig"	"PPP1R12A"	"80-90"
"TMEM59"	2.67035714860062e-05	0.207072546324794	0.187	0.069	0.618134272758071	"Mig"	"TMEM59"	"80-90"
"ATP5PB"	2.6887403402508e-05	0.031164113517731	0.124	0.028	0.622389613961255	"Mig"	"ATP5PB"	"80-90"
"MRPL16"	2.72024008542386e-05	0.844529386113681	0.132	0.033	0.629681174973914	"Mig"	"MRPL16"	"80-90"
"CD37"	2.74301981976261e-05	1.10021390860473	0.116	0.024	0.634954227878649	"Mig"	"CD37"	"80-90"
"GTF2I"	2.79271394177047e-05	0.975353033919379	0.144	0.041	0.64645742324103	"Mig"	"GTF2I"	"80-90"
"SELENOS"	2.84347622086176e-05	0.988425493219556	0.138	0.037	0.65820787560508	"Mig"	"SELENOS"	"80-90"
"HSP90AA6P"	2.87757338113785e-05	-1.6522792510389	0.057	0.142	0.66610068626579	"Mig"	"HSP90AA6P"	"80-90"
"USP53"	2.89122576195977e-05	-2.36091732949217	0.183	0.065	0.669260939378447	"Mig"	"USP53"	"80-90"
"EIF3I"	2.98684504899491e-05	0.757428776209573	0.108	0.02	0.691394891941341	"Mig"	"EIF3I"	"80-90"
"SEC14L1"	3.00292957797691e-05	0.964192576804743	0.162	0.053	0.695118138710094	"Mig"	"SEC14L1"	"80-90"
"HM13"	3.14648137207759e-05	0.723494893491485	0.122	0.028	0.728347508008522	"Mig"	"HM13"	"80-90"
"HNRNPA1P48"	3.18211726642387e-05	-0.0764765884970798	0.103	0.016	0.736596504831797	"Mig"	"HNRNPA1P48"	"80-90"
"LILRB1"	3.20604162359835e-05	0.702873660728484	0.122	0.028	0.742134515030547	"Mig"	"LILRB1"	"80-90"
"PTBP1"	3.21510147177456e-05	0.00775878462704793	0.103	0.016	0.744231688686376	"Mig"	"PTBP1"	"80-90"
"LPAR6"	3.275229178843e-05	-0.390014691503845	0.337	0.167	0.758150050318578	"Mig"	"LPAR6"	"80-90"
"SETX"	3.31854045029679e-05	-0.421688311612021	0.17	0.057	0.768175743434702	"Mig"	"SETX"	"80-90"
"NACA4P"	3.34795599746435e-05	0.258367272444606	0.156	0.049	0.774984854293048	"Mig"	"NACA4P"	"80-90"
"AKR1A1"	3.34940042997961e-05	1.24502928083682	0.14	0.041	0.775319211531679	"Mig"	"AKR1A1"	"80-90"
"SNHG32"	3.37572088990116e-05	0.856953555428803	0.101	0.016	0.78141187159432	"Mig"	"SNHG32"	"80-90"
"GCA"	3.50447619135714e-05	0.570961216797292	0.203	0.081	0.811216148775351	"Mig"	"GCA"	"80-90"
"TCEAL4"	3.53070150233571e-05	0.934673093560242	0.101	0.016	0.81728678376067	"Mig"	"TCEAL4"	"80-90"
"PGK1"	3.61236853735498e-05	0.793005943847453	0.185	0.069	0.836191069026932	"Mig"	"PGK1"	"80-90"
"AK2"	3.69242338203965e-05	0.592620957156919	0.101	0.016	0.854722164474539	"Mig"	"AK2"	"80-90"
"ATP5MGL"	3.70515057831363e-05	0.0796914769582505	0.101	0.016	0.857668255868038	"Mig"	"ATP5MGL"	"80-90"
"RDH11"	3.76015475589681e-05	-0.0286502982098626	0.158	0.049	0.870400622894993	"Mig"	"RDH11"	"80-90"
"CACUL1"	3.76904655968226e-05	0.483365648419173	0.122	0.028	0.87245889763525	"Mig"	"CACUL1"	"80-90"
"CALCOCO2"	3.867128837255e-05	0.277136859082376	0.136	0.037	0.895162983247787	"Mig"	"CALCOCO2"	"80-90"
"CPVL"	4.01040839468231e-05	-0.171913512900269	0.239	0.102	0.92832933520106	"Mig"	"CPVL"	"80-90"
"MARCHF7"	4.17484552414102e-05	1.13486313455815	0.107	0.02	0.966393241928163	"Mig"	"MARCHF7"	"80-90"
"EPB41L2"	4.30912586980852e-05	0.190802564089547	0.308	0.159	0.997476456343276	"Mig"	"EPB41L2"	"80-90"
"EWSR1"	4.32098409337329e-05	0.0615715793762597	0.136	0.037	1	"Mig"	"EWSR1"	"80-90"
"RASSF3"	4.42102827405394e-05	-2.39178708367163	0.085	0.183	1	"Mig"	"RASSF3"	"80-90"
"CIAO2A"	4.50729533640943e-05	0.277611443810734	0.172	0.061	1	"Mig"	"CIAO2A"	"80-90"
"TSNAX"	4.51651372438826e-05	1.54424297086127	0.105	0.02	1	"Mig"	"TSNAX"	"80-90"
"PLEK"	4.51772817205413e-05	0.69977432851621	0.128	0.033	1	"Mig"	"PLEK"	"80-90"
"PRKDC"	4.58881747440193e-05	0.0619619560254989	0.231	0.102	1	"Mig"	"PRKDC"	"80-90"
"EIF4A2"	4.6305895823192e-05	0.1830901619156	0.191	0.073	1	"Mig"	"EIF4A2"	"80-90"
"TPR"	4.68526205416254e-05	-0.0972870833413457	0.156	0.049	1	"Mig"	"TPR"	"80-90"
"PGGT1B"	4.93279241436607e-05	0.402020741213889	0.172	0.061	1	"Mig"	"PGGT1B"	"80-90"
"VOPP1"	4.97170363055745e-05	0.0602330902811042	0.107	0.02	1	"Mig"	"VOPP1"	"80-90"
"HINT1"	5.00252969870406e-05	0.542316005508177	0.12	0.028	1	"Mig"	"HINT1"	"80-90"
"EEA1"	5.00705543924848e-05	-0.586714534688197	0.174	0.061	1	"Mig"	"EEA1"	"80-90"
"NUDC"	5.03625111711838e-05	0.765738494681201	0.112	0.024	1	"Mig"	"NUDC"	"80-90"
"FYB1"	5.08393497467128e-05	-0.0674005359931686	0.436	0.252	1	"Mig"	"FYB1"	"80-90"
"MTND2P28"	5.17569190067364e-05	-0.246829377149183	0.321	0.159	1	"Mig"	"MTND2P28"	"80-90"
"PDIK1L"	5.17649303996223e-05	-0.522250859166358	0.049	0.13	1	"Mig"	"PDIK1L"	"80-90"
"FSCN1"	5.32920965504257e-05	0.396030819893799	0.105	0.02	1	"Mig"	"FSCN1"	"80-90"
"ANKLE2"	5.32920965504257e-05	0.84756713855946	0.105	0.02	1	"Mig"	"ANKLE2"	"80-90"
"H2BC6"	5.36061704181981e-05	-0.335180581215413	0.107	0.02	1	"Mig"	"H2BC6"	"80-90"
"LSM14A"	5.36229598783702e-05	0.423387983647147	0.156	0.049	1	"Mig"	"LSM14A"	"80-90"
"C1orf174"	5.62769303521417e-05	0.48293203220618	0.112	0.024	1	"Mig"	"C1orf174"	"80-90"
"CHST11"	5.69650016496253e-05	-0.0875600102019487	0.17	0.061	1	"Mig"	"CHST11"	"80-90"
"TNFRSF1B"	5.80831364009063e-05	0.231229487408604	0.16	0.053	1	"Mig"	"TNFRSF1B"	"80-90"
"MTRNR2L2"	5.88127651041141e-05	-1.53902333203735	0.651	0.65	1	"Mig"	"MTRNR2L2"	"80-90"
"MTRNR2L12"	5.88127651041141e-05	-1.53902333203735	0.651	0.65	1	"Mig"	"MTRNR2L12"	"80-90"
"AMD1"	5.92008976360619e-05	0.655876689793153	0.105	0.02	1	"Mig"	"AMD1"	"80-90"
"PRXL2C"	5.96973434879069e-05	0.010954991662997	0.144	0.045	1	"Mig"	"PRXL2C"	"80-90"
"MKNK2"	6.43156828368678e-05	-1.73634976976162	0.051	0.134	1	"Mig"	"MKNK2"	"80-90"
"RUFY2"	6.82638669862816e-05	-2.00486558954083	0.077	0.171	1	"Mig"	"RUFY2"	"80-90"
"ANKRD40"	7.00819612544962e-05	0.17386984220341	0.16	0.057	1	"Mig"	"ANKRD40"	"80-90"
"SRA1"	7.09349607344459e-05	1.39583399477428	0.103	0.02	1	"Mig"	"SRA1"	"80-90"
"ATP6V0E1"	7.14344239999179e-05	-0.0858218759069747	0.179	0.069	1	"Mig"	"ATP6V0E1"	"80-90"
"TOR1AIP1"	7.18689382293777e-05	0.773760438468043	0.103	0.02	1	"Mig"	"TOR1AIP1"	"80-90"
"PPP4R3A"	7.20846439946747e-05	0.803851074257298	0.122	0.033	1	"Mig"	"PPP4R3A"	"80-90"
"CHCHD10"	7.57794714593629e-05	-0.240595627989974	0.118	0.028	1	"Mig"	"CHCHD10"	"80-90"
"GLDN"	7.64847275260018e-05	0.123289590706708	0.227	0.102	1	"Mig"	"GLDN"	"80-90"
"FOXN3"	8.02919168889036e-05	0.477477391348007	0.136	0.041	1	"Mig"	"FOXN3"	"80-90"
"LRP1"	8.70298670578503e-05	0.237300164140997	0.138	0.041	1	"Mig"	"LRP1"	"80-90"
"EIF3C"	8.84135340076752e-05	0.678204437657967	0.122	0.033	1	"Mig"	"EIF3C"	"80-90"
"CXCL16"	8.85903320447169e-05	-0.045480209088882	0.144	0.045	1	"Mig"	"CXCL16"	"80-90"
"LGALS9"	8.90457646854909e-05	0.45671081357518	0.178	0.069	1	"Mig"	"LGALS9"	"80-90"
"CBX3"	8.99438123270313e-05	1.04481401424168	0.114	0.028	1	"Mig"	"CBX3"	"80-90"
"BRK1"	9.10238564040145e-05	-0.0580176562057175	0.144	0.045	1	"Mig"	"BRK1"	"80-90"
"EXOSC6"	9.15496474066987e-05	0.88352117775287	0.199	0.085	1	"Mig"	"EXOSC6"	"80-90"
"YWHAZ"	9.19883735305164e-05	0.153541389682531	0.174	0.065	1	"Mig"	"YWHAZ"	"80-90"
"MS4A7"	9.27731022441117e-05	0.235298751824924	0.225	0.102	1	"Mig"	"MS4A7"	"80-90"
"FAM110B"	9.48834928208716e-05	-1.82770537321132	0.045	0.122	1	"Mig"	"FAM110B"	"80-90"
"HNRNPUL1"	9.49139421644666e-05	0.444239963077784	0.101	0.02	1	"Mig"	"HNRNPUL1"	"80-90"
"STAB1"	9.95255537463239e-05	0.960174697682222	0.126	0.037	1	"Mig"	"STAB1"	"80-90"
"INTS10"	0.000100379650025899	0.594293597408077	0.134	0.041	1	"Mig"	"INTS10"	"80-90"
"PIK3IP1"	0.000100863524882526	0.432478213162984	0.108	0.024	1	"Mig"	"PIK3IP1"	"80-90"
"SH3BGRL"	0.00010147393744914	0.692048098303544	0.122	0.033	1	"Mig"	"SH3BGRL"	"80-90"
"MARCHF1"	0.00010174669213983	0.656050466525019	0.174	0.065	1	"Mig"	"MARCHF1"	"80-90"
"PARK7"	0.000103251333741313	0.495057638285005	0.101	0.02	1	"Mig"	"PARK7"	"80-90"
"DSE"	0.00010340935329175	0.566688866142478	0.12	0.033	1	"Mig"	"DSE"	"80-90"
"ERCC1"	0.000104101464187496	0.639471414198085	0.107	0.024	1	"Mig"	"ERCC1"	"80-90"
"GDI2"	0.000104379095218659	0.322679015538111	0.185	0.073	1	"Mig"	"GDI2"	"80-90"
"CHD4"	0.000104482837434068	0.509774055844284	0.142	0.045	1	"Mig"	"CHD4"	"80-90"
"ARHGAP15"	0.00010555545980739	0.756670259420016	0.12	0.033	1	"Mig"	"ARHGAP15"	"80-90"
"YTHDC1"	0.000106233066016404	0.46140613572252	0.114	0.028	1	"Mig"	"YTHDC1"	"80-90"
"PON2"	0.000108755990132211	0.661223594140749	0.107	0.024	1	"Mig"	"PON2"	"80-90"
"FOS"	0.000113117952837366	0.977807645583647	0.158	0.057	1	"Mig"	"FOS"	"80-90"
"ARHGAP45"	0.00011467195269455	0.317447566718128	0.107	0.024	1	"Mig"	"ARHGAP45"	"80-90"
"PRRC2C"	0.0001156275110331	0.195192373344337	0.357	0.199	1	"Mig"	"PRRC2C"	"80-90"
"PAXBP1"	0.000119429484652403	0.417451145486039	0.114	0.028	1	"Mig"	"PAXBP1"	"80-90"
"APOL6"	0.000122514746135141	0.150102248739122	0.134	0.041	1	"Mig"	"APOL6"	"80-90"
"MIA3"	0.000122779149194063	0.385000511276712	0.107	0.024	1	"Mig"	"MIA3"	"80-90"
"FRMD4A"	0.000123998473749581	1.04207578898354	0.105	0.024	1	"Mig"	"FRMD4A"	"80-90"
"TPP1"	0.000126210943821508	0.49740485369192	0.152	0.053	1	"Mig"	"TPP1"	"80-90"
"VPS35"	0.000129355062367984	0.497534045756025	0.233	0.11	1	"Mig"	"VPS35"	"80-90"
"KMT2C"	0.000129440464164451	-1.97925253659303	0.154	0.264	1	"Mig"	"KMT2C"	"80-90"
"DNAJC8"	0.000130521612530231	0.326066843691726	0.112	0.028	1	"Mig"	"DNAJC8"	"80-90"
"DDX3X"	0.000131349979385218	-0.0746846409704802	0.375	0.224	1	"Mig"	"DDX3X"	"80-90"
"CNOT7"	0.000134134137967434	-1.11349471858314	0.097	0.195	1	"Mig"	"CNOT7"	"80-90"
"GSPT1"	0.000135895803115523	1.00880774610423	0.124	0.037	1	"Mig"	"GSPT1"	"80-90"
"EPB41L3"	0.000136110055021981	0.120598037906281	0.112	0.028	1	"Mig"	"EPB41L3"	"80-90"
"PSMC6"	0.000138285476219993	1.08764010768584	0.103	0.024	1	"Mig"	"PSMC6"	"80-90"
"C5AR1"	0.000138988081048379	-0.355336903770633	0.112	0.028	1	"Mig"	"C5AR1"	"80-90"
"ADAR"	0.000140860861682551	0.80779877094716	0.105	0.024	1	"Mig"	"ADAR"	"80-90"
"ARHGAP12"	0.000144350429917029	0.16595286278118	0.126	0.037	1	"Mig"	"ARHGAP12"	"80-90"
"PHF11"	0.000147214460763389	0.150340635435418	0.126	0.037	1	"Mig"	"PHF11"	"80-90"
"UBE2B"	0.000148125472701792	-0.637231532467953	0.185	0.073	1	"Mig"	"UBE2B"	"80-90"
"IFNGR2"	0.000150225710474102	-0.00556425469624955	0.335	0.183	1	"Mig"	"IFNGR2"	"80-90"
"SOAT1"	0.00015041104106539	0.750534965116007	0.148	0.053	1	"Mig"	"SOAT1"	"80-90"
"NONO"	0.00015126875191866	0.345433906088829	0.162	0.061	1	"Mig"	"NONO"	"80-90"
"ANAPC16"	0.00015146154695721	0.490894067689245	0.191	0.081	1	"Mig"	"ANAPC16"	"80-90"
"SF3B1"	0.000152334393944452	-0.949190829237727	0.199	0.085	1	"Mig"	"SF3B1"	"80-90"
"ARPC4"	0.000153282164520877	-0.601063309050821	0.481	0.301	1	"Mig"	"ARPC4"	"80-90"
"CD86"	0.000153488039542183	0.464304075480728	0.118	0.033	1	"Mig"	"CD86"	"80-90"
"NSRP1"	0.000153520967018531	0.728894249009783	0.158	0.057	1	"Mig"	"NSRP1"	"80-90"
"CST3"	0.000156873418045506	0.300968845290738	0.373	0.228	1	"Mig"	"CST3"	"80-90"
"SUMO1"	0.000160264600871343	0.53066705895082	0.11	0.028	1	"Mig"	"SUMO1"	"80-90"
"CYTH4"	0.000160358665370611	1.02416909019812	0.105	0.024	1	"Mig"	"CYTH4"	"80-90"
"SYNRG"	0.000163075482739176	0.739820763850737	0.103	0.024	1	"Mig"	"SYNRG"	"80-90"
"IFI6"	0.000164328675133279	-0.167523861106789	0.314	0.171	1	"Mig"	"IFI6"	"80-90"
"DEK"	0.000165474384114523	0.558961207217196	0.168	0.065	1	"Mig"	"DEK"	"80-90"
"NCOR1"	0.000166904931467174	-0.0715125247623121	0.181	0.073	1	"Mig"	"NCOR1"	"80-90"
"JAK1"	0.000170048033421443	-0.547100606018499	0.14	0.045	1	"Mig"	"JAK1"	"80-90"
"USP15"	0.000171147785174929	-0.103235937773598	0.294	0.159	1	"Mig"	"USP15"	"80-90"
"SNHG5"	0.000171756211589496	-0.173501194547897	0.15	0.053	1	"Mig"	"SNHG5"	"80-90"
"BASP1"	0.000175448293725553	0.831493084746685	0.13	0.041	1	"Mig"	"BASP1"	"80-90"
"SORT1"	0.000175645625350295	0.637178187369017	0.189	0.081	1	"Mig"	"SORT1"	"80-90"
"RNASE6"	0.000175717988053701	0.269896707090928	0.118	0.033	1	"Mig"	"RNASE6"	"80-90"
"CTNNA1"	0.000182018745358647	0.562113072284421	0.108	0.028	1	"Mig"	"CTNNA1"	"80-90"
"BRD2"	0.000184557871332616	-0.0681465510849393	0.158	0.057	1	"Mig"	"BRD2"	"80-90"
"REEP3"	0.000194896782049236	0.470378392742106	0.116	0.033	1	"Mig"	"REEP3"	"80-90"
"HNRNPH1"	0.000199653411829707	-0.78845668344558	0.961	0.919	1	"Mig"	"HNRNPH1"	"80-90"
"SNCA"	0.000201136887862806	0.577156309489921	0.116	0.033	1	"Mig"	"SNCA"	"80-90"
"GPATCH2L"	0.0002022218312104	1.06717623759456	0.158	0.061	1	"Mig"	"GPATCH2L"	"80-90"
"SELENOT"	0.000204799291490785	-0.319538383134239	0.13	0.041	1	"Mig"	"SELENOT"	"80-90"
"ECPAS"	0.000205608754057508	0.623178000245997	0.108	0.028	1	"Mig"	"ECPAS"	"80-90"
"ACAP2"	0.000213827233193348	0.405693270533379	0.201	0.089	1	"Mig"	"ACAP2"	"80-90"
"PCBP2"	0.000214301255163871	0.625283748548159	0.108	0.028	1	"Mig"	"PCBP2"	"80-90"
"EEF1B2P3"	0.000219286070328243	-0.133328203011157	0.162	0.061	1	"Mig"	"EEF1B2P3"	"80-90"
"TLR7"	0.000224483271836138	0.223433160303199	0.136	0.045	1	"Mig"	"TLR7"	"80-90"
"PLEKHO1"	0.000231926828657035	0.888602761979668	0.101	0.024	1	"Mig"	"PLEKHO1"	"80-90"
"RSRC1"	0.000232934666405802	0.606586918017034	0.17	0.069	1	"Mig"	"RSRC1"	"80-90"
"TMIGD3"	0.000236342560628154	0.0455739868484955	0.229	0.114	1	"Mig"	"TMIGD3"	"80-90"
"IGSF6"	0.000238510146268695	0.526467425177753	0.205	0.093	1	"Mig"	"IGSF6"	"80-90"
"EIF2AK4"	0.0002487111723523	0.0171922772647397	0.112	0.033	1	"Mig"	"EIF2AK4"	"80-90"
"SMARCC2"	0.000257023573434904	0.718157215129416	0.12	0.037	1	"Mig"	"SMARCC2"	"80-90"
"DOCK2"	0.000263051614223602	0.51982772753679	0.132	0.045	1	"Mig"	"DOCK2"	"80-90"
"YWHAB"	0.000265521855437851	0.566620043257075	0.27	0.142	1	"Mig"	"YWHAB"	"80-90"
"ZNF638"	0.000268020212041451	-1.11459758838532	0.148	0.053	1	"Mig"	"ZNF638"	"80-90"
"C12orf75"	0.000273860046976079	0.621447696869911	0.12	0.037	1	"Mig"	"C12orf75"	"80-90"
"GGNBP2"	0.00027636988241173	0.125818499202561	0.14	0.049	1	"Mig"	"GGNBP2"	"80-90"
"NDUFA12"	0.000282923796180126	0.153602869335341	0.126	0.041	1	"Mig"	"NDUFA12"	"80-90"
"FKBP1C"	0.000283252172945873	0.45965537344017	0.162	0.065	1	"Mig"	"FKBP1C"	"80-90"
"TAX1BP1"	0.00028933206032035	-0.634563552552929	0.174	0.069	1	"Mig"	"TAX1BP1"	"80-90"
"GAB3"	0.000290071128221416	-0.171208743763705	0.164	0.065	1	"Mig"	"GAB3"	"80-90"
"CCT8"	0.000296882737169339	0.350949286271586	0.126	0.041	1	"Mig"	"CCT8"	"80-90"
"ITGAM"	0.000304571682003974	0.0735514592471416	0.132	0.045	1	"Mig"	"ITGAM"	"80-90"
"MSN"	0.000311484733023208	-0.739676556565801	0.126	0.041	1	"Mig"	"MSN"	"80-90"
"ANP32A"	0.000318383447214136	-0.910913374093745	0.166	0.065	1	"Mig"	"ANP32A"	"80-90"
"SPTLC2"	0.000324761476883772	0.496410218614308	0.15	0.057	1	"Mig"	"SPTLC2"	"80-90"
"EIF4G3"	0.000327409019536773	0.257039669274627	0.219	0.106	1	"Mig"	"EIF4G3"	"80-90"
"HLA-B"	0.000329218424197215	0.242602770592597	0.558	0.382	1	"Mig"	"HLA-B"	"80-90"
"DDX17"	0.000331105228920198	0.0672383989505363	0.353	0.195	1	"Mig"	"DDX17"	"80-90"
"GOLGA8A"	0.000335987869889298	-1.01358546317978	0.112	0.033	1	"Mig"	"GOLGA8A"	"80-90"
"ESF1"	0.000339785135926614	0.256844077540946	0.112	0.033	1	"Mig"	"ESF1"	"80-90"
"GPI"	0.000340159309945873	0.832664777453868	0.105	0.028	1	"Mig"	"GPI"	"80-90"
"CWC15"	0.000342278383746307	0.630967091032283	0.11	0.033	1	"Mig"	"CWC15"	"80-90"
"ELL2"	0.000344328090688428	0.303074633599589	0.162	0.065	1	"Mig"	"ELL2"	"80-90"
"SSR3"	0.000346819298049006	0.803245140511896	0.16	0.065	1	"Mig"	"SSR3"	"80-90"
"MYH9"	0.000349704396428121	-0.0975033885690748	0.14	0.049	1	"Mig"	"MYH9"	"80-90"
"SRSF4"	0.00035327197591149	0.902220947267122	0.105	0.028	1	"Mig"	"SRSF4"	"80-90"
"SELENOW"	0.000365661768730834	1.29052219814902	0.108	0.033	1	"Mig"	"SELENOW"	"80-90"
"LUZP1"	0.000370059650475958	0.94758781627503	0.105	0.028	1	"Mig"	"LUZP1"	"80-90"
"PHPT1"	0.000373756586247877	1.01100328161746	0.146	0.057	1	"Mig"	"PHPT1"	"80-90"
"UPF2"	0.000377473278500964	0.729527182341764	0.176	0.077	1	"Mig"	"UPF2"	"80-90"
"YBX1"	0.000387769326590405	-0.970640361956885	0.349	0.199	1	"Mig"	"YBX1"	"80-90"
"C1QC"	0.000396002455819685	0.0958653085522858	0.771	0.667	1	"Mig"	"C1QC"	"80-90"
"NFE2L2"	0.000398892101684571	0.226670615059554	0.128	0.045	1	"Mig"	"NFE2L2"	"80-90"
"PFDN2"	0.000399592997628264	0.264270393704368	0.116	0.037	1	"Mig"	"PFDN2"	"80-90"
"IKZF1"	0.000403967074088448	0.413575645368677	0.116	0.037	1	"Mig"	"IKZF1"	"80-90"
"SENP6"	0.000410408383965978	1.10071468369606	0.128	0.045	1	"Mig"	"SENP6"	"80-90"
"RAB1A"	0.000414667825151902	-0.0531056680227497	0.189	0.085	1	"Mig"	"RAB1A"	"80-90"
"EEF1B2P2"	0.000415005597446745	-0.156720630042357	0.12	0.037	1	"Mig"	"EEF1B2P2"	"80-90"
"MGAT1"	0.000416887638961788	1.0435071921526	0.122	0.041	1	"Mig"	"MGAT1"	"80-90"
"STX7"	0.000418474766548168	-0.851217603173202	0.144	0.053	1	"Mig"	"STX7"	"80-90"
"SRI"	0.00043649973038409	0.889192188595268	0.146	0.057	1	"Mig"	"SRI"	"80-90"
"SCNM1"	0.000447961810977884	0.146208405710835	0.124	0.041	1	"Mig"	"SCNM1"	"80-90"
"TNFAIP8L2-SCNM1"	0.000447961810977884	0.146208405710835	0.124	0.041	1	"Mig"	"TNFAIP8L2-SCNM1"	"80-90"
"ZC3H13"	0.000456006774738596	-0.474136785135846	0.122	0.041	1	"Mig"	"ZC3H13"	"80-90"
"CD164"	0.000461538267676922	-0.0869392485373066	0.197	0.089	1	"Mig"	"CD164"	"80-90"
"SH2B3"	0.000468828580527125	-0.20583536488619	0.116	0.037	1	"Mig"	"SH2B3"	"80-90"
"SKAP2"	0.000486202547931257	0.0659340322726487	0.179	0.077	1	"Mig"	"SKAP2"	"80-90"
"ANKRD11"	0.000486269840896119	0.53940647647717	0.142	0.053	1	"Mig"	"ANKRD11"	"80-90"
"GNAI3"	0.000503484434293031	0.480877099122231	0.108	0.033	1	"Mig"	"GNAI3"	"80-90"
"OGFRL1"	0.000520874565526593	-1.05937432048555	0.223	0.106	1	"Mig"	"OGFRL1"	"80-90"
"PDZD8"	0.000524878709582522	-1.64803744398112	0.059	0.13	1	"Mig"	"PDZD8"	"80-90"
"SEC31A"	0.00052696084577669	0.0612096122044932	0.158	0.065	1	"Mig"	"SEC31A"	"80-90"
"MDM4"	0.00053076259641342	-0.160273307802404	0.408	0.256	1	"Mig"	"MDM4"	"80-90"
"SPCS2"	0.000540747229013136	0.658631641846007	0.114	0.037	1	"Mig"	"SPCS2"	"80-90"
"B4GALT1"	0.000542416959367595	-0.197539478478415	0.615	0.447	1	"Mig"	"B4GALT1"	"80-90"
"NABP1"	0.000549791560690573	0.855571279881236	0.132	0.049	1	"Mig"	"NABP1"	"80-90"
"ITGAV"	0.000567872506222315	0.142145241287362	0.128	0.045	1	"Mig"	"ITGAV"	"80-90"
"TRMT5"	0.000573967554620581	-0.0160695587332851	0.11	0.033	1	"Mig"	"TRMT5"	"80-90"
"USP9X"	0.000576839015614924	-0.127219018642631	0.12	0.041	1	"Mig"	"USP9X"	"80-90"
"CEP170"	0.000588254763671812	0.171748160314622	0.15	0.061	1	"Mig"	"CEP170"	"80-90"
"CEP170P1"	0.000588254763671812	0.171748160314622	0.15	0.061	1	"Mig"	"CEP170P1"	"80-90"
"EIF2S3"	0.00059486748831607	-0.180174095955281	0.424	0.28	1	"Mig"	"EIF2S3"	"80-90"
"NKTR"	0.000619118875916562	-0.407468114098291	0.262	0.142	1	"Mig"	"NKTR"	"80-90"
"HNRNPH3"	0.000647322761271644	-0.233340792253734	0.101	0.028	1	"Mig"	"HNRNPH3"	"80-90"
"PSMA3"	0.000653145648972609	0.559417172058102	0.107	0.033	1	"Mig"	"PSMA3"	"80-90"
"GGTA1"	0.000659508908924673	0.761065767227707	0.112	0.037	1	"Mig"	"GGTA1"	"80-90"
"ACTR2"	0.000661118316095457	0.357643118456723	0.201	0.098	1	"Mig"	"ACTR2"	"80-90"
"GCC2"	0.000668903062731292	0.427442173741394	0.142	0.057	1	"Mig"	"GCC2"	"80-90"
"ADAP2"	0.000674955918490711	0.478391756440319	0.197	0.098	1	"Mig"	"ADAP2"	"80-90"
"SCPEP1"	0.000678714879454208	0.389308180039831	0.107	0.033	1	"Mig"	"SCPEP1"	"80-90"
"ATM"	0.000681893659401073	-1.74174583778129	0.164	0.26	1	"Mig"	"ATM"	"80-90"
"GIMAP4"	0.000694298510840612	0.106446472937881	0.144	0.057	1	"Mig"	"GIMAP4"	"80-90"
"CHD2"	0.000697566948621295	-0.216378573571622	0.144	0.057	1	"Mig"	"CHD2"	"80-90"
"LMBRD1"	0.000725778810531143	0.392684055839517	0.105	0.033	1	"Mig"	"LMBRD1"	"80-90"
"PCNP"	0.000749168326915256	0.500421521064529	0.112	0.037	1	"Mig"	"PCNP"	"80-90"
"COX5A"	0.000783633647738147	0.596490814551946	0.105	0.033	1	"Mig"	"COX5A"	"80-90"
"RNA5-8SN2"	0.000801614189322787	-0.219293368679529	0.183	0.081	1	"Mig"	"RNA5-8SN2"	"80-90"
"IFI16"	0.000802552249895056	-0.666319481429294	0.379	0.228	1	"Mig"	"IFI16"	"80-90"
"PHF20"	0.000825383896994925	0.19413072018359	0.124	0.045	1	"Mig"	"PHF20"	"80-90"
"EIF4G2"	0.000831004095984293	-0.301007023762023	0.179	0.081	1	"Mig"	"EIF4G2"	"80-90"
"RNA5-8SN5"	0.000837393331278754	-0.200284551542167	0.193	0.089	1	"Mig"	"RNA5-8SN5"	"80-90"
"SAMHD1"	0.000843677232347513	0.372970875659622	0.146	0.061	1	"Mig"	"SAMHD1"	"80-90"
"OIP5-AS1"	0.000846441131985185	0.8324049066276	0.116	0.041	1	"Mig"	"OIP5-AS1"	"80-90"
