"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"	"gender"
"RSRP1"	0.00997957060926445	0.928739095198974	0.105	0.069	1	"Mig"	"RSRP1"	"80-90"	"female"
"HSPE1"	0.0100937733240042	0.00791081173146746	0.105	0.146	1	"Mig"	"HSPE1"	"80-90"	"female"
"GOLIM4"	0.0102208536409108	0.347775061989579	0.215	0.174	1	"Mig"	"GOLIM4"	"80-90"	"female"
"VPS13C"	0.010243103406635	1.09110207421395	0.287	0.254	1	"Mig"	"VPS13C"	"80-90"	"female"
"NAIP"	0.010606168699909	-0.498356985410504	0.129	0.172	1	"Mig"	"NAIP"	"80-90"	"female"
"TUT7"	0.0106495457900229	-0.0812110532227712	0.068	0.103	1	"Mig"	"TUT7"	"80-90"	"female"
"BRD2"	0.0106865575049368	-0.0250686680912184	0.111	0.158	1	"Mig"	"BRD2"	"80-90"	"female"
"ADAR"	0.0108284714227881	0.146950965121184	0.07	0.105	1	"Mig"	"ADAR"	"80-90"	"female"
"SDCBP"	0.0108677178590292	0.456341179663747	0.135	0.185	1	"Mig"	"SDCBP"	"80-90"	"female"
"METTL7A"	0.0108769750851463	0.708717906382268	0.215	0.174	1	"Mig"	"METTL7A"	"80-90"	"female"
"LSM14A"	0.0114492593750161	-0.348115444515336	0.111	0.156	1	"Mig"	"LSM14A"	"80-90"	"female"
"PPP2R5C"	0.011499906757085	0.343436588125211	0.136	0.185	1	"Mig"	"PPP2R5C"	"80-90"	"female"
"CPEB4"	0.0115649119062114	0.362628574694377	0.14	0.191	1	"Mig"	"CPEB4"	"80-90"	"female"
"CEP170"	0.0118745733551917	0.513986906153427	0.106	0.15	1	"Mig"	"CEP170"	"80-90"	"female"
"CEP170P1"	0.0118745733551917	0.513986906153427	0.106	0.15	1	"Mig"	"CEP170P1"	"80-90"	"female"
"CRLF3"	0.0119603029442003	0.733125837348179	0.14	0.103	1	"Mig"	"CRLF3"	"80-90"	"female"
"PARP9"	0.0120143976491329	0.262768253759711	0.118	0.164	1	"Mig"	"PARP9"	"80-90"	"female"
"IFI6"	0.0122201391497523	0.0800822111018018	0.244	0.314	1	"Mig"	"IFI6"	"80-90"	"female"
"XPO1"	0.0123682212376975	0.377759377945609	0.119	0.083	1	"Mig"	"XPO1"	"80-90"	"female"
"IFI44L"	0.0124323705475405	-0.0196325068963226	0.105	0.148	1	"Mig"	"IFI44L"	"80-90"	"female"
"DBI"	0.0126510590296062	0.336870205729799	0.087	0.126	1	"Mig"	"DBI"	"80-90"	"female"
"SETD5"	0.0126717875428511	0.622636329693931	0.114	0.077	1	"Mig"	"SETD5"	"80-90"	"female"
"FXR1"	0.0128879335213448	0.219532055107617	0.133	0.097	1	"Mig"	"FXR1"	"80-90"	"female"
"POGZ"	0.0130266135642512	1.07863179345866	0.132	0.095	1	"Mig"	"POGZ"	"80-90"	"female"
"PKM"	0.0131709468236254	-0.00330852795624925	0.15	0.199	1	"Mig"	"PKM"	"80-90"	"female"
"ZFP36L1"	0.0132566612106679	0.407118824679681	0.55	0.582	1	"Mig"	"ZFP36L1"	"80-90"	"female"
"LARP1"	0.0137503816628097	-0.0620159838504608	0.073	0.107	1	"Mig"	"LARP1"	"80-90"	"female"
"CNPY3"	0.0140483152794537	0.0775788879475672	0.144	0.193	1	"Mig"	"CNPY3"	"80-90"	"female"
"OGT"	0.0142424777877972	0.921838082257405	0.229	0.185	1	"Mig"	"OGT"	"80-90"	"female"
"OXR1"	0.0142470486590811	1.0188107033393	0.117	0.081	1	"Mig"	"OXR1"	"80-90"	"female"
"RGS1"	0.0148036746073328	0.529820249071501	0.349	0.458	1	"Mig"	"RGS1"	"80-90"	"female"
"SAFB2"	0.0150307953814737	0.28427848409436	0.111	0.075	1	"Mig"	"SAFB2"	"80-90"	"female"
"DST"	0.0154150143109132	0.753417191605876	0.154	0.114	1	"Mig"	"DST"	"80-90"	"female"
"CSDE1"	0.0158800893604788	0.26340266002597	0.107	0.15	1	"Mig"	"CSDE1"	"80-90"	"female"
"SRSF3"	0.0163779770487393	-0.0271303266127125	0.421	0.515	1	"Mig"	"SRSF3"	"80-90"	"female"
"CAPG"	0.0168268537269749	-0.0751484903005362	0.101	0.14	1	"Mig"	"CAPG"	"80-90"	"female"
"C16orf54"	0.0169815919478334	0.100606879684774	0.111	0.154	1	"Mig"	"C16orf54"	"80-90"	"female"
"GAPVD1"	0.0170224130943379	0.304367406957907	0.096	0.136	1	"Mig"	"GAPVD1"	"80-90"	"female"
"CORO1C"	0.0171101608824467	0.595458942708918	0.213	0.176	1	"Mig"	"CORO1C"	"80-90"	"female"
"PUM2"	0.0178260969765814	0.115104352708234	0.076	0.11	1	"Mig"	"PUM2"	"80-90"	"female"
"TRIM38"	0.0178467789389788	-0.269972764258566	0.188	0.243	1	"Mig"	"TRIM38"	"80-90"	"female"
"LIMS1"	0.0178815371719059	0.210438678999985	0.093	0.13	1	"Mig"	"LIMS1"	"80-90"	"female"
"BCL10"	0.0180038638683903	0.547540181270239	0.114	0.158	1	"Mig"	"BCL10"	"80-90"	"female"
"RBM6"	0.0180654012939912	0.541395305068556	0.588	0.584	1	"Mig"	"RBM6"	"80-90"	"female"
"OIP5-AS1"	0.0188461701154175	0.0616549308574292	0.081	0.116	1	"Mig"	"OIP5-AS1"	"80-90"	"female"
"GPBP1"	0.0193683732919862	0.591803195877577	0.102	0.069	1	"Mig"	"GPBP1"	"80-90"	"female"
"SNX14"	0.0194409791869099	0.198059954465978	0.086	0.122	1	"Mig"	"SNX14"	"80-90"	"female"
"SKI"	0.0198580892985105	0.69240881928285	0.145	0.108	1	"Mig"	"SKI"	"80-90"	"female"
"QKI"	0.020437404561836	0.774803114663838	0.304	0.272	1	"Mig"	"QKI"	"80-90"	"female"
"CDC42"	0.0205234674555247	0.221280374489717	0.33	0.418	1	"Mig"	"CDC42"	"80-90"	"female"
"SLC35F6"	0.0206473473044576	0.737939074438564	0.152	0.116	1	"Mig"	"SLC35F6"	"80-90"	"female"
"EIF5AL1"	0.0207040039015276	0.280630785625037	0.287	0.365	1	"Mig"	"EIF5AL1"	"80-90"	"female"
"MTCO3P12"	0.0210264732217361	0.217460300496294	0.405	0.477	1	"Mig"	"MTCO3P12"	"80-90"	"female"
"ACTR3"	0.021145952428494	-0.101354962854205	0.083	0.116	1	"Mig"	"ACTR3"	"80-90"	"female"
"DOCK11"	0.0214350813311387	-0.0971416115248109	0.075	0.108	1	"Mig"	"DOCK11"	"80-90"	"female"
"CHD4"	0.0220024236583213	-0.0513649792708797	0.103	0.142	1	"Mig"	"CHD4"	"80-90"	"female"
"HNRNPU"	0.0224986158112399	0.511962306037396	0.374	0.349	1	"Mig"	"HNRNPU"	"80-90"	"female"
"FTX"	0.0228123202272401	1.16202964405057	0.18	0.144	1	"Mig"	"FTX"	"80-90"	"female"
"EPB41L2"	0.0229978379649794	0.314733578029438	0.247	0.308	1	"Mig"	"EPB41L2"	"80-90"	"female"
"UGCG"	0.0230093364978232	0.998379420392706	0.177	0.14	1	"Mig"	"UGCG"	"80-90"	"female"
"ZNF121"	0.0231953387024569	-0.301654781339476	0.075	0.107	1	"Mig"	"ZNF121"	"80-90"	"female"
"PBRM1"	0.0235617476704517	0.624067243396377	0.117	0.16	1	"Mig"	"PBRM1"	"80-90"	"female"
"LRRK1"	0.023626220891056	0.769375625541094	0.193	0.154	1	"Mig"	"LRRK1"	"80-90"	"female"
"RASSF3"	0.0236591711593449	1.03331397855018	0.117	0.085	1	"Mig"	"RASSF3"	"80-90"	"female"
"GALNT2"	0.024337642440165	0.168145571338225	0.071	0.103	1	"Mig"	"GALNT2"	"80-90"	"female"
"ZNF451"	0.0243643593195659	-0.05134771324419	0.079	0.112	1	"Mig"	"ZNF451"	"80-90"	"female"
"STK17B"	0.024493766391148	0.11968879208439	0.097	0.134	1	"Mig"	"STK17B"	"80-90"	"female"
"HNRNPH3"	0.0251173263913897	0.330340166357191	0.069	0.101	1	"Mig"	"HNRNPH3"	"80-90"	"female"
"ADNP"	0.0255033100038909	-0.0329254789380062	0.08	0.112	1	"Mig"	"ADNP"	"80-90"	"female"
"NFIA"	0.0256887879050066	0.0248273601908779	0.085	0.118	1	"Mig"	"NFIA"	"80-90"	"female"
"CXCL16"	0.0270553981520647	0.296619469146192	0.106	0.144	1	"Mig"	"CXCL16"	"80-90"	"female"
"ND6"	0.02731243241593	0.441752812801405	0.204	0.258	1	"Mig"	"ND6"	"80-90"	"female"
"WTAP"	0.0279262414519217	0.811752910526769	0.436	0.432	1	"Mig"	"WTAP"	"80-90"	"female"
"RNF2"	0.0279907621680199	0.343875284405259	0.1	0.069	1	"Mig"	"RNF2"	"80-90"	"female"
"LYST"	0.0284644104295458	0.861948202988205	0.101	0.071	1	"Mig"	"LYST"	"80-90"	"female"
"ERCC1"	0.0296404413907148	-0.193131487560274	0.077	0.107	1	"Mig"	"ERCC1"	"80-90"	"female"
"ELF1"	0.0307912768352261	0.0629275083146579	0.086	0.12	1	"Mig"	"ELF1"	"80-90"	"female"
"TLR5"	0.0310429231204276	0.883885054144975	0.21	0.181	1	"Mig"	"TLR5"	"80-90"	"female"
"TOMM22"	0.0313339233418728	0.317561095901982	0.074	0.107	1	"Mig"	"TOMM22"	"80-90"	"female"
"MIA3"	0.0315523108642098	0.417616528522559	0.075	0.107	1	"Mig"	"MIA3"	"80-90"	"female"
"SPTLC2"	0.0317463514500354	-0.0233600258424294	0.112	0.15	1	"Mig"	"SPTLC2"	"80-90"	"female"
"PDS5B"	0.0334736837605124	0.770013989841615	0.132	0.101	1	"Mig"	"PDS5B"	"80-90"	"female"
"CELF2"	0.0346354907504049	0.220996012814213	0.213	0.268	1	"Mig"	"CELF2"	"80-90"	"female"
"ZC3H13"	0.0347618712571691	0.115381103666579	0.089	0.122	1	"Mig"	"ZC3H13"	"80-90"	"female"
"MOB1B"	0.0349512428269535	0.0553390864401744	0.135	0.103	1	"Mig"	"MOB1B"	"80-90"	"female"
"KIF5B"	0.0365989412586036	0.140223143759249	0.108	0.144	1	"Mig"	"KIF5B"	"80-90"	"female"
"MPHOSPH8"	0.0369188443143283	0.548192788069071	0.198	0.162	1	"Mig"	"MPHOSPH8"	"80-90"	"female"
"AAK1"	0.0369372188097792	0.268917172573101	0.093	0.126	1	"Mig"	"AAK1"	"80-90"	"female"
"PTEN"	0.0371064889683551	0.645572528333458	0.27	0.243	1	"Mig"	"PTEN"	"80-90"	"female"
"KCNMB1"	0.0380651751322647	0.563441780977125	0.114	0.085	1	"Mig"	"KCNMB1"	"80-90"	"female"
"CCNL2"	0.0382277397021316	-0.311862508476302	0.08	0.108	1	"Mig"	"CCNL2"	"80-90"	"female"
"PSMD11"	0.0384934017924023	-0.26086095482213	0.084	0.114	1	"Mig"	"PSMD11"	"80-90"	"female"
"COX2"	0.0402095529422494	0.336666881705949	0.529	0.627	1	"Mig"	"COX2"	"80-90"	"female"
"SBNO1"	0.0404757240987723	0.179992206979393	0.178	0.146	1	"Mig"	"SBNO1"	"80-90"	"female"
"JUNB"	0.0408419172038192	0.384059893398569	0.088	0.122	1	"Mig"	"JUNB"	"80-90"	"female"
"TRA2B"	0.0408903692728997	1.18416324420946	0.134	0.105	1	"Mig"	"TRA2B"	"80-90"	"female"
"ZC3HAV1"	0.0411528481536767	0.86901949554813	0.161	0.13	1	"Mig"	"ZC3HAV1"	"80-90"	"female"
"ZFX"	0.0417588492477188	1.0441303926993	0.181	0.154	1	"Mig"	"ZFX"	"80-90"	"female"
"IKZF1"	0.0433553450391491	0.0993719042855146	0.087	0.116	1	"Mig"	"IKZF1"	"80-90"	"female"
"TPP2"	0.0438427628884118	1.09163155118505	0.141	0.112	1	"Mig"	"TPP2"	"80-90"	"female"
"RANBP2"	0.0441561280808552	0.582621540345248	0.149	0.116	1	"Mig"	"RANBP2"	"80-90"	"female"
"SELPLG"	0.0442639102995388	0.11111890756755	0.19	0.239	1	"Mig"	"SELPLG"	"80-90"	"female"
"SNX27"	0.0451449145116825	1.11068839164738	0.107	0.081	1	"Mig"	"SNX27"	"80-90"	"female"
"RHBDF2"	0.0455916796226617	0.338745948721431	0.257	0.32	1	"Mig"	"RHBDF2"	"80-90"	"female"
"PON2"	0.0463879819921112	0.313116025285109	0.077	0.107	1	"Mig"	"PON2"	"80-90"	"female"
"MANBA"	0.0472442036660173	-0.157868158286004	0.074	0.103	1	"Mig"	"MANBA"	"80-90"	"female"
"NORAD"	0.0482379971207803	0.665033439637912	0.157	0.201	1	"Mig"	"NORAD"	"80-90"	"female"
"KLF6"	0.0496708169274358	0.412080213100974	0.396	0.383	1	"Mig"	"KLF6"	"80-90"	"female"
"PSIP1"	0.0500221437770271	0.968144547635128	0.125	0.097	1	"Mig"	"PSIP1"	"80-90"	"female"
"PIP4K2A"	0.0506341030319241	-0.281541954320987	0.202	0.25	1	"Mig"	"PIP4K2A"	"80-90"	"female"
"CLEC2D"	0.0520346090083546	0.16052886202311	0.1	0.132	1	"Mig"	"CLEC2D"	"80-90"	"female"
"ITM2B"	0.0530252477530068	0.575694333202955	0.538	0.552	1	"Mig"	"ITM2B"	"80-90"	"female"
"UGGT1"	0.0538508514274447	-0.0546038891134277	0.1	0.13	1	"Mig"	"UGGT1"	"80-90"	"female"
"SLF2"	0.0541780943226811	0.242207606609157	0.09	0.12	1	"Mig"	"SLF2"	"80-90"	"female"
"IRAK3"	0.0546226360227465	-0.0584609365036139	0.085	0.114	1	"Mig"	"IRAK3"	"80-90"	"female"
"RBM47"	0.0567070975779098	0.483376165219363	0.108	0.142	1	"Mig"	"RBM47"	"80-90"	"female"
"MTND2P28"	0.0589949287004973	1.13062082815462	0.323	0.321	1	"Mig"	"MTND2P28"	"80-90"	"female"
"KPNB1"	0.0596077063355857	-0.169877707125156	0.112	0.144	1	"Mig"	"KPNB1"	"80-90"	"female"
"TRIP11"	0.0602537932414849	0.312749750354194	0.087	0.116	1	"Mig"	"TRIP11"	"80-90"	"female"
"NCKAP1L"	0.0610484650801987	0.478211984664738	0.091	0.122	1	"Mig"	"NCKAP1L"	"80-90"	"female"
"NASP"	0.0616851911033203	-0.06285550589689	0.097	0.126	1	"Mig"	"NASP"	"80-90"	"female"
"MDM4"	0.061833692169597	0.113452417628769	0.338	0.408	1	"Mig"	"MDM4"	"80-90"	"female"
"CAPZB"	0.0625131446789436	0.20667545520308	0.21	0.256	1	"Mig"	"CAPZB"	"80-90"	"female"
"RNASE6"	0.0629381779310809	-0.253081110922371	0.089	0.118	1	"Mig"	"RNASE6"	"80-90"	"female"
"SCIN"	0.0640149726619514	0.793316671015248	0.351	0.335	1	"Mig"	"SCIN"	"80-90"	"female"
"CCAR1"	0.0642578786994864	0.34645629668092	0.08	0.107	1	"Mig"	"CCAR1"	"80-90"	"female"
"NUTF2"	0.065677573258192	0.133301019482845	0.256	0.32	1	"Mig"	"NUTF2"	"80-90"	"female"
"G3BP1"	0.0658214592652537	0.0421943171829315	0.087	0.114	1	"Mig"	"G3BP1"	"80-90"	"female"
"JMJD1C"	0.0663868360073446	0.683129246504109	0.161	0.134	1	"Mig"	"JMJD1C"	"80-90"	"female"
"ARGLU1"	0.0663976185810076	0.979764550713615	0.423	0.444	1	"Mig"	"ARGLU1"	"80-90"	"female"
"CD86"	0.0673756028324359	0.168318045858162	0.09	0.118	1	"Mig"	"CD86"	"80-90"	"female"
"MBNL1"	0.0674145301513	0.683688290236924	0.16	0.13	1	"Mig"	"MBNL1"	"80-90"	"female"
"GLUD1"	0.0680558258342233	0.186814371900259	0.166	0.136	1	"Mig"	"GLUD1"	"80-90"	"female"
"UBE2W"	0.0696022917861663	-0.229813518511681	0.139	0.172	1	"Mig"	"UBE2W"	"80-90"	"female"
"NPIPB12"	0.0702633144908178	0.95502931148782	0.192	0.166	1	"Mig"	"NPIPB12"	"80-90"	"female"
"HERPUD1"	0.0707248026844075	0.157592139705384	0.237	0.29	1	"Mig"	"HERPUD1"	"80-90"	"female"
"ATP6AP1"	0.0709533264730673	0.106179003074348	0.08	0.107	1	"Mig"	"ATP6AP1"	"80-90"	"female"
"CTNND1"	0.0716881719003776	0.539088098081783	0.084	0.112	1	"Mig"	"CTNND1"	"80-90"	"female"
"CARD8"	0.0721213904364156	0.420028087684955	0.132	0.168	1	"Mig"	"CARD8"	"80-90"	"female"
"SET"	0.0723234581914252	0.239707880656034	0.491	0.617	1	"Mig"	"SET"	"80-90"	"female"
"RABGAP1L"	0.0723853082113152	0.526196369497849	0.115	0.089	1	"Mig"	"RABGAP1L"	"80-90"	"female"
"MTATP6P1"	0.0734145698155512	0.252165017000078	0.467	0.552	1	"Mig"	"MTATP6P1"	"80-90"	"female"
"ANKRD12"	0.0744218573842054	0.699109596982906	0.182	0.158	1	"Mig"	"ANKRD12"	"80-90"	"female"
"NIPBL"	0.076794524641711	0.621821710799112	0.166	0.14	1	"Mig"	"NIPBL"	"80-90"	"female"
"ATP8B4"	0.0774345248779296	0.149531636397418	0.088	0.116	1	"Mig"	"ATP8B4"	"80-90"	"female"
"CX3CR1"	0.0778037533306581	0.511848027153792	0.237	0.3	1	"Mig"	"CX3CR1"	"80-90"	"female"
"SNX5"	0.0779815642405043	-0.158673262231339	0.081	0.107	1	"Mig"	"SNX5"	"80-90"	"female"
"KMT2E"	0.0784555336261844	0.31148344048834	0.319	0.288	1	"Mig"	"KMT2E"	"80-90"	"female"
"ARL6IP1"	0.078896225948939	0.108402916314377	0.078	0.103	1	"Mig"	"ARL6IP1"	"80-90"	"female"
"EIF4G3"	0.0790298447904402	0.0650364905518064	0.179	0.219	1	"Mig"	"EIF4G3"	"80-90"	"female"
"PTGES3"	0.0793448363153948	0.972477038458442	0.238	0.217	1	"Mig"	"PTGES3"	"80-90"	"female"
"ARPC1B"	0.0795612372263715	0.0491690725279961	0.118	0.15	1	"Mig"	"ARPC1B"	"80-90"	"female"
"UBE2B"	0.0815006870787581	1.17009410453021	0.207	0.185	1	"Mig"	"UBE2B"	"80-90"	"female"
"TOR1AIP2"	0.0826934058921178	-0.459490107077396	0.194	0.233	1	"Mig"	"TOR1AIP2"	"80-90"	"female"
"PPT1"	0.0868690205266565	0.356700326158721	0.201	0.249	1	"Mig"	"PPT1"	"80-90"	"female"
"SF3B1"	0.0869458254429141	0.296556045278288	0.16	0.199	1	"Mig"	"SF3B1"	"80-90"	"female"
"CHD1"	0.0871782118248924	0.544127826887833	0.16	0.199	1	"Mig"	"CHD1"	"80-90"	"female"
"CAPZA1"	0.0873754387715104	-0.0593074435522865	0.388	0.454	1	"Mig"	"CAPZA1"	"80-90"	"female"
"STAG2"	0.0877986734477412	0.608362879218332	0.19	0.166	1	"Mig"	"STAG2"	"80-90"	"female"
"CTBP1"	0.0879225900041115	0.37828215040955	0.241	0.217	1	"Mig"	"CTBP1"	"80-90"	"female"
"RBM26"	0.0891702369072939	0.234329036840237	0.154	0.128	1	"Mig"	"RBM26"	"80-90"	"female"
"LARP7"	0.08947757276822	0.320245630873413	0.088	0.114	1	"Mig"	"LARP7"	"80-90"	"female"
"N4BP2L2"	0.089501768256994	0.434939050240168	0.209	0.181	1	"Mig"	"N4BP2L2"	"80-90"	"female"
"LIPA"	0.0940404417238343	0.837986241112391	0.108	0.087	1	"Mig"	"LIPA"	"80-90"	"female"
"NPIPB4"	0.0947404221218379	1.05196017894569	0.206	0.185	1	"Mig"	"NPIPB4"	"80-90"	"female"
"USP53"	0.0949371211926233	0.136009448604758	0.147	0.183	1	"Mig"	"USP53"	"80-90"	"female"
"SETX"	0.0961037796355569	0.187437187303286	0.136	0.17	1	"Mig"	"SETX"	"80-90"	"female"
"GAL3ST4"	0.0964950736856499	0.416840165736947	0.078	0.103	1	"Mig"	"GAL3ST4"	"80-90"	"female"
"TMSB4XP4"	0.0983399992667905	-0.00473060369007872	0.677	0.718	1	"Mig"	"TMSB4XP4"	"80-90"	"female"
"THUMPD1"	0.10184735390183	0.344471765802526	0.084	0.108	1	"Mig"	"THUMPD1"	"80-90"	"female"
"HBS1L"	0.102395343416222	0.570890877468725	0.105	0.134	1	"Mig"	"HBS1L"	"80-90"	"female"
"LONP2"	0.103040023369875	0.139077448652756	0.08	0.105	1	"Mig"	"LONP2"	"80-90"	"female"
"PPP1R12A"	0.10559253408142	0.480996027659963	0.139	0.174	1	"Mig"	"PPP1R12A"	"80-90"	"female"
"TSPAN14"	0.10562673135883	0.191396849562725	0.228	0.28	1	"Mig"	"TSPAN14"	"80-90"	"female"
"CXCR4"	0.106572896621024	0.760061440930854	0.101	0.079	1	"Mig"	"CXCR4"	"80-90"	"female"
"ATRX"	0.106704126497128	0.833913584006943	0.22	0.199	1	"Mig"	"ATRX"	"80-90"	"female"
"HSPD1"	0.106753890684922	0.701875457070179	0.105	0.136	1	"Mig"	"HSPD1"	"80-90"	"female"
"HELZ"	0.107871813018772	-0.179592563509237	0.085	0.108	1	"Mig"	"HELZ"	"80-90"	"female"
"HNRNPH2"	0.108627807435275	0.338985773182895	0.105	0.132	1	"Mig"	"HNRNPH2"	"80-90"	"female"
"KHDRBS3"	0.109795349654081	0.909535605598928	0.149	0.126	1	"Mig"	"KHDRBS3"	"80-90"	"female"
"PRRC2C"	0.110440350485452	0.303510370659811	0.297	0.357	1	"Mig"	"PRRC2C"	"80-90"	"female"
"PRXL2C"	0.111881687943551	0.144136159498311	0.115	0.144	1	"Mig"	"PRXL2C"	"80-90"	"female"
"ARID4B"	0.114340832314433	0.657249689729669	0.119	0.097	1	"Mig"	"ARID4B"	"80-90"	"female"
"NAP1L1"	0.114715807394493	0.2281791876621	0.208	0.183	1	"Mig"	"NAP1L1"	"80-90"	"female"
"UBBP4"	0.114812724994423	-0.0500340709843378	0.086	0.108	1	"Mig"	"UBBP4"	"80-90"	"female"
"PAPOLA"	0.116673957202548	0.332023148882316	0.152	0.187	1	"Mig"	"PAPOLA"	"80-90"	"female"
"GNB4"	0.117158683196888	0.272191481378706	0.109	0.136	1	"Mig"	"GNB4"	"80-90"	"female"
"PTBP2"	0.12187533025257	-0.255109137565601	0.083	0.107	1	"Mig"	"PTBP2"	"80-90"	"female"
"SLC38A2"	0.123161256315431	1.19070825737167	0.182	0.166	1	"Mig"	"SLC38A2"	"80-90"	"female"
"BAG4"	0.12458692691332	0.472779974535723	0.088	0.112	1	"Mig"	"BAG4"	"80-90"	"female"
"GPBP1L1"	0.126129886642354	0.589997032446277	0.125	0.103	1	"Mig"	"GPBP1L1"	"80-90"	"female"
"STX7"	0.130427210956406	0.332006542877577	0.115	0.144	1	"Mig"	"STX7"	"80-90"	"female"
"TACC1"	0.131107076606978	0.747368768834466	0.135	0.114	1	"Mig"	"TACC1"	"80-90"	"female"
"GIGYF1"	0.131473551057007	0.458892685955446	0.138	0.114	1	"Mig"	"GIGYF1"	"80-90"	"female"
"RETREG2"	0.133258944994653	0.384230772282646	0.088	0.112	1	"Mig"	"RETREG2"	"80-90"	"female"
"LPAR6"	0.134647587745949	0.851488415710893	0.338	0.337	1	"Mig"	"LPAR6"	"80-90"	"female"
"FGD4"	0.134890466324207	0.390749809576678	0.151	0.128	1	"Mig"	"FGD4"	"80-90"	"female"
"PAQR7"	0.13711951971254	0.348598070949397	0.145	0.122	1	"Mig"	"PAQR7"	"80-90"	"female"
"ZFC3H1"	0.145097383466248	0.919614415273283	0.135	0.168	1	"Mig"	"ZFC3H1"	"80-90"	"female"
"ST13"	0.145492248667313	0.615065973577144	0.119	0.099	1	"Mig"	"ST13"	"80-90"	"female"
"PRPF40A"	0.146009734309935	0.140296631902209	0.101	0.126	1	"Mig"	"PRPF40A"	"80-90"	"female"
"ANKRD40"	0.147802946223693	0.0970247956410006	0.13	0.16	1	"Mig"	"ANKRD40"	"80-90"	"female"
"MTCO2P2"	0.151676658218762	0.461013456058006	0.285	0.329	1	"Mig"	"MTCO2P2"	"80-90"	"female"
"GNAS"	0.151700468236142	0.68621825651355	0.359	0.446	1	"Mig"	"GNAS"	"80-90"	"female"
"GLDN"	0.152099701864637	0.449518158321344	0.241	0.227	1	"Mig"	"GLDN"	"80-90"	"female"
"CAST"	0.152530230405325	0.00963629464705007	0.117	0.142	1	"Mig"	"CAST"	"80-90"	"female"
"APOBEC3C"	0.15352876968879	0.141365753483899	0.181	0.217	1	"Mig"	"APOBEC3C"	"80-90"	"female"
"SHOC2"	0.154188488972762	0.407768787909655	0.081	0.103	1	"Mig"	"SHOC2"	"80-90"	"female"
"ST3GAL5"	0.156080820006452	0.0294893906405056	0.091	0.114	1	"Mig"	"ST3GAL5"	"80-90"	"female"
"LILRB1"	0.158522430943708	0.476110694661613	0.099	0.122	1	"Mig"	"LILRB1"	"80-90"	"female"
"TNRC6A"	0.161132510439565	0.158451960794204	0.085	0.107	1	"Mig"	"TNRC6A"	"80-90"	"female"
"PHF20"	0.161648022931626	-0.111567350345056	0.1	0.124	1	"Mig"	"PHF20"	"80-90"	"female"
"ZC3H4"	0.163309669224093	0.598858017002157	0.148	0.128	1	"Mig"	"ZC3H4"	"80-90"	"female"
"DMTF1"	0.164810419785482	0.378647766461258	0.094	0.116	1	"Mig"	"DMTF1"	"80-90"	"female"
"IRF2"	0.168387719102443	0.516379661948376	0.101	0.083	1	"Mig"	"IRF2"	"80-90"	"female"
"SP110"	0.169243039580623	-0.16823030656104	0.106	0.128	1	"Mig"	"SP110"	"80-90"	"female"
"EVI2A"	0.169326689301952	0.249321511498127	0.08	0.101	1	"Mig"	"EVI2A"	"80-90"	"female"
"MAP3K2"	0.169827263479724	0.360059058217177	0.12	0.148	1	"Mig"	"MAP3K2"	"80-90"	"female"
"CD47"	0.172100272757494	0.89424283123644	0.108	0.091	1	"Mig"	"CD47"	"80-90"	"female"
"C2orf68"	0.176085027850055	0.42259616978749	0.225	0.207	1	"Mig"	"C2orf68"	"80-90"	"female"
"PJA2"	0.17695391248979	0.190997420325839	0.108	0.132	1	"Mig"	"PJA2"	"80-90"	"female"
"DR1"	0.179595778390038	0.15579732080984	0.168	0.203	1	"Mig"	"DR1"	"80-90"	"female"
"ASAH1"	0.181884319564081	0.403825768369741	0.225	0.268	1	"Mig"	"ASAH1"	"80-90"	"female"
"NF1"	0.182530759141348	0.0568519402261221	0.135	0.114	1	"Mig"	"NF1"	"80-90"	"female"
"PLEKHO1"	0.184446217804783	0.407658604391655	0.081	0.101	1	"Mig"	"PLEKHO1"	"80-90"	"female"
"MTND6P4"	0.188116338972303	0.14035723353517	0.086	0.107	1	"Mig"	"MTND6P4"	"80-90"	"female"
"RC3H1"	0.191158579712945	0.460239866143646	0.123	0.107	1	"Mig"	"RC3H1"	"80-90"	"female"
"NBPF11"	0.197554455022502	0.0521411844541186	0.088	0.108	1	"Mig"	"NBPF11"	"80-90"	"female"
"P2RY13"	0.19783317185889	0.127588122744899	0.199	0.237	1	"Mig"	"P2RY13"	"80-90"	"female"
"ATP6"	0.20306841173568	0.205410669837014	0.596	0.663	1	"Mig"	"ATP6"	"80-90"	"female"
"RESF1"	0.205375001799624	0.886204888993075	0.122	0.105	1	"Mig"	"RESF1"	"80-90"	"female"
"CNTRL"	0.207040221983555	0.736692718525273	0.166	0.148	1	"Mig"	"CNTRL"	"80-90"	"female"
"SSB"	0.207948125642799	-0.170298923970078	0.11	0.13	1	"Mig"	"SSB"	"80-90"	"female"
"DDX6"	0.214138394940703	0.065213178190817	0.098	0.118	1	"Mig"	"DDX6"	"80-90"	"female"
"ND2"	0.218519498981736	0.872749747331556	0.447	0.473	1	"Mig"	"ND2"	"80-90"	"female"
"NFE2L2"	0.229453226262596	0.32285151381868	0.107	0.128	1	"Mig"	"NFE2L2"	"80-90"	"female"
"SRSF5"	0.229861223046547	-0.0148575676167408	0.137	0.162	1	"Mig"	"SRSF5"	"80-90"	"female"
