"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"region"
"VPS35"	0.804101592259177	0.0373284086643384	0.234	0.24	1	"Mig"	"VPS35"	"Temporal lobe"
"SUGT1"	0.804576126455802	-0.0331021785429229	0.129	0.13	1	"Mig"	"SUGT1"	"Temporal lobe"
"LINC01513"	0.80544840642151	0.012291167665994	0.21	0.213	1	"Mig"	"LINC01513"	"Temporal lobe"
"ARL16"	0.805713035681882	-0.00857971692367121	0.111	0.109	1	"Mig"	"ARL16"	"Temporal lobe"
"IK"	0.806030217142138	0.0389282001302	0.118	0.117	1	"Mig"	"IK"	"Temporal lobe"
"UBB"	0.806071021245116	-0.00542604751242304	0.395	0.397	1	"Mig"	"UBB"	"Temporal lobe"
"IRAK1"	0.80629502774474	0.028784692232286	0.137	0.141	1	"Mig"	"IRAK1"	"Temporal lobe"
"ATP5E"	0.806580228749143	0.0290319815981761	0.365	0.374	1	"Mig"	"ATP5E"	"Temporal lobe"
"MYL12A"	0.806658148693848	-0.0476012829029547	0.158	0.16	1	"Mig"	"MYL12A"	"Temporal lobe"
"PDDC1"	0.806694685059259	-0.0239759743888754	0.31	0.306	1	"Mig"	"PDDC1"	"Temporal lobe"
"TMEM254-AS1"	0.8068383150806	-0.0655596416978255	0.175	0.172	1	"Mig"	"TMEM254-AS1"	"Temporal lobe"
"COLEC12"	0.807518684134826	0.0542974729952228	0.449	0.464	1	"Mig"	"COLEC12"	"Temporal lobe"
"GNAQ"	0.808498433785914	-0.00986418723905302	0.368	0.376	1	"Mig"	"GNAQ"	"Temporal lobe"
"LPP"	0.808880628382856	0.00772705821619857	0.406	0.409	1	"Mig"	"LPP"	"Temporal lobe"
"UNC93B1"	0.808975298619734	0.00940396078603456	0.337	0.342	1	"Mig"	"UNC93B1"	"Temporal lobe"
"GRN"	0.809066374158358	0.027815060436482	0.745	0.753	1	"Mig"	"GRN"	"Temporal lobe"
"YKT6"	0.809338355921468	0.0520508176673948	0.125	0.124	1	"Mig"	"YKT6"	"Temporal lobe"
"ARHGEF6"	0.809901080664659	-0.0165868801785718	0.216	0.217	1	"Mig"	"ARHGEF6"	"Temporal lobe"
"IFNGR2"	0.810226769168886	-0.00988708222626111	0.265	0.263	1	"Mig"	"IFNGR2"	"Temporal lobe"
"ADAMTS10"	0.810542659531161	-0.0189805113038902	0.114	0.112	1	"Mig"	"ADAMTS10"	"Temporal lobe"
"CTA-212A2.3"	0.810930622251673	0.0655193027505691	0.18	0.178	1	"Mig"	"CTA-212A2.3"	"Temporal lobe"
"ZNF37A"	0.811694143929461	0.026943436429707	0.171	0.17	1	"Mig"	"ZNF37A"	"Temporal lobe"
"SACM1L"	0.811935698967763	-0.025268378067379	0.106	0.108	1	"Mig"	"SACM1L"	"Temporal lobe"
"MAP4K5"	0.813812953016241	0.0315285778611254	0.12	0.123	1	"Mig"	"MAP4K5"	"Temporal lobe"
"SUMO2"	0.814454161924333	-0.00726795059476415	0.255	0.261	1	"Mig"	"SUMO2"	"Temporal lobe"
"MGAT1"	0.81517340810491	-0.00626387110066084	0.294	0.3	1	"Mig"	"MGAT1"	"Temporal lobe"
"RP11-44N21.3"	0.815647145660768	-0.00512926343766229	0.136	0.134	1	"Mig"	"RP11-44N21.3"	"Temporal lobe"
"PTK6"	0.815665780910362	-0.0160879041364237	0.153	0.151	1	"Mig"	"PTK6"	"Temporal lobe"
"ZC3HAV1"	0.816016626285886	-0.00642729228734851	0.173	0.176	1	"Mig"	"ZC3HAV1"	"Temporal lobe"
"TYK2"	0.816045519966883	0.0638064703172859	0.191	0.198	1	"Mig"	"TYK2"	"Temporal lobe"
"RNF13"	0.816235980694416	-0.00743983591819242	0.286	0.292	1	"Mig"	"RNF13"	"Temporal lobe"
"HLA-DRB1"	0.816318390407832	-0.0814227186892169	0.642	0.638	1	"Mig"	"HLA-DRB1"	"Temporal lobe"
"XRN1"	0.818529599289418	0.0195354846262457	0.117	0.116	1	"Mig"	"XRN1"	"Temporal lobe"
"CPNE1"	0.818882848441193	0.0192363054349866	0.145	0.143	1	"Mig"	"CPNE1"	"Temporal lobe"
"CYB5A"	0.818976824204744	-0.0182121018453573	0.101	0.103	1	"Mig"	"CYB5A"	"Temporal lobe"
"BNIP2"	0.819506501970348	0.0590552963010013	0.146	0.145	1	"Mig"	"BNIP2"	"Temporal lobe"
"PAN2"	0.820267609486806	-0.0215452769086547	0.142	0.144	1	"Mig"	"PAN2"	"Temporal lobe"
"RP11-977G19.12"	0.820308549637132	0.0486939485843946	0.137	0.135	1	"Mig"	"RP11-977G19.12"	"Temporal lobe"
"MARCH7"	0.821250374032861	0.0192650646377053	0.171	0.171	1	"Mig"	"MARCH7"	"Temporal lobe"
"TSIX"	0.821280038874831	0.0521626453750628	0.208	0.212	1	"Mig"	"TSIX"	"Temporal lobe"
"SRSF8"	0.821689987224886	-0.0382472880113459	0.13	0.132	1	"Mig"	"SRSF8"	"Temporal lobe"
"ERCC3"	0.823564527504585	0.0371603149306476	0.109	0.109	1	"Mig"	"ERCC3"	"Temporal lobe"
"CLINT1"	0.82427060008116	0.016405847037016	0.148	0.147	1	"Mig"	"CLINT1"	"Temporal lobe"
"TMEM230"	0.82436349961192	0.0358133241568308	0.105	0.108	1	"Mig"	"TMEM230"	"Temporal lobe"
"GLG1"	0.824930256387222	0.0295916877068871	0.274	0.278	1	"Mig"	"GLG1"	"Temporal lobe"
"METTL2A"	0.825142437813542	-0.0366517513964806	0.179	0.176	1	"Mig"	"METTL2A"	"Temporal lobe"
"IRF5"	0.825218325614066	0.0201456707184882	0.303	0.299	1	"Mig"	"IRF5"	"Temporal lobe"
"CCND1"	0.825386294744383	0.0407511532939268	0.178	0.182	1	"Mig"	"CCND1"	"Temporal lobe"
"EXOC1"	0.82717591415146	0.0423812003525481	0.136	0.135	1	"Mig"	"EXOC1"	"Temporal lobe"
"MEGF9"	0.827307265711043	-0.00911496547424195	0.138	0.14	1	"Mig"	"MEGF9"	"Temporal lobe"
"NAA25"	0.827365983355541	-0.0111991729773053	0.106	0.105	1	"Mig"	"NAA25"	"Temporal lobe"
"SH3GLB1"	0.827902754354221	-0.0147518300616105	0.137	0.139	1	"Mig"	"SH3GLB1"	"Temporal lobe"
"RBM7"	0.82808647969368	0.00361708310747311	0.188	0.191	1	"Mig"	"RBM7"	"Temporal lobe"
"PEA15"	0.828379796717192	-0.0175428894409126	0.329	0.336	1	"Mig"	"PEA15"	"Temporal lobe"
"MRE11A"	0.828503586735232	0.00348048196330719	0.335	0.334	1	"Mig"	"MRE11A"	"Temporal lobe"
"EIF4G3"	0.828523203122656	-0.00354015368122518	0.203	0.207	1	"Mig"	"EIF4G3"	"Temporal lobe"
"NAP1L4"	0.828801401777964	0.0645367509920943	0.111	0.11	1	"Mig"	"NAP1L4"	"Temporal lobe"
"MRI1"	0.830022837084629	-0.0157028735201807	0.142	0.141	1	"Mig"	"MRI1"	"Temporal lobe"
"RASAL2"	0.830517810853461	0.0380354326136267	0.303	0.304	1	"Mig"	"RASAL2"	"Temporal lobe"
"SCAMP3"	0.830756636679413	-0.0064391077221122	0.138	0.139	1	"Mig"	"SCAMP3"	"Temporal lobe"
"GAPDH"	0.831113256112084	-0.00125191062292562	0.365	0.368	1	"Mig"	"GAPDH"	"Temporal lobe"
"NUAK1"	0.831314286633621	0.00362577096431815	0.242	0.241	1	"Mig"	"NUAK1"	"Temporal lobe"
"PHAX"	0.833602229493192	0.00714737037235236	0.211	0.216	1	"Mig"	"PHAX"	"Temporal lobe"
"C6orf62"	0.833863862163981	0.0236116573349374	0.477	0.475	1	"Mig"	"C6orf62"	"Temporal lobe"
"RGS19"	0.833931162373499	0.0283707009762293	0.266	0.267	1	"Mig"	"RGS19"	"Temporal lobe"
"PARD6G"	0.834013866967946	0.00863605805722811	0.15	0.148	1	"Mig"	"PARD6G"	"Temporal lobe"
"RP11-84A19.2"	0.834114014615457	-0.00824774258339667	0.349	0.355	1	"Mig"	"RP11-84A19.2"	"Temporal lobe"
"ZNF454"	0.834261914604301	-0.0535005947980629	0.232	0.235	1	"Mig"	"ZNF454"	"Temporal lobe"
"UBE2R2"	0.83427449081639	0.0117367812592342	0.141	0.144	1	"Mig"	"UBE2R2"	"Temporal lobe"
"RP11-66D17.3"	0.834482879025227	-0.00158987666691801	0.194	0.192	1	"Mig"	"RP11-66D17.3"	"Temporal lobe"
"CCNY"	0.834623018514082	0.00512787382797553	0.119	0.121	1	"Mig"	"CCNY"	"Temporal lobe"
"KDM2B"	0.834902543264583	-0.0109356730597826	0.126	0.128	1	"Mig"	"KDM2B"	"Temporal lobe"
"AUP1"	0.8355585425931	-0.0156770056943794	0.285	0.287	1	"Mig"	"AUP1"	"Temporal lobe"
"TPI1"	0.835616452318647	-0.0200210430396222	0.218	0.22	1	"Mig"	"TPI1"	"Temporal lobe"
"TIA1"	0.835710326100036	0.0103230047873279	0.248	0.246	1	"Mig"	"TIA1"	"Temporal lobe"
"RP11-398K22.12"	0.835795258616844	0.0138502965575504	0.21	0.209	1	"Mig"	"RP11-398K22.12"	"Temporal lobe"
"VDAC2"	0.836110443180525	0.0322253180311356	0.128	0.13	1	"Mig"	"VDAC2"	"Temporal lobe"
"MESDC2"	0.836127472316973	0.0218949967531256	0.165	0.163	1	"Mig"	"MESDC2"	"Temporal lobe"
"SUSD6"	0.836154332138477	0.0460053101367714	0.354	0.356	1	"Mig"	"SUSD6"	"Temporal lobe"
"BASP1"	0.836541084827474	0.0404422642077481	0.167	0.17	1	"Mig"	"BASP1"	"Temporal lobe"
"UTP6"	0.837260620332756	-0.03284295595064	0.295	0.293	1	"Mig"	"UTP6"	"Temporal lobe"
"NSFL1C"	0.837869995771979	0.00973604334874811	0.131	0.133	1	"Mig"	"NSFL1C"	"Temporal lobe"
"RN7SL694P"	0.838556953492995	-0.0164008807968514	0.215	0.22	1	"Mig"	"RN7SL694P"	"Temporal lobe"
"DACT3"	0.83925361971218	-0.00203900361943932	0.171	0.173	1	"Mig"	"DACT3"	"Temporal lobe"
"PGPEP1"	0.839342821110457	0.0429581906093246	0.237	0.242	1	"Mig"	"PGPEP1"	"Temporal lobe"
"SMAD3"	0.839660917673791	0.0239861759382433	0.117	0.115	1	"Mig"	"SMAD3"	"Temporal lobe"
"PAFAH1B1"	0.840638708965142	0.0231405026145428	0.214	0.217	1	"Mig"	"PAFAH1B1"	"Temporal lobe"
"YWHAH"	0.841145256429919	-0.0183183873542081	0.328	0.323	1	"Mig"	"YWHAH"	"Temporal lobe"
"UBA3"	0.841865587809396	0.0657343758709704	0.101	0.099	1	"Mig"	"UBA3"	"Temporal lobe"
"SNRPB2"	0.8419636325917	-0.00291644459277784	0.109	0.111	1	"Mig"	"SNRPB2"	"Temporal lobe"
"NFE2L1"	0.842371111255794	0.048778462293866	0.153	0.154	1	"Mig"	"NFE2L1"	"Temporal lobe"
"UBE2E1"	0.842722702452047	0.0274338502507788	0.15	0.149	1	"Mig"	"UBE2E1"	"Temporal lobe"
"GPCPD1"	0.843030272928252	0.0441726624416934	0.337	0.341	1	"Mig"	"GPCPD1"	"Temporal lobe"
"MICAL1"	0.843345585439008	-0.0124897387569878	0.218	0.22	1	"Mig"	"MICAL1"	"Temporal lobe"
"EPS15"	0.843418342392007	0.0617202635320788	0.137	0.14	1	"Mig"	"EPS15"	"Temporal lobe"
"ATP5S"	0.844152156121192	-0.000862311102454161	0.128	0.13	1	"Mig"	"ATP5S"	"Temporal lobe"
"MARK3"	0.845156865384314	0.0565394307146756	0.13	0.13	1	"Mig"	"MARK3"	"Temporal lobe"
"NDUFB5"	0.845455155361038	0.0493821046635083	0.118	0.121	1	"Mig"	"NDUFB5"	"Temporal lobe"
"CLK1"	0.846073978767757	-0.0282473711757045	0.293	0.297	1	"Mig"	"CLK1"	"Temporal lobe"
"BMPR2"	0.846114074346749	0.0418672914896866	0.179	0.179	1	"Mig"	"BMPR2"	"Temporal lobe"
"STK25"	0.846214444852992	0.0326788483708819	0.138	0.141	1	"Mig"	"STK25"	"Temporal lobe"
"AC013461.1"	0.848181419456209	-0.0203819772090026	0.101	0.103	1	"Mig"	"AC013461.1"	"Temporal lobe"
"BCLAF1"	0.84835095502635	-0.0333017939959992	0.337	0.339	1	"Mig"	"BCLAF1"	"Temporal lobe"
"CHD7"	0.848375027222922	0.00257730087865249	0.414	0.417	1	"Mig"	"CHD7"	"Temporal lobe"
"BEST1"	0.848447928580382	-0.0136610160398709	0.115	0.117	1	"Mig"	"BEST1"	"Temporal lobe"
"MAPKAPK2"	0.848484194194545	0.0209188498482507	0.116	0.115	1	"Mig"	"MAPKAPK2"	"Temporal lobe"
"CLTC"	0.848490634386458	0.000264379648934332	0.296	0.3	1	"Mig"	"CLTC"	"Temporal lobe"
"BRWD1"	0.848673500343559	0.0203530901817737	0.237	0.237	1	"Mig"	"BRWD1"	"Temporal lobe"
"FAM212A"	0.849223869979749	-0.00158269566723901	0.114	0.115	1	"Mig"	"FAM212A"	"Temporal lobe"
"XPOT"	0.849657314061163	-0.0255473339970681	0.132	0.13	1	"Mig"	"XPOT"	"Temporal lobe"
"SORL1"	0.849939153009237	0.00017122346148124	0.891	0.883	1	"Mig"	"SORL1"	"Temporal lobe"
"GNAI2"	0.85006379991634	-0.0254786950254355	0.727	0.718	1	"Mig"	"GNAI2"	"Temporal lobe"
"RP6-159A1.4"	0.850087629770551	0.0191700035729876	0.29	0.293	1	"Mig"	"RP6-159A1.4"	"Temporal lobe"
"RP11-798L4.1"	0.850184309392268	0.0113873707534766	0.121	0.123	1	"Mig"	"RP11-798L4.1"	"Temporal lobe"
"MIA3"	0.850362513202171	-0.0304598968912712	0.177	0.18	1	"Mig"	"MIA3"	"Temporal lobe"
"MALT1"	0.850480271402893	0.000176524596477878	0.099	0.101	1	"Mig"	"MALT1"	"Temporal lobe"
"CITED2"	0.850556392619587	0.0491257902662383	0.173	0.177	1	"Mig"	"CITED2"	"Temporal lobe"
"SEC61A1"	0.850689133490389	0.0135781747467502	0.152	0.155	1	"Mig"	"SEC61A1"	"Temporal lobe"
"WDR83OS"	0.851001815016819	0.0462308809286474	0.132	0.131	1	"Mig"	"WDR83OS"	"Temporal lobe"
"AP1B1"	0.851460917030933	-0.023759634067507	0.477	0.479	1	"Mig"	"AP1B1"	"Temporal lobe"
"CTD-3222D19.4"	0.851925889795891	0.0329777451726193	0.114	0.116	1	"Mig"	"CTD-3222D19.4"	"Temporal lobe"
"RILPL2"	0.852678275802779	-0.0567408583097474	0.156	0.154	1	"Mig"	"RILPL2"	"Temporal lobe"
"SLC7A7"	0.853076505497385	-0.011895739186472	0.183	0.181	1	"Mig"	"SLC7A7"	"Temporal lobe"
"COX8A"	0.853246443282091	0.0121278055210972	0.192	0.195	1	"Mig"	"COX8A"	"Temporal lobe"
"ATP5C1"	0.85366999735699	0.012609136118264	0.145	0.145	1	"Mig"	"ATP5C1"	"Temporal lobe"
"CTC-432M15.3"	0.854782806954588	0.0284517438968059	0.409	0.411	1	"Mig"	"CTC-432M15.3"	"Temporal lobe"
"NSL1"	0.855730307893128	0.028123150459571	0.145	0.148	1	"Mig"	"NSL1"	"Temporal lobe"
"TOR1A"	0.857437814284707	0.0722070570779212	0.1	0.099	1	"Mig"	"TOR1A"	"Temporal lobe"
"RAB31"	0.858280624907415	0.0261014762371292	0.379	0.38	1	"Mig"	"RAB31"	"Temporal lobe"
"ALDH6A1"	0.858853307251197	0.0197175581094574	0.12	0.123	1	"Mig"	"ALDH6A1"	"Temporal lobe"
"UBE2L3"	0.858868044152206	-0.0116716397353994	0.125	0.123	1	"Mig"	"UBE2L3"	"Temporal lobe"
"ARF6"	0.859104023459956	-0.0468608426772902	0.118	0.121	1	"Mig"	"ARF6"	"Temporal lobe"
"SLC25A33"	0.859430792346369	0.000515955659511014	0.124	0.126	1	"Mig"	"SLC25A33"	"Temporal lobe"
"CREB3L2"	0.859457313150877	-0.0293782758651877	0.262	0.259	1	"Mig"	"CREB3L2"	"Temporal lobe"
"BST2"	0.860349786065997	0.0247587242418923	0.195	0.195	1	"Mig"	"BST2"	"Temporal lobe"
"C5orf24"	0.860353851033741	0.0231107625734515	0.179	0.178	1	"Mig"	"C5orf24"	"Temporal lobe"
"KCNMA1"	0.860424138369457	-0.0333614305566954	0.124	0.126	1	"Mig"	"KCNMA1"	"Temporal lobe"
"HSPA8"	0.860927275722497	0.042249502256416	0.447	0.461	1	"Mig"	"HSPA8"	"Temporal lobe"
"RP11-35J6.1"	0.86147015649818	-0.00391799994019659	0.144	0.142	1	"Mig"	"RP11-35J6.1"	"Temporal lobe"
"DDX24"	0.862449483988107	-0.00898520596327712	0.205	0.207	1	"Mig"	"DDX24"	"Temporal lobe"
"LILRB1"	0.862749527935923	-0.0230806251508489	0.281	0.277	1	"Mig"	"LILRB1"	"Temporal lobe"
"RP3-333H23.8"	0.863056229148972	0.00528186095432814	0.105	0.106	1	"Mig"	"RP3-333H23.8"	"Temporal lobe"
"PPP2CB"	0.863727032534184	0.0363933485646475	0.112	0.111	1	"Mig"	"PPP2CB"	"Temporal lobe"
"BAG6"	0.864168357033952	0.0373764663265158	0.125	0.124	1	"Mig"	"BAG6"	"Temporal lobe"
"YPEL2"	0.864709461190477	-0.00136758462305253	0.106	0.108	1	"Mig"	"YPEL2"	"Temporal lobe"
"CTTNBP2"	0.865356314612388	0.0428858019528507	0.123	0.123	1	"Mig"	"CTTNBP2"	"Temporal lobe"
"CORO1A"	0.865493919463805	0.0105189946595479	0.359	0.364	1	"Mig"	"CORO1A"	"Temporal lobe"
"STK4"	0.865765682399705	-0.0296731999094693	0.268	0.27	1	"Mig"	"STK4"	"Temporal lobe"
"U2SURP"	0.866202991906415	-0.0289814947426337	0.25	0.254	1	"Mig"	"U2SURP"	"Temporal lobe"
"HIPK3"	0.866326043406689	0.0171889062849337	0.142	0.141	1	"Mig"	"HIPK3"	"Temporal lobe"
"KLC1"	0.866887254710276	-0.0101474354341879	0.267	0.267	1	"Mig"	"KLC1"	"Temporal lobe"
"RABGGTB"	0.866977664959416	-0.0290069813471728	0.121	0.123	1	"Mig"	"RABGGTB"	"Temporal lobe"
"CHCHD2"	0.867132704582496	-0.0138909998044501	0.256	0.26	1	"Mig"	"CHCHD2"	"Temporal lobe"
"SEPT2"	0.870345735945852	0.019389960404353	0.289	0.287	1	"Mig"	"SEPT2"	"Temporal lobe"
"DSTYK"	0.870669733323497	0.0121645822934022	0.27	0.269	1	"Mig"	"DSTYK"	"Temporal lobe"
"ZNF281"	0.870680366787301	-0.0150987230098694	0.118	0.12	1	"Mig"	"ZNF281"	"Temporal lobe"
"ORMDL1"	0.870696528861092	-0.040409549656468	0.176	0.174	1	"Mig"	"ORMDL1"	"Temporal lobe"
"SLC39A1"	0.871287299840655	0.0258498471010462	0.168	0.166	1	"Mig"	"SLC39A1"	"Temporal lobe"
"MED17"	0.871993250745873	-0.00512875361339737	0.099	0.101	1	"Mig"	"MED17"	"Temporal lobe"
"USP3"	0.872870245013195	-0.0137602321974394	0.106	0.107	1	"Mig"	"USP3"	"Temporal lobe"
"PXMP4"	0.872871275656165	0.0114092525330803	0.149	0.148	1	"Mig"	"PXMP4"	"Temporal lobe"
"MRPS5"	0.873974187938166	0.0193093628527032	0.106	0.107	1	"Mig"	"MRPS5"	"Temporal lobe"
"C17orf75"	0.874145197674323	-0.00234028587632307	0.241	0.238	1	"Mig"	"C17orf75"	"Temporal lobe"
"SMIM7"	0.874474674315552	-0.0303485382628244	0.127	0.126	1	"Mig"	"SMIM7"	"Temporal lobe"
"APC"	0.875475160963	-0.00691462180090163	0.141	0.14	1	"Mig"	"APC"	"Temporal lobe"
"SDCBP"	0.87560703746609	-0.0257590578580795	0.237	0.237	1	"Mig"	"SDCBP"	"Temporal lobe"
"HOMER1"	0.875734154259623	0.00685711768967701	0.154	0.157	1	"Mig"	"HOMER1"	"Temporal lobe"
"NCBP3"	0.876974764266078	0.0426949859026839	0.292	0.295	1	"Mig"	"NCBP3"	"Temporal lobe"
"SNX2"	0.877301610965878	0.000844291386001172	0.166	0.169	1	"Mig"	"SNX2"	"Temporal lobe"
"METAP2"	0.877354040153029	0.0118740013116858	0.129	0.13	1	"Mig"	"METAP2"	"Temporal lobe"
"TMA7"	0.877849270570984	-0.0221322604030429	0.284	0.282	1	"Mig"	"TMA7"	"Temporal lobe"
"OSBPL1A"	0.878084217544684	-0.00108074731536756	0.107	0.108	1	"Mig"	"OSBPL1A"	"Temporal lobe"
"SAMD9"	0.878237797703209	0.012361786525081	0.165	0.164	1	"Mig"	"SAMD9"	"Temporal lobe"
"PTPN12"	0.879151643934674	-0.00126514539154643	0.152	0.151	1	"Mig"	"PTPN12"	"Temporal lobe"
"PCYOX1"	0.879240108910265	0.0229348862972437	0.165	0.168	1	"Mig"	"PCYOX1"	"Temporal lobe"
"FAM222B"	0.879274940236939	-0.00320352229055365	0.118	0.12	1	"Mig"	"FAM222B"	"Temporal lobe"
"DOCK10"	0.880051484624777	-0.0240124538688411	0.27	0.27	1	"Mig"	"DOCK10"	"Temporal lobe"
"AFF1"	0.880085941372485	0.00938773773609936	0.2	0.202	1	"Mig"	"AFF1"	"Temporal lobe"
"CLEC7A"	0.880622325172067	0.0399448377691991	0.428	0.434	1	"Mig"	"CLEC7A"	"Temporal lobe"
"ZNF148"	0.881413366783907	0.017734491886316	0.201	0.199	1	"Mig"	"ZNF148"	"Temporal lobe"
"C16orf72"	0.881521543826246	0.0828679279006259	0.118	0.121	1	"Mig"	"C16orf72"	"Temporal lobe"
"FEM1B"	0.881622221410105	0.017545582430303	0.106	0.105	1	"Mig"	"FEM1B"	"Temporal lobe"
"PPM1K"	0.881975483273344	0.0207956774489229	0.266	0.269	1	"Mig"	"PPM1K"	"Temporal lobe"
"ZFHX3"	0.882726147697708	0.00654500571737238	0.554	0.555	1	"Mig"	"ZFHX3"	"Temporal lobe"
"GLTP"	0.88360958385079	0.0192535284425972	0.221	0.222	1	"Mig"	"GLTP"	"Temporal lobe"
"TMPO"	0.883941496171962	0.00300593370939606	0.141	0.143	1	"Mig"	"TMPO"	"Temporal lobe"
"UBXN4"	0.884658430761651	-0.0484721738955949	0.314	0.312	1	"Mig"	"UBXN4"	"Temporal lobe"
"DAZAP1"	0.884693620978035	0.0534090215789286	0.102	0.105	1	"Mig"	"DAZAP1"	"Temporal lobe"
"KIAA0368"	0.88472762072868	0.0559880495969142	0.122	0.122	1	"Mig"	"KIAA0368"	"Temporal lobe"
"SPG11"	0.885618269245834	-0.0257365929738215	0.15	0.148	1	"Mig"	"SPG11"	"Temporal lobe"
"TOP1"	0.886242383927089	-0.00119938703617084	0.248	0.253	1	"Mig"	"TOP1"	"Temporal lobe"
"TM2D3"	0.886279616576036	-0.0293085705479128	0.131	0.133	1	"Mig"	"TM2D3"	"Temporal lobe"
"BICD2"	0.886304036008448	0.028213194407078	0.234	0.233	1	"Mig"	"BICD2"	"Temporal lobe"
"TCF4"	0.886700134919874	-0.0113518665364196	0.344	0.342	1	"Mig"	"TCF4"	"Temporal lobe"
"MTMR12"	0.886780644674893	0.0137143036812009	0.115	0.117	1	"Mig"	"MTMR12"	"Temporal lobe"
"LRPAP1"	0.886854649983476	0.0317079862543701	0.3	0.302	1	"Mig"	"LRPAP1"	"Temporal lobe"
"MICAL3"	0.887399378237999	0.0445969688730722	0.118	0.121	1	"Mig"	"MICAL3"	"Temporal lobe"
"ATG4C"	0.888150363509169	-0.0540827658299681	0.106	0.107	1	"Mig"	"ATG4C"	"Temporal lobe"
"NR1D2"	0.8884924434208	0.00459820842622427	0.144	0.145	1	"Mig"	"NR1D2"	"Temporal lobe"
"TRIO"	0.888793757136086	0.0242961123527168	0.13	0.133	1	"Mig"	"TRIO"	"Temporal lobe"
"C12orf76"	0.889181285576259	0.041119382307493	0.17	0.173	1	"Mig"	"C12orf76"	"Temporal lobe"
"SLC44A1"	0.889779377642015	0.0929363188509086	0.158	0.163	1	"Mig"	"SLC44A1"	"Temporal lobe"
"CALU"	0.890343195860963	0.00673948073218189	0.122	0.123	1	"Mig"	"CALU"	"Temporal lobe"
"FLOT1"	0.890434846231056	-0.0139884292950356	0.298	0.302	1	"Mig"	"FLOT1"	"Temporal lobe"
"SF1"	0.890738492074859	0.025936418929114	0.336	0.343	1	"Mig"	"SF1"	"Temporal lobe"
"PSMD5-AS1"	0.891544268755676	0.0545003301367064	0.138	0.139	1	"Mig"	"PSMD5-AS1"	"Temporal lobe"
"CNTLN"	0.89156427327035	0.0179017671408644	0.14	0.139	1	"Mig"	"CNTLN"	"Temporal lobe"
"ILK"	0.891697127223387	0.0126501298511992	0.114	0.116	1	"Mig"	"ILK"	"Temporal lobe"
"ARPP19"	0.89174701710933	-0.00676196546883268	0.117	0.119	1	"Mig"	"ARPP19"	"Temporal lobe"
"MDM2"	0.891885093208345	0.0169967044535801	0.183	0.182	1	"Mig"	"MDM2"	"Temporal lobe"
"SEPW1"	0.891982372720802	0.0246853024162977	0.113	0.114	1	"Mig"	"SEPW1"	"Temporal lobe"
"CLASP2"	0.893129306456918	0.0245301991181722	0.109	0.108	1	"Mig"	"CLASP2"	"Temporal lobe"
"PI4KA"	0.893782293627804	0.00299926508437109	0.188	0.191	1	"Mig"	"PI4KA"	"Temporal lobe"
"LRRC8C"	0.89397153416248	0.020886369788917	0.276	0.279	1	"Mig"	"LRRC8C"	"Temporal lobe"
"PAPOLA"	0.895241926390449	0.0319308551611766	0.241	0.243	1	"Mig"	"PAPOLA"	"Temporal lobe"
"BTN2A1"	0.895428168115944	-0.0429983608374293	0.109	0.11	1	"Mig"	"BTN2A1"	"Temporal lobe"
"SQSTM1"	0.896068734961859	-0.0298157684380668	0.178	0.176	1	"Mig"	"SQSTM1"	"Temporal lobe"
"CCNL2"	0.89664461151902	-0.0258157230721949	0.246	0.246	1	"Mig"	"CCNL2"	"Temporal lobe"
"TMED4"	0.896724526491435	0.0132383339584754	0.168	0.167	1	"Mig"	"TMED4"	"Temporal lobe"
"TMEM123"	0.898071136715599	0.0200760877990299	0.186	0.187	1	"Mig"	"TMEM123"	"Temporal lobe"
"NDUFA1"	0.898213934167419	-0.0120850753190809	0.134	0.135	1	"Mig"	"NDUFA1"	"Temporal lobe"
"TRPM2"	0.898217283255803	-0.014124429675926	0.104	0.105	1	"Mig"	"TRPM2"	"Temporal lobe"
"STK17A"	0.898518945714027	-0.000789576043884743	0.142	0.141	1	"Mig"	"STK17A"	"Temporal lobe"
"UBE3A"	0.898672672758408	0.0130465479374531	0.188	0.189	1	"Mig"	"UBE3A"	"Temporal lobe"
"SPN"	0.899951095506651	0.0218613534012055	0.251	0.256	1	"Mig"	"SPN"	"Temporal lobe"
"RRP1"	0.900973970658994	0.0287121412253984	0.174	0.173	1	"Mig"	"RRP1"	"Temporal lobe"
"SLC16A7"	0.90108112181978	0.00779791861599599	0.132	0.134	1	"Mig"	"SLC16A7"	"Temporal lobe"
"SOS1"	0.901783819782725	-0.00496110706946673	0.102	0.103	1	"Mig"	"SOS1"	"Temporal lobe"
"DUT"	0.901792026725478	-0.00526184081578451	0.181	0.183	1	"Mig"	"DUT"	"Temporal lobe"
"RP11-21M24.2"	0.901900652908024	0.0290368914814131	0.1	0.101	1	"Mig"	"RP11-21M24.2"	"Temporal lobe"
"HNRNPD"	0.902827322539977	0.0559197507632172	0.437	0.447	1	"Mig"	"HNRNPD"	"Temporal lobe"
"RN7SL784P"	0.902983045480774	0.00938030929960265	0.198	0.199	1	"Mig"	"RN7SL784P"	"Temporal lobe"
"HMBOX1"	0.90308821123013	0.0335272374742807	0.133	0.132	1	"Mig"	"HMBOX1"	"Temporal lobe"
