"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"
"RP13-20L14.4"	6.68551814464822e-07	0.186869821065831	0.262	0.21	0.0218870493019494	"Mig"	"RP13-20L14.4"
"FTL"	7.42172056466709e-07	0.197532394322305	0.866	0.859	0.0242972287846071	"Mig"	"FTL"
"HSBP1"	7.73837225479412e-07	-0.247968524430758	0.184	0.233	0.025333883087745	"Mig"	"HSBP1"
"TAF1D"	8.96951753956447e-07	0.174639611437506	0.179	0.134	0.0293644065210262	"Mig"	"TAF1D"
"UBC"	9.07686843745101e-07	-0.192889999389994	0.666	0.69	0.0297158518905271	"Mig"	"UBC"
"RBM28"	9.13288376716817e-07	-0.205368022503444	0.274	0.327	0.0298992348769552	"Mig"	"RBM28"
"LILRA4"	9.73393484182432e-07	0.232093526292557	0.165	0.121	0.0318669558851645	"Mig"	"LILRA4"
"CTD-2270P14.1"	1.01661269716747e-06	0.20730320242815	0.116	0.079	0.0332818664798686	"Mig"	"CTD-2270P14.1"
"FOS"	1.06802293269337e-06	0.390761823967787	0.641	0.638	0.0349649347705156	"Mig"	"FOS"
"OXA1L"	1.07504733978384e-06	0.210248801669054	0.405	0.35	0.0351948998098433	"Mig"	"OXA1L"
"CPEB4"	1.09759733337139e-06	0.2597787239135	0.186	0.143	0.0359331414999125	"Mig"	"CPEB4"
"NINJ1"	1.11656840912013e-06	-0.231879441049018	0.268	0.321	0.0365542165777747	"Mig"	"NINJ1"
"CTD-3252C9.4"	1.16224294785999e-06	0.184528498470195	0.127	0.09	0.0380495096270405	"Mig"	"CTD-3252C9.4"
"IFI44"	1.29456767667624e-06	0.199918871817557	0.139	0.1	0.0423815565990267	"Mig"	"IFI44"
"LYVE1"	1.29514292747707e-06	-0.228230893769758	0.213	0.265	0.0424003891597444	"Mig"	"LYVE1"
"PDPN"	1.32000275390188e-06	0.227117463843546	0.233	0.184	0.0432142501572399	"Mig"	"PDPN"
"SON"	1.34726724464299e-06	0.174822788775904	0.651	0.609	0.0441068350551223	"Mig"	"SON"
"FPR1"	1.36158016746162e-06	0.272801247178933	0.402	0.354	0.0445754115223584	"Mig"	"FPR1"
"SELPLG"	1.66301913387914e-06	-0.17315449781836	0.695	0.72	0.0544439204049353	"Mig"	"SELPLG"
"ZYX"	1.66916002873861e-06	0.218162771369556	0.181	0.137	0.0546449610208445	"Mig"	"ZYX"
"PPP1R15A"	1.74656376768965e-06	0.182329597494636	0.114	0.079	0.0571790046266238	"Mig"	"PPP1R15A"
"KIZ-AS1"	1.87910441366572e-06	0.162622847110609	0.141	0.102	0.0615181202945883	"Mig"	"KIZ-AS1"
"YBX1"	1.91309478177709e-06	0.203318262220162	0.426	0.373	0.0626308969658184	"Mig"	"YBX1"
"TPT1"	1.97105286133678e-06	0.111950862528273	0.91	0.91	0.0645283285744436	"Mig"	"TPT1"
"RNU4ATAC"	2.22595162530125e-06	0.167104255689054	0.11	0.076	0.0728732043091124	"Mig"	"RNU4ATAC"
"LINC01480"	2.3558993882427e-06	0.138878042348302	0.114	0.078	0.0771274341722894	"Mig"	"LINC01480"
"APOC1"	2.40860908402518e-06	0.308383957260882	0.223	0.18	0.0788530441928162	"Mig"	"APOC1"
"C5AR1"	2.42498466516555e-06	0.208150257062399	0.246	0.197	0.0793891479681898	"Mig"	"C5AR1"
"PTMA"	2.48520811066463e-06	0.123078583738553	0.796	0.77	0.0813607431269386	"Mig"	"PTMA"
"ODF2L"	2.53386772741859e-06	-0.21455626652633	0.271	0.32	0.0829537616602299	"Mig"	"ODF2L"
"TSPAN6"	2.99350338375439e-06	-0.196135287804917	0.076	0.11	0.0980013137773512	"Mig"	"TSPAN6"
"EML4"	3.09373037770765e-06	0.194984711641417	0.404	0.348	0.101282545105393	"Mig"	"EML4"
"SERPINA1"	3.46716546615778e-06	-0.228041963174391	0.265	0.315	0.113508063031073	"Mig"	"SERPINA1"
"MT-CYB"	3.64163041230739e-06	-0.0472947193745892	0.998	0.998	0.119219696438119	"Mig"	"MT-CYB"
"ELF1"	3.65194038825609e-06	0.184444675437604	0.25	0.204	0.119557224430728	"Mig"	"ELF1"
"CYBA"	3.73923395569263e-06	-0.248285684571586	0.278	0.322	0.122415041241465	"Mig"	"CYBA"
"TMEM236"	3.80271657983407e-06	-0.196525490034199	0.073	0.106	0.124493335390608	"Mig"	"TMEM236"
"UGCG"	3.89395446704627e-06	0.121299344494753	0.172	0.129	0.127480281342161	"Mig"	"UGCG"
"TOB2"	3.97472286377534e-06	0.18590195577353	0.162	0.121	0.130124477114277	"Mig"	"TOB2"
"GIMAP6"	4.04556862260883e-06	-0.236490648673097	0.089	0.124	0.132443825566968	"Mig"	"GIMAP6"
"LAP3"	4.20551809447999e-06	0.176723587614261	0.105	0.072	0.137680251377086	"Mig"	"LAP3"
"ARHGAP22"	4.24199734437153e-06	0.17334763465224	0.201	0.156	0.138874509060035	"Mig"	"ARHGAP22"
"GPATCH2L"	4.24223593786996e-06	0.194147712927903	0.272	0.222	0.138882320133987	"Mig"	"GPATCH2L"
"PLXDC1"	4.40183278694031e-06	-0.146583841342101	0.162	0.209	0.144107201778852	"Mig"	"PLXDC1"
"JPX"	4.92260039330062e-06	0.158554019041846	0.186	0.143	0.161156091675876	"Mig"	"JPX"
"ICOSLG"	5.30716288570893e-06	0.171877598534654	0.235	0.188	0.173745898552339	"Mig"	"ICOSLG"
"PARP14"	5.58702258411728e-06	0.178415074214843	0.388	0.334	0.182907945358831	"Mig"	"PARP14"
"HMGN3"	5.60068128442843e-06	0.184732711370357	0.166	0.126	0.183355103889618	"Mig"	"HMGN3"
"FAM129A"	5.75117378605404e-06	0.172744452931683	0.118	0.084	0.188281927407837	"Mig"	"FAM129A"
"RABEP1"	5.98567380806119e-06	0.124805515948886	0.162	0.122	0.195958989128307	"Mig"	"RABEP1"
"MS4A6A"	6.16139220943277e-06	0.10891671584211	0.224	0.175	0.20171165815241	"Mig"	"MS4A6A"
"PIWIL1"	6.26669589581417e-06	0.218735072743994	0.418	0.378	0.205159090237164	"Mig"	"PIWIL1"
"IRF7"	6.76117830518212e-06	0.139748021856312	0.1	0.069	0.221347455355052	"Mig"	"IRF7"
"CTC-340A15.2"	7.34614982959502e-06	-0.137379676913777	0.07	0.102	0.240498253121282	"Mig"	"CTC-340A15.2"
"PPP1R18"	7.71289716146118e-06	0.21300247900808	0.411	0.362	0.252504827271916	"Mig"	"PPP1R18"
"FCGR2A"	7.73542401154955e-06	0.242093377519859	0.364	0.319	0.253242311290109	"Mig"	"FCGR2A"
"IFNGR1"	7.79983128733109e-06	0.124336142643625	0.804	0.778	0.255350876684645	"Mig"	"IFNGR1"
"ARID5A"	7.90768809680826e-06	0.240289710294324	0.17	0.132	0.258881892913309	"Mig"	"ARID5A"
"ZFX"	8.67891756360416e-06	0.149008366622249	0.119	0.085	0.284130403197273	"Mig"	"ZFX"
"GAK"	9.88716969957905e-06	-0.175933399663559	0.235	0.282	0.323686161624819	"Mig"	"GAK"
"CSF1R"	1.00968205326969e-05	-0.121812960597953	0.881	0.878	0.330549710599431	"Mig"	"CSF1R"
"ERF"	1.11229141067598e-05	0.160139181866225	0.132	0.097	0.364141962027104	"Mig"	"ERF"
"HMOX1"	1.14347631494863e-05	0.212453345934345	0.191	0.15	0.374351275987883	"Mig"	"HMOX1"
"NPIPA5"	1.15124411992851e-05	-0.172325232870191	0.113	0.151	0.376894299982197	"Mig"	"NPIPA5"
"UBE2J1"	1.1912796678918e-05	0.16924199916162	0.174	0.135	0.390001137674417	"Mig"	"UBE2J1"
"MOB3A"	1.25429469177158e-05	-0.193871351720414	0.102	0.137	0.410630996192181	"Mig"	"MOB3A"
"VSIG4"	1.30137240127088e-05	0.121152697039471	0.507	0.456	0.426043296728061	"Mig"	"VSIG4"
"STAT3"	1.41196866490788e-05	0.242897513936311	0.331	0.285	0.462250301517541	"Mig"	"STAT3"
"FAM149A"	1.41272934258077e-05	-0.220626505768814	0.158	0.2	0.462499332174093	"Mig"	"FAM149A"
"EIF3A"	1.43093961585994e-05	0.165265437571042	0.255	0.211	0.468461011440226	"Mig"	"EIF3A"
"SCPEP1"	1.44946965830386e-05	0.14282161869085	0.159	0.12	0.474527376735516	"Mig"	"SCPEP1"
"ITM2B"	1.45490135068155e-05	-0.111177482876268	0.964	0.968	0.476305604186125	"Mig"	"ITM2B"
"RP11-392A14.8"	1.53197847753189e-05	-0.183812459727737	0.156	0.198	0.501539113974389	"Mig"	"RP11-392A14.8"
"RP11-848P1.4"	1.6353866298416e-05	-0.180746216310897	0.293	0.334	0.535392874877545	"Mig"	"RP11-848P1.4"
"OAS1"	1.88870664043666e-05	-0.148132474748384	0.258	0.308	0.618324779946153	"Mig"	"OAS1"
"ZNF154"	1.91906119074206e-05	0.145319675770143	0.193	0.153	0.628262252625137	"Mig"	"ZNF154"
"PARP9"	1.9650740791402e-05	0.237600401650548	0.156	0.119	0.643325952028919	"Mig"	"PARP9"
"SCIN"	1.99911635022127e-05	0.171936008491877	0.447	0.401	0.654470710735438	"Mig"	"SCIN"
"SPI1"	2.04294787444735e-05	0.182834816081599	0.147	0.112	0.668820275136573	"Mig"	"SPI1"
"UQCRH"	2.13125983777952e-05	0.14044854376606	0.126	0.093	0.69773184569226	"Mig"	"UQCRH"
"PCLO"	2.14202322012648e-05	0.165630152273132	0.116	0.084	0.701255561805006	"Mig"	"PCLO"
"PABPC1"	2.16625119663347e-05	0.164882183622122	0.819	0.804	0.709187316753864	"Mig"	"PABPC1"
"ITGAM"	2.18438198208583e-05	-0.158690942862758	0.416	0.466	0.715122973295259	"Mig"	"ITGAM"
"CTD-2090I13.1"	2.26566770591822e-05	0.166682622031657	0.143	0.109	0.741734293563507	"Mig"	"CTD-2090I13.1"
"FAM133B"	2.27123398459675e-05	0.204730597946094	0.363	0.315	0.743556581877284	"Mig"	"FAM133B"
"CKLF"	2.32910111569975e-05	0.158532871611159	0.173	0.133	0.762501123257784	"Mig"	"CKLF"
"HLA-DOA"	2.44587399722944e-05	0.146897826345037	0.164	0.126	0.800730229212973	"Mig"	"HLA-DOA"
"DHRS9"	2.46983631741657e-05	0.217614346409031	0.517	0.477	0.808575013595837	"Mig"	"DHRS9"
"KCTD7"	2.47202290152779e-05	0.254741070591002	0.16	0.123	0.809290857502168	"Mig"	"KCTD7"
"ANKRD10-IT1"	2.68813736130041e-05	0.119662437810165	0.102	0.072	0.880042409342529	"Mig"	"ANKRD10-IT1"
"ACADSB"	2.73522448130682e-05	-0.0687896507557393	0.074	0.105	0.895457790690227	"Mig"	"ACADSB"
"DNASE2"	2.76611075220687e-05	0.153246746042671	0.338	0.286	0.905569338057485	"Mig"	"DNASE2"
"RP11-489O18.1"	2.80663831299366e-05	0.177488243756598	0.307	0.261	0.918837250907865	"Mig"	"RP11-489O18.1"
"PLD4"	2.9488403518089e-05	-0.164803654663585	0.578	0.616	0.965391354375196	"Mig"	"PLD4"
"ZNF90"	2.95052872100231e-05	0.10675131843616	0.479	0.425	0.965944092681737	"Mig"	"ZNF90"
"EVL"	2.99877546571656e-05	0.189156989590272	0.497	0.451	0.981739111966287	"Mig"	"EVL"
"PLAUR"	3.03562755503057e-05	0.181711666941849	0.124	0.091	0.993803748965907	"Mig"	"PLAUR"
"ZSCAN29"	3.08822070907685e-05	-0.155101439760094	0.091	0.124	1	"Mig"	"ZSCAN29"
"AC006129.2"	3.15045653458137e-05	0.139067916822083	0.12	0.088	1	"Mig"	"AC006129.2"
"ABHD15"	3.23004244731586e-05	0.157459759059837	0.339	0.289	1	"Mig"	"ABHD15"
"LMO2"	3.50112104745353e-05	0.15282307778556	0.327	0.281	1	"Mig"	"LMO2"
"DAAM1"	3.56076776289258e-05	-0.153243161286982	0.129	0.167	1	"Mig"	"DAAM1"
"SEC14L1"	3.73015296423229e-05	-0.299180159692181	0.208	0.245	1	"Mig"	"SEC14L1"
"LCP2"	3.73355307320975e-05	0.195045187157631	0.255	0.214	1	"Mig"	"LCP2"
"DDX5"	3.97477059663854e-05	0.153162698831261	0.78	0.764	1	"Mig"	"DDX5"
"CSNK1G1"	3.99866735676617e-05	0.10974643282077	0.121	0.089	1	"Mig"	"CSNK1G1"
"STRBP"	4.00009760785802e-05	0.124716570730742	0.166	0.129	1	"Mig"	"STRBP"
"GGNBP2"	4.27040315366521e-05	0.141185494429172	0.239	0.194	1	"Mig"	"GGNBP2"
"SYT6"	4.57191999788388e-05	0.189411360782018	0.227	0.188	1	"Mig"	"SYT6"
"CMC2"	4.65732253259943e-05	0.136233169721507	0.369	0.322	1	"Mig"	"CMC2"
"ADAM10"	4.71731298771013e-05	0.174083211460177	0.768	0.755	1	"Mig"	"ADAM10"
"MAGEF1"	4.73536054020758e-05	0.139115929824598	0.119	0.088	1	"Mig"	"MAGEF1"
"HLA-A"	4.75880119640875e-05	0.168244005401023	0.666	0.628	1	"Mig"	"HLA-A"
"OAS3"	5.0857828035743e-05	0.122953113479113	0.19	0.151	1	"Mig"	"OAS3"
"RASGEF1C"	5.10283599903483e-05	-0.18209341962845	0.22	0.262	1	"Mig"	"RASGEF1C"
"MIPOL1"	5.42322265228104e-05	0.157549406135317	0.126	0.095	1	"Mig"	"MIPOL1"
"NRIP1"	5.46865063331206e-05	0.115890746241502	0.4	0.35	1	"Mig"	"NRIP1"
"RP11-212I21.4"	5.47908966855199e-05	0.177801080582802	0.314	0.265	1	"Mig"	"RP11-212I21.4"
"RASSF8"	5.8260275353193e-05	0.210614917237731	0.198	0.16	1	"Mig"	"RASSF8"
"TNPO3"	5.86115935470967e-05	0.174782236107006	0.118	0.088	1	"Mig"	"TNPO3"
"MDM4"	6.04265479486067e-05	0.144731552118772	0.468	0.418	1	"Mig"	"MDM4"
"SLC3A2"	6.06670400142589e-05	0.180710044376968	0.178	0.141	1	"Mig"	"SLC3A2"
"MICU3"	6.11557298219767e-05	0.141769948047131	0.11	0.08	1	"Mig"	"MICU3"
"KIAA1147"	6.18468014202096e-05	0.201876942046648	0.356	0.311	1	"Mig"	"KIAA1147"
"LA16c-60D12.2"	6.18776109996523e-05	-0.129199442030834	0.076	0.105	1	"Mig"	"LA16c-60D12.2"
"CHORDC1"	6.40110129632915e-05	0.173127600944387	0.148	0.114	1	"Mig"	"CHORDC1"
"APLP2"	6.74662361082417e-05	-0.144799676450269	0.576	0.611	1	"Mig"	"APLP2"
"C11orf58"	6.7592854467828e-05	0.155086189761825	0.15	0.115	1	"Mig"	"C11orf58"
"IGSF21"	6.81246134919088e-05	-0.214591115622773	0.243	0.283	1	"Mig"	"IGSF21"
"ARGLU1"	6.83119559847167e-05	0.179718302828992	0.419	0.376	1	"Mig"	"ARGLU1"
"ITPR2"	7.07914082495006e-05	0.166380440060922	0.618	0.582	1	"Mig"	"ITPR2"
"RP11-242D8.1"	7.43313425887643e-05	-0.090564790495994	0.149	0.187	1	"Mig"	"RP11-242D8.1"
"MIR222HG"	7.57031775525072e-05	0.173001777391924	0.142	0.11	1	"Mig"	"MIR222HG"
"RRBP1"	7.97340134838526e-05	0.243207621803988	0.229	0.192	1	"Mig"	"RRBP1"
"LST1"	8.07228353131669e-05	-0.205339708975788	0.326	0.367	1	"Mig"	"LST1"
"PLD3"	8.0783902031018e-05	0.179793099954099	0.234	0.196	1	"Mig"	"PLD3"
"ATG16L2"	8.18515536406172e-05	0.17372984727159	0.201	0.161	1	"Mig"	"ATG16L2"
"AZIN2"	8.27995874957175e-05	0.117252726879073	0.122	0.091	1	"Mig"	"AZIN2"
"HMGN1"	8.28793126041017e-05	0.185646894394738	0.394	0.349	1	"Mig"	"HMGN1"
"DUSP1"	8.71737846663678e-05	0.319363192792421	0.456	0.434	1	"Mig"	"DUSP1"
"NEDD9"	8.72745313445756e-05	0.203437012450513	0.368	0.325	1	"Mig"	"NEDD9"
"TNRC6B"	8.80763049761463e-05	0.184670523901438	0.439	0.399	1	"Mig"	"TNRC6B"
"TNFRSF1A"	8.83171833113368e-05	0.114088175915709	0.275	0.23	1	"Mig"	"TNFRSF1A"
"ATP2B1"	9.23612553806719e-05	0.197285882782108	0.306	0.266	1	"Mig"	"ATP2B1"
"AKR1A1"	9.26835679763045e-05	0.147585091189457	0.297	0.255	1	"Mig"	"AKR1A1"
"ITGAL"	9.31798629974109e-05	0.143223198836223	0.206	0.166	1	"Mig"	"ITGAL"
"ITPRIPL2"	9.52190929505062e-05	0.157280888404341	0.429	0.379	1	"Mig"	"ITPRIPL2"
"EEF1A1"	9.56510760206381e-05	0.118428725159835	0.912	0.911	1	"Mig"	"EEF1A1"
"PABPN1"	9.74120247232475e-05	0.150777272564397	0.297	0.253	1	"Mig"	"PABPN1"
"SLC1A5"	9.87046307893268e-05	0.236385090872895	0.209	0.17	1	"Mig"	"SLC1A5"
"MOCOS"	9.99260557721764e-05	0.172832970617414	0.144	0.113	1	"Mig"	"MOCOS"
"CKB"	0.000101908056650632	-0.172863131871475	0.256	0.299	1	"Mig"	"CKB"
"CD276"	0.000102741044287073	0.223467361049176	0.322	0.283	1	"Mig"	"CD276"
"HLA-DMB"	0.000103129446009272	0.137714804670653	0.463	0.414	1	"Mig"	"HLA-DMB"
"CD82"	0.000103847239433853	0.158804458007173	0.239	0.199	1	"Mig"	"CD82"
"LTC4S"	0.000104357348856577	0.141468228302944	0.13	0.1	1	"Mig"	"LTC4S"
"CACNA1A"	0.000104749334596873	0.193444574973523	0.328	0.285	1	"Mig"	"CACNA1A"
"PAG1"	0.000105540126774172	0.17213000321712	0.582	0.547	1	"Mig"	"PAG1"
"RP11-111M22.2"	0.000115872078751511	-0.128360598728583	0.175	0.215	1	"Mig"	"RP11-111M22.2"
"WDR73"	0.000117746921873125	0.132521828887235	0.209	0.17	1	"Mig"	"WDR73"
"UNKL"	0.000120600722790035	0.108448438963436	0.156	0.123	1	"Mig"	"UNKL"
"ITIH5"	0.000121418496438279	0.165876236003112	0.169	0.135	1	"Mig"	"ITIH5"
"CCDC47"	0.000124162229817005	0.132130621709671	0.22	0.182	1	"Mig"	"CCDC47"
"NCKAP1L"	0.000124600413453153	0.166948649639541	0.575	0.529	1	"Mig"	"NCKAP1L"
"FAM161A"	0.00012462432640784	0.169708300665273	0.267	0.226	1	"Mig"	"FAM161A"
"PGK1"	0.000129060196704796	0.143320722526011	0.315	0.273	1	"Mig"	"PGK1"
"VASH1"	0.000132701728213898	0.176986216030214	0.482	0.446	1	"Mig"	"VASH1"
"CDC42SE1"	0.000134559790586509	0.1471938427933	0.129	0.098	1	"Mig"	"CDC42SE1"
"C19orf66"	0.000134851508107729	0.23047928493881	0.151	0.119	1	"Mig"	"C19orf66"
"GSTM4"	0.000135490990755424	-0.167389712703707	0.148	0.185	1	"Mig"	"GSTM4"
"CSRNP1"	0.00013592003205332	0.232275632500187	0.173	0.14	1	"Mig"	"CSRNP1"
"SLC7A6"	0.000138314098938344	-0.157237625966687	0.103	0.134	1	"Mig"	"SLC7A6"
"DNMT3A"	0.000139325472983937	0.175001066647076	0.134	0.104	1	"Mig"	"DNMT3A"
"TSC22D2"	0.000141340694940797	0.265315618942854	0.204	0.169	1	"Mig"	"TSC22D2"
"RANBP9"	0.0001423974109695	0.168274635471737	0.144	0.113	1	"Mig"	"RANBP9"
"GNB4"	0.00014444583562379	0.150252906511106	0.563	0.52	1	"Mig"	"GNB4"
"IFRD1"	0.000145565378101323	0.234308905069204	0.165	0.131	1	"Mig"	"IFRD1"
"CHCHD7"	0.000145891385644342	0.165233674150334	0.136	0.105	1	"Mig"	"CHCHD7"
"CH507-154B10.1"	0.000154811719143801	-0.115241450512248	0.194	0.233	1	"Mig"	"CH507-154B10.1"
"PYCARD"	0.000156037974891278	-0.175617719516489	0.2	0.238	1	"Mig"	"PYCARD"
"LGMN"	0.000158998349764281	-0.148426250809566	0.287	0.333	1	"Mig"	"LGMN"
"RAB5C"	0.000162962614272727	0.162522806375319	0.116	0.088	1	"Mig"	"RAB5C"
"LEPR"	0.000164924688492715	-0.216945644565593	0.382	0.414	1	"Mig"	"LEPR"
"RHOG"	0.000165055737386484	-0.137924067042617	0.261	0.306	1	"Mig"	"RHOG"
"ADRBK1"	0.000172257412958757	-0.120517137430355	0.264	0.306	1	"Mig"	"ADRBK1"
"P2RY13"	0.000173030030074127	-0.0916635127989984	0.876	0.888	1	"Mig"	"P2RY13"
"LTN1"	0.000174595978224683	0.137824577715871	0.136	0.106	1	"Mig"	"LTN1"
"CASC3"	0.000187007895139711	-0.151213083823169	0.095	0.124	1	"Mig"	"CASC3"
"FXYD5"	0.000188612689022687	0.142615143023425	0.139	0.107	1	"Mig"	"FXYD5"
"FUCA2"	0.000191878205301193	-0.0679044993059169	0.094	0.124	1	"Mig"	"FUCA2"
"PRKCB"	0.000192969043192893	0.19628505049065	0.205	0.17	1	"Mig"	"PRKCB"
"ADAM28"	0.000195858562077423	0.129479454002289	0.738	0.725	1	"Mig"	"ADAM28"
"RP11-353N4.6"	0.000199887590814525	0.123326377171596	0.206	0.169	1	"Mig"	"RP11-353N4.6"
"KIAA0141"	0.000200095390618349	0.143689296562951	0.245	0.205	1	"Mig"	"KIAA0141"
"TREM2"	0.000202265694733873	0.159405553912183	0.605	0.567	1	"Mig"	"TREM2"
"ABI1"	0.000202492931172528	0.126617011795821	0.232	0.196	1	"Mig"	"ABI1"
"FBXO7"	0.000205620888335608	0.148765765735844	0.159	0.126	1	"Mig"	"FBXO7"
"ZNF317"	0.000207491283696695	-0.163551979021435	0.075	0.101	1	"Mig"	"ZNF317"
"OTUD1"	0.000211949172793661	0.227216490351678	0.246	0.211	1	"Mig"	"OTUD1"
"HNRNPA2B1"	0.000211976418255684	0.143397349918182	0.672	0.642	1	"Mig"	"HNRNPA2B1"
"SPRY2"	0.000216680483714884	0.173725623791778	0.142	0.112	1	"Mig"	"SPRY2"
"INPP5B"	0.000218714200661891	0.133899355403739	0.118	0.09	1	"Mig"	"INPP5B"
"FYB"	0.000220360878416232	0.141237781162459	0.663	0.626	1	"Mig"	"FYB"
"SLC16A3"	0.000220414564242668	0.173470772369235	0.231	0.193	1	"Mig"	"SLC16A3"
"NRBP2"	0.000224792576690785	-0.152769363140238	0.09	0.118	1	"Mig"	"NRBP2"
"YIPF3"	0.000227594327288229	-0.193081867416745	0.099	0.127	1	"Mig"	"YIPF3"
"LPCAT2"	0.00022900178800221	0.157445088768597	0.683	0.669	1	"Mig"	"LPCAT2"
"GPR82"	0.000232702463595196	0.121950516326745	0.257	0.217	1	"Mig"	"GPR82"
"PRDM1"	0.000236868108143159	-0.138752458894851	0.11	0.142	1	"Mig"	"PRDM1"
"IRF2BPL"	0.000237266899397746	0.157907238944448	0.145	0.114	1	"Mig"	"IRF2BPL"
"SCARNA9"	0.0002390407368245	0.228732583268876	0.384	0.355	1	"Mig"	"SCARNA9"
"KCNJ5"	0.000241958273918976	0.198088103349922	0.254	0.217	1	"Mig"	"KCNJ5"
"ATF4"	0.000245390690044299	0.112294921025924	0.313	0.272	1	"Mig"	"ATF4"
"TLR6"	0.000246504940019787	0.190890334368205	0.298	0.26	1	"Mig"	"TLR6"
"COMMD6"	0.00025048618826696	0.15668904788009	0.147	0.116	1	"Mig"	"COMMD6"
"OLR1"	0.000264067643707138	0.230054661968899	0.628	0.603	1	"Mig"	"OLR1"
"CAPNS1"	0.000269980568758909	-0.128502247403922	0.203	0.242	1	"Mig"	"CAPNS1"
"APCDD1"	0.0002711027108059	-0.139439757563278	0.13	0.162	1	"Mig"	"APCDD1"
"STAMBPL1"	0.000272423760248	0.173963175281038	0.136	0.107	1	"Mig"	"STAMBPL1"
"CAMKK2"	0.000277904599664514	-0.159564070802724	0.075	0.101	1	"Mig"	"CAMKK2"
"TARS2"	0.000279687101655025	-0.123941997728058	0.116	0.147	1	"Mig"	"TARS2"
"CTSB"	0.000280885410292673	-0.0763685294453378	0.909	0.903	1	"Mig"	"CTSB"
"C2orf68"	0.000282892867914891	0.157735932601542	0.483	0.445	1	"Mig"	"C2orf68"
"BACH1"	0.000294187978486548	0.16393420373648	0.231	0.197	1	"Mig"	"BACH1"
"TFEC"	0.000294740217231436	0.15046681363112	0.184	0.15	1	"Mig"	"TFEC"
"PART1"	0.000296718829191435	-0.173956982334841	0.157	0.188	1	"Mig"	"PART1"
"EIF1"	0.00029885004607572	0.105593859335321	0.616	0.577	1	"Mig"	"EIF1"
"AC007386.2"	0.000299648643274047	0.143224635136506	0.21	0.176	1	"Mig"	"AC007386.2"
"MT-RNR1"	0.000302822982433696	-0.131997422429471	0.942	0.962	1	"Mig"	"MT-RNR1"
"EIF5"	0.000302913896433585	0.157307060356556	0.325	0.282	1	"Mig"	"EIF5"
"GNLY"	0.000313121764091083	-0.244348657432138	0.083	0.108	1	"Mig"	"GNLY"
"UTP23"	0.000319717550491503	0.117142577971179	0.272	0.235	1	"Mig"	"UTP23"
"MARCH1"	0.000326534673349949	0.196605723111028	0.383	0.344	1	"Mig"	"MARCH1"
"MGST2"	0.000345927021898879	0.166460665977566	0.191	0.158	1	"Mig"	"MGST2"
"LILRB4"	0.000350383800748003	-0.114925861120208	0.547	0.582	1	"Mig"	"LILRB4"
"PPP1R12C"	0.000356481225450062	0.108490222210781	0.116	0.088	1	"Mig"	"PPP1R12C"
"SEL1L"	0.000358318931962861	0.138726132538827	0.316	0.274	1	"Mig"	"SEL1L"
"LINC00969"	0.000362720032496958	0.143910942206584	0.385	0.345	1	"Mig"	"LINC00969"
"RGS12"	0.000363537633675713	0.169989413994534	0.162	0.131	1	"Mig"	"RGS12"
"ARFGEF1"	0.00037473820948236	0.133386720399443	0.131	0.102	1	"Mig"	"ARFGEF1"
"CXCL12"	0.000380610761591586	-0.165007993901485	0.187	0.221	1	"Mig"	"CXCL12"
"PCED1B-AS1"	0.000397916408265984	-0.191629243264574	0.173	0.206	1	"Mig"	"PCED1B-AS1"
"SALL1"	0.000403245389380418	0.128963120903709	0.23	0.195	1	"Mig"	"SALL1"
"RAC1"	0.000405099457261389	-0.125634551364939	0.738	0.757	1	"Mig"	"RAC1"
"HEXB"	0.000405831062599931	0.121561533670416	0.176	0.143	1	"Mig"	"HEXB"
"ARHGAP21"	0.00040832646639552	0.136537236054617	0.266	0.229	1	"Mig"	"ARHGAP21"
"ADAP2"	0.000410072276841134	-0.136160084891196	0.581	0.606	1	"Mig"	"ADAP2"
"ABCE1"	0.00042140839034348	0.155535017374211	0.101	0.075	1	"Mig"	"ABCE1"
"PRRC2C"	0.000428305148598688	0.136959511437208	0.629	0.588	1	"Mig"	"PRRC2C"
"PSMA3-AS1"	0.0004291250392314	0.142761923471525	0.401	0.364	1	"Mig"	"PSMA3-AS1"
"HNRNPA3"	0.000437989848806424	0.115494636066818	0.542	0.499	1	"Mig"	"HNRNPA3"
"FOXO3"	0.000438394811867424	-0.178699513845597	0.322	0.357	1	"Mig"	"FOXO3"
"CTD-2020K17.1"	0.000442767467773062	0.149049797958895	0.215	0.181	1	"Mig"	"CTD-2020K17.1"
"MOB3C"	0.000446657959469941	0.143442413242395	0.116	0.09	1	"Mig"	"MOB3C"
"USP33"	0.000447048478441669	-0.124901512173077	0.17	0.204	1	"Mig"	"USP33"
"SRRM2"	0.000458546484889827	0.151547326098799	0.669	0.638	1	"Mig"	"SRRM2"
"TNFSF13B"	0.000479572251248988	0.143623925513968	0.1	0.075	1	"Mig"	"TNFSF13B"
"TNFRSF1B"	0.000481521914632871	0.205387064512162	0.451	0.408	1	"Mig"	"TNFRSF1B"
"STX16"	0.00048710457411843	0.125256466336917	0.424	0.382	1	"Mig"	"STX16"
"ZC3H13"	0.000514572756965981	0.216688764420003	0.276	0.239	1	"Mig"	"ZC3H13"
"ABCC4"	0.000519355003807636	0.189579286454758	0.247	0.215	1	"Mig"	"ABCC4"
