"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"
"EYA2"	5.63403870851045e-08	-0.348335067938656	0.347	0.522	0.00165313963785114	"Ast"	"EYA2"
"PON2"	5.88391300626811e-08	0.441705234928484	0.527	0.498	0.00172645775429919	"Ast"	"PON2"
"TNR"	6.18470364500525e-08	-0.267101777336757	0.313	0.485	0.00181471574351744	"Ast"	"TNR"
"SHISA9"	6.28557122597432e-08	-0.457531196090352	0.106	0.21	0.00184431230912538	"Ast"	"SHISA9"
"DLGAP1"	6.38038900044835e-08	-0.387263578408412	0.241	0.383	0.00187213374051155	"Ast"	"DLGAP1"
"SRGAP3"	6.56147937182197e-08	-0.336642725249176	0.335	0.505	0.00192526927728	"Ast"	"SRGAP3"
"ADAMTS17"	6.72614051994279e-08	-0.391673681185926	0.04	0.117	0.00197358415136161	"Ast"	"ADAMTS17"
"GNA12"	6.88897817943892e-08	-0.330065666841768	0.104	0.212	0.00202136397741097	"Ast"	"GNA12"
"FXYD1"	6.92744991037787e-08	0.533971851952081	0.336	0.265	0.00203265235270307	"Ast"	"FXYD1"
"LINC01138"	6.94975728383307e-08	-0.280751360057538	0.268	0.426	0.0020391977822223	"Ast"	"LINC01138"
"BOC"	7.82889692942768e-08	-0.231696987786232	0.14	0.265	0.00229715493703267	"Ast"	"BOC"
"RP11-284M14.1"	8.61688010160359e-08	-0.312043188154718	0.164	0.291	0.00252836495941253	"Ast"	"RP11-284M14.1"
"WDR49"	8.93766048517755e-08	-0.277844240359327	0.351	0.53	0.0026224883395608	"Ast"	"WDR49"
"NPIPB5"	9.31868659034954e-08	-0.310080698958392	0.043	0.123	0.00273428901934036	"Ast"	"NPIPB5"
"HCG17"	9.33729570389625e-08	-0.298496324807131	0.121	0.236	0.00273974930543724	"Ast"	"HCG17"
"MYOM1"	9.7459980398637e-08	-0.304309977381533	0.164	0.293	0.00285967074485681	"Ast"	"MYOM1"
"ITPR1"	1.01006194127884e-07	-0.309407939154542	0.108	0.216	0.00296372374810038	"Ast"	"ITPR1"
"ADRA1A"	1.03577628877724e-07	-0.295190881528764	0.112	0.22	0.00303917478653019	"Ast"	"ADRA1A"
"CACNA1C"	1.07247634881805e-07	-0.230434059135922	0.221	0.372	0.00314686010270192	"Ast"	"CACNA1C"
"DDX17"	1.11479010157289e-07	0.325264259754185	0.7	0.696	0.00327101711603519	"Ast"	"DDX17"
"CCDC40"	1.12117074461721e-07	-0.322551646848674	0.054	0.139	0.00328973919885581	"Ast"	"CCDC40"
"EEF1A1"	1.15825342141069e-07	-0.339770045362056	0.094	0.195	0.00339854718910323	"Ast"	"EEF1A1"
"SNTB1"	1.16171939878014e-07	-0.294591622028894	0.16	0.286	0.0034087170599007	"Ast"	"SNTB1"
"NEK11"	1.16841693181368e-07	-0.265882186564112	0.135	0.256	0.00342836896132769	"Ast"	"NEK11"
"CUX1"	1.17942990731219e-07	-0.285668360528267	0.198	0.333	0.00346068323403544	"Ast"	"CUX1"
"RFX3-AS1"	1.32683515215559e-07	-0.314465591932876	0.252	0.402	0.00389319970345492	"Ast"	"RFX3-AS1"
"ATXN7L1"	1.3441796251521e-07	-0.283133249041914	0.14	0.257	0.0039440918561213	"Ast"	"ATXN7L1"
"HSP90B1"	1.35799144953366e-07	-0.333914150786916	0.07	0.16	0.00398461851122167	"Ast"	"HSP90B1"
"ATP9A"	1.40329584966127e-07	-0.302704958157543	0.16	0.286	0.00411755068207611	"Ast"	"ATP9A"
"ANTXR1"	1.40512192300017e-07	-0.29610298296664	0.243	0.394	0.0041229087464671	"Ast"	"ANTXR1"
"WSB1"	1.43233488319773e-07	0.386559963564103	0.558	0.533	0.00420275701427878	"Ast"	"WSB1"
"DOCK4"	1.55815027422619e-07	-0.259120499858903	0.592	0.756	0.0045719245346345	"Ast"	"DOCK4"
"CHD2"	1.57001943689493e-07	-0.291670327132852	0.153	0.276	0.00460675103173711	"Ast"	"CHD2"
"NRP2"	1.7578975447857e-07	-0.291602363859549	0.146	0.268	0.0051580229759102	"Ast"	"NRP2"
"C10orf90"	1.82047254797505e-07	-0.261358036913809	0.099	0.204	0.00534163055026839	"Ast"	"C10orf90"
"LSAMP"	1.9707686696735e-07	0.146119886671784	0.993	0.996	0.00578262943055598	"Ast"	"LSAMP"
"GPHN"	2.0242761016761e-07	-0.248834444695997	0.536	0.702	0.00593963093753802	"Ast"	"GPHN"
"TPT1-AS1"	2.33792842814146e-07	-0.304875315199787	0.191	0.32	0.00685994959385267	"Ast"	"TPT1-AS1"
"ECE1"	2.40157118630696e-07	-0.29962319763907	0.115	0.223	0.00704669017486188	"Ast"	"ECE1"
"NRSN2-AS1"	2.5057732395696e-07	-0.338810473074976	0.047	0.123	0.00735243983954511	"Ast"	"NRSN2-AS1"
"BCR"	2.79713587881531e-07	-0.283382019994654	0.216	0.359	0.00820735609561988	"Ast"	"BCR"
"ZBTB20"	2.8324807655294e-07	-0.201083719970969	0.827	0.916	0.00831106506221636	"Ast"	"ZBTB20"
"PLEKHA5"	2.9007938111435e-07	-0.288977329189579	0.451	0.616	0.00851150920065727	"Ast"	"PLEKHA5"
"SGSM1"	2.9507882135293e-07	-0.316771923982328	0.106	0.209	0.00865820277613769	"Ast"	"SGSM1"
"LRRC8A"	3.04593590116793e-07	-0.278036061130398	0.092	0.188	0.00893738512120693	"Ast"	"LRRC8A"
"ADCY8"	3.07291607221039e-07	-0.295776099604697	0.433	0.603	0.00901655033907974	"Ast"	"ADCY8"
"CD99"	3.1601580224049e-07	-0.323676618630853	0.101	0.2	0.00927253566934045	"Ast"	"CD99"
"RP11-745L13.2"	3.45254478748217e-07	-0.318838330443351	0.07	0.157	0.0101304569154302	"Ast"	"RP11-745L13.2"
"CDH4"	3.53284699873071e-07	-0.341945874864669	0.049	0.125	0.0103660796636757	"Ast"	"CDH4"
"DHRS3"	3.57440960201611e-07	-0.320789753139155	0.117	0.222	0.0104880326542357	"Ast"	"DHRS3"
"WWC1"	3.68178135511015e-07	-0.287499281753274	0.358	0.532	0.0108030828521642	"Ast"	"WWC1"
"SRSF5"	3.80903263381147e-07	0.440210815741004	0.502	0.474	0.0111764635541296	"Ast"	"SRSF5"
"ADAMTSL3"	3.84872709451954e-07	-0.46283818555725	0.128	0.227	0.0112929350407392	"Ast"	"ADAMTSL3"
"ACACB"	3.89534384663205e-07	-0.300985045389544	0.36	0.523	0.0114297179147878	"Ast"	"ACACB"
"LDB2"	3.9121181016874e-07	-0.290710875616904	0.106	0.205	0.0114789369339712	"Ast"	"LDB2"
"FLNB"	3.95908972137907e-07	-0.312003214068357	0.049	0.124	0.0116167610604705	"Ast"	"FLNB"
"NIN"	4.10921601061241e-07	-0.258859418620602	0.113	0.221	0.0120572616183389	"Ast"	"NIN"
"TTYH1"	4.11841776986504e-07	0.397224009945806	0.635	0.643	0.012084261420338	"Ast"	"TTYH1"
"PCLO"	4.36527984429766e-07	-0.32485827624391	0.045	0.119	0.0128086041191382	"Ast"	"PCLO"
"NWD1"	4.80522219723728e-07	-0.345827993558373	0.128	0.232	0.0140994829711336	"Ast"	"NWD1"
"CDH23"	4.84029919214844e-07	-0.286875823274686	0.191	0.321	0.014202405889602	"Ast"	"CDH23"
"GALNT18"	4.9410594211979e-07	-0.28074166337487	0.174	0.297	0.0144980565536789	"Ast"	"GALNT18"
"NEO1"	4.96881645374305e-07	-0.241537527502937	0.261	0.416	0.0145795012385729	"Ast"	"NEO1"
"C20orf194"	4.97588544543839e-07	-0.209502683539915	0.396	0.568	0.0146002430740053	"Ast"	"C20orf194"
"FHIT"	5.07182557117167e-07	-0.253317856799585	0.522	0.689	0.0148817505909319	"Ast"	"FHIT"
"CPNE8"	5.29710284940747e-07	-0.297874148616177	0.045	0.118	0.0155427591807314	"Ast"	"CPNE8"
"HLA-A"	5.51870246713296e-07	-0.279240079387619	0.108	0.21	0.0161929767790615	"Ast"	"HLA-A"
"SMOC1"	5.6033588253058e-07	-0.38279744892907	0.101	0.195	0.0164413754652123	"Ast"	"SMOC1"
"DSCAM"	5.66308936365115e-07	-0.319212547521842	0.162	0.278	0.0166166368108252	"Ast"	"DSCAM"
"NDRG4"	5.72144196804067e-07	0.561332499967019	0.331	0.272	0.0167878550226249	"Ast"	"NDRG4"
"ZKSCAN1"	5.79242694663684e-07	-0.270644736315353	0.156	0.275	0.0169961391468218	"Ast"	"ZKSCAN1"
"CAB39L"	5.81517809938015e-07	-0.259320796416832	0.124	0.232	0.0170628955792012	"Ast"	"CAB39L"
"CDC14B"	5.81877048724168e-07	-0.222624246677965	0.173	0.3	0.0170734363636645	"Ast"	"CDC14B"
"GLI2"	5.84620570955604e-07	-0.249436684265596	0.128	0.237	0.0171539367929793	"Ast"	"GLI2"
"DPH6-AS1"	6.11759590864848e-07	-0.245525430670612	0.135	0.243	0.0179502499151564	"Ast"	"DPH6-AS1"
"DAB2IP"	6.19035690108782e-07	-0.348447499201391	0.043	0.114	0.0181637452191719	"Ast"	"DAB2IP"
"UFL1-AS1"	6.1933383309106e-07	-0.316624635327685	0.067	0.149	0.0181724933305579	"Ast"	"UFL1-AS1"
"SCD5"	6.21156774217639e-07	-0.246557050459745	0.442	0.615	0.018225982069094	"Ast"	"SCD5"
"WFS1"	6.23556256054478e-07	-0.220211292872869	0.158	0.279	0.0182963876651505	"Ast"	"WFS1"
"CTIF"	6.27073355087382e-07	-0.222520237674886	0.214	0.354	0.018399586384974	"Ast"	"CTIF"
"SIL1"	6.3623783080766e-07	-0.275162753901461	0.225	0.368	0.0186684904315583	"Ast"	"SIL1"
"LRRIQ1"	6.48745733761324e-07	-0.292923446107024	0.058	0.136	0.0190354973200248	"Ast"	"LRRIQ1"
"C14orf159"	6.70013648091994e-07	-0.254884770147064	0.225	0.366	0.0196595404623153	"Ast"	"C14orf159"
"TKT"	6.70161916015923e-07	-0.308086196448126	0.147	0.259	0.0196638909397392	"Ast"	"TKT"
"PLXNA2"	6.90975723331704e-07	-0.24503262426842	0.185	0.315	0.0202746096739988	"Ast"	"PLXNA2"
"RHOBTB2"	6.92436445825315e-07	-0.242385466370029	0.068	0.153	0.0203174701934064	"Ast"	"RHOBTB2"
"WDR59"	7.52446774994019e-07	-0.228272344833469	0.11	0.211	0.0220782932718745	"Ast"	"WDR59"
"MACROD2"	7.56396195045753e-07	-0.30646917895297	0.423	0.58	0.0221941771550325	"Ast"	"MACROD2"
"LRFN5"	7.66351276138995e-07	-0.35465724665049	0.083	0.169	0.0224862791444704	"Ast"	"LRFN5"
"CCDC30"	8.32133828696844e-07	-0.296385360918962	0.094	0.186	0.0244164708016228	"Ast"	"CCDC30"
"CNTN1"	8.52257330832799e-07	-0.254726465371943	0.732	0.833	0.025006934601296	"Ast"	"CNTN1"
"PRRX1"	8.53864776235528e-07	-0.226340543780453	0.219	0.362	0.0250541002643029	"Ast"	"PRRX1"
"TBC1D22A"	8.57817163342695e-07	-0.244750423189987	0.158	0.278	0.0251700712068013	"Ast"	"TBC1D22A"
"IFT88"	9.02073663635376e-07	-0.244969125487477	0.147	0.26	0.0264686454383892	"Ast"	"IFT88"
"NTN1"	9.36687039953118e-07	-0.323371116089878	0.207	0.332	0.0274842711263044	"Ast"	"NTN1"
"MACF1"	9.98891877866233e-07	-0.158313617138174	0.894	0.959	0.029309485480351	"Ast"	"MACF1"
"VPS45"	1.01798370227194e-06	-0.243780379292645	0.09	0.181	0.0298696777920633	"Ast"	"VPS45"
"DENND4C"	1.02529703896947e-06	-0.199055377483034	0.097	0.193	0.0300842657174422	"Ast"	"DENND4C"
"SCP2"	1.05090813718864e-06	-0.186023667819871	0.095	0.19	0.0308357465613891	"Ast"	"SCP2"
"TMTC2"	1.05237024938252e-06	-0.24884416325198	0.282	0.435	0.0308786478573819	"Ast"	"TMTC2"
"CHI3L1"	1.08678047570447e-06	-0.255088424649436	0.058	0.135	0.0318883127181205	"Ast"	"CHI3L1"
"OGDH"	1.10228298620085e-06	-0.268336656988951	0.113	0.212	0.0323431873811053	"Ast"	"OGDH"
"ST3GAL3"	1.10774153039774e-06	-0.228920986262124	0.131	0.236	0.0325033519849304	"Ast"	"ST3GAL3"
"TAPT1-AS1"	1.15816565437148e-06	-0.215627036908002	0.192	0.321	0.0339828966305678	"Ast"	"TAPT1-AS1"
"FSTL5"	1.16586768173855e-06	-0.241784406427532	0.275	0.421	0.0342088895175726	"Ast"	"FSTL5"
"ZDHHC14"	1.19277819852716e-06	-0.235636741986172	0.218	0.357	0.034998497901184	"Ast"	"ZDHHC14"
"LRRC37A3"	1.23987321504565e-06	-0.137134105533773	0.129	0.239	0.0363803598758696	"Ast"	"LRRC37A3"
"ZNF235"	1.24331564613825e-06	-0.252637147422003	0.043	0.113	0.0364813676889886	"Ast"	"ZNF235"
"SNAP25"	1.25798613486089e-06	-0.219685649943262	0.149	0.263	0.0369118291690884	"Ast"	"SNAP25"
"TESK2"	1.26889049579198e-06	-0.253093374321837	0.221	0.358	0.0372317849275284	"Ast"	"TESK2"
"NME5"	1.31122242004449e-06	-0.251370050332776	0.074	0.156	0.0384738882489454	"Ast"	"NME5"
"ACAA1"	1.34412780095792e-06	0.522558814978646	0.227	0.162	0.0394393979357074	"Ast"	"ACAA1"
"MMD2"	1.35021187888332e-06	-0.319456061414037	0.432	0.577	0.0396179169501943	"Ast"	"MMD2"
"MT2A"	1.38193398887309e-06	0.541892937004717	0.824	0.873	0.0405487071015142	"Ast"	"MT2A"
"LTBP1"	1.4048998574008e-06	-0.25786908237208	0.169	0.287	0.0412225716158542	"Ast"	"LTBP1"
"BCL2"	1.41655003463231e-06	-0.236251067955329	0.502	0.672	0.0415644111161814	"Ast"	"BCL2"
"ENSA"	1.43020788582147e-06	-0.274372286466202	0.178	0.302	0.0419651597857735	"Ast"	"ENSA"
"MIR4300HG"	1.44946929133696e-06	-0.335159510654261	0.205	0.323	0.0425303279464092	"Ast"	"MIR4300HG"
"TSEN2"	1.46600122771743e-06	-0.290946330601333	0.058	0.133	0.0430154080236848	"Ast"	"TSEN2"
"FAF1"	1.46868815543428e-06	-0.283946929188264	0.268	0.411	0.0430942478567527	"Ast"	"FAF1"
"USH1C"	1.4693458743539e-06	-0.245763718762665	0.052	0.127	0.043113546645292	"Ast"	"USH1C"
"NPRL3"	1.5086906001469e-06	-0.222006771520049	0.095	0.189	0.0442679995895105	"Ast"	"NPRL3"
"HPSE2"	1.5517360196962e-06	-0.186321884127858	0.908	0.959	0.045531038289926	"Ast"	"HPSE2"
"ENTPD2"	1.63087069896234e-06	-0.322726918030542	0.074	0.155	0.047853008048953	"Ast"	"ENTPD2"
"CHST11"	1.63611683028094e-06	-0.286668609875447	0.2	0.326	0.0480069400341033	"Ast"	"CHST11"
"FAM171A1"	1.71131164790361e-06	-0.222271536654422	0.378	0.55	0.0502133063727878	"Ast"	"FAM171A1"
"CASK"	1.7697304912088e-06	-0.257030840603212	0.237	0.374	0.0519274320730485	"Ast"	"CASK"
"APTX"	1.8079351760605e-06	-0.250331126086307	0.045	0.115	0.0530484339359672	"Ast"	"APTX"
"RP11-577H5.5"	1.83649686875173e-06	-0.257208534752312	0.137	0.243	0.0538864911229133	"Ast"	"RP11-577H5.5"
"MAPK4"	1.86461894597232e-06	-0.262833101543181	0.421	0.582	0.0547116491127197	"Ast"	"MAPK4"
"SETX"	1.87529863882423e-06	-0.21174062734232	0.103	0.199	0.0550250126603805	"Ast"	"SETX"
"MID1"	1.90975711119477e-06	-0.246703732237845	0.144	0.251	0.0560360931566771	"Ast"	"MID1"
"GPT"	1.91569984949208e-06	0.425880410022737	0.119	0.066	0.0562104649837966	"Ast"	"GPT"
"FGF1"	1.94547532453416e-06	-0.206101522466279	0.171	0.29	0.0570841369724814	"Ast"	"FGF1"
"LTBP3"	1.96116942923662e-06	0.529482874372189	0.268	0.206	0.0575446333926609	"Ast"	"LTBP3"
"SOX6"	1.96317785971733e-06	-0.263728765005747	0.353	0.515	0.0576035647598258	"Ast"	"SOX6"
"RASGEF1B"	2.05115245688232e-06	0.246595102085276	0.975	0.995	0.060184915389841	"Ast"	"RASGEF1B"
"SLC39A12"	2.07462188705689e-06	-0.300105400950727	0.151	0.259	0.0608735554100231	"Ast"	"SLC39A12"
"NCAM1"	2.0982240187441e-06	-0.243875622265298	0.698	0.827	0.0615660891579893	"Ast"	"NCAM1"
"ANKRD26"	2.20300470561382e-06	-0.177883091657436	0.203	0.338	0.0646405640721208	"Ast"	"ANKRD26"
"MT1E"	2.21980738767922e-06	0.484077917274317	0.615	0.615	0.0651335883692838	"Ast"	"MT1E"
"RXRA"	2.2400522700224e-06	-0.26522473592644	0.133	0.236	0.0657276137069972	"Ast"	"RXRA"
"RGS6"	2.24153924063416e-06	-0.205597707682728	0.552	0.72	0.0657712443986875	"Ast"	"RGS6"
"ZNF780B"	2.29046192801434e-06	-0.216337869824686	0.079	0.165	0.0672067338917968	"Ast"	"ZNF780B"
"GTF2IRD1"	2.29360222934859e-06	-0.258755035758951	0.142	0.249	0.0672988766135465	"Ast"	"GTF2IRD1"
"RP11-440L14.1"	2.33373448484489e-06	-0.262130465806717	0.079	0.163	0.0684764372543188	"Ast"	"RP11-440L14.1"
"GAPDH"	2.52931912258792e-06	0.448945465784261	0.549	0.538	0.0742152816949749	"Ast"	"GAPDH"
"LMNTD1"	2.54792395605892e-06	-0.30801456381147	0.049	0.117	0.074761184718681	"Ast"	"LMNTD1"
"ST6GAL1"	2.63918261349082e-06	-0.256041575683021	0.081	0.164	0.0774388962450477	"Ast"	"ST6GAL1"
"ME1"	2.66194056362773e-06	-0.266908310716146	0.191	0.309	0.0781066600179648	"Ast"	"ME1"
"NT5C2"	2.68008770147197e-06	-0.252860848715733	0.297	0.452	0.0786391333365907	"Ast"	"NT5C2"
"DHRSX"	2.72753906801849e-06	-0.268070998015251	0.153	0.262	0.0800314513337985	"Ast"	"DHRSX"
"CPXM2"	3.00329992041962e-06	-0.260917775633301	0.041	0.106	0.0881228262649524	"Ast"	"CPXM2"
"PSD3"	3.04709702855714e-06	-0.225979539071881	0.349	0.512	0.0894079210119237	"Ast"	"PSD3"
"CH17-189H20.1"	3.05981698029732e-06	-0.266419416238862	0.29	0.429	0.0897811498358839	"Ast"	"CH17-189H20.1"
"C2CD2"	3.06056597933259e-06	-0.209418330222443	0.104	0.198	0.0898031269655768	"Ast"	"C2CD2"
"NAIP"	3.2148132650408e-06	-0.248097632517321	0.106	0.198	0.0943290508228271	"Ast"	"NAIP"
"TPD52L1"	3.29313341078024e-06	-0.289233879072483	0.156	0.26	0.0966271205391139	"Ast"	"TPD52L1"
"MRAS"	3.31756830299364e-06	-0.200921606035385	0.264	0.406	0.0973440891464394	"Ast"	"MRAS"
"NBPF14"	3.32325050898615e-06	-0.247179606695469	0.059	0.133	0.0975108164346716	"Ast"	"NBPF14"
"SEPT4"	3.37021748537066e-06	0.49420883069808	0.133	0.079	0.098888921455746	"Ast"	"SEPT4"
"STOM"	3.5322116681683e-06	-0.254535531752967	0.059	0.133	0.103642154767394	"Ast"	"STOM"
"CDC42SE1"	3.56319129179618e-06	0.489123198247224	0.124	0.073	0.104551158883884	"Ast"	"CDC42SE1"
"STPG2"	3.58814264108841e-06	-0.216601129559296	0.153	0.261	0.105283281374816	"Ast"	"STPG2"
"CYSLTR2"	3.65072908502961e-06	0.0555819019024251	0.302	0.203	0.107119692812939	"Ast"	"CYSLTR2"
"SPOCK2"	3.74172754623302e-06	-0.213947314373182	0.196	0.319	0.109789769661569	"Ast"	"SPOCK2"
"PCSK1N"	3.85904280025375e-06	0.449757613395032	0.101	0.054	0.113232033845045	"Ast"	"PCSK1N"
"AGBL1"	3.93002975763335e-06	-0.270195482324117	0.047	0.113	0.115314933148478	"Ast"	"AGBL1"
"RASL12"	3.93673519317258e-06	-0.202507796444499	0.164	0.277	0.11551168403807	"Ast"	"RASL12"
"CD109"	4.04739838291553e-06	-0.22985042496968	0.088	0.172	0.118758763351507	"Ast"	"CD109"
"MEGF10"	4.17457935026886e-06	-0.185431995134972	0.183	0.306	0.122490507295589	"Ast"	"MEGF10"
"USP53"	4.27044728966004e-06	-0.207060462045263	0.14	0.246	0.125303464373205	"Ast"	"USP53"
"MOB3B"	4.33566972970059e-06	-0.199541821009406	0.207	0.332	0.127217221208875	"Ast"	"MOB3B"
"PIRT"	4.34386944322298e-06	-0.210234776245285	0.054	0.125	0.127457817203049	"Ast"	"PIRT"
"ARSG"	4.38239901720539e-06	-0.283233786779133	0.054	0.122	0.128588351962841	"Ast"	"ARSG"
"TUBB2B"	4.39795400496718e-06	0.555706843129114	0.475	0.462	0.129044766413747	"Ast"	"TUBB2B"
"CTNND2"	4.44222337328298e-06	-0.186916378392325	0.948	0.967	0.130343718218869	"Ast"	"CTNND2"
"CNIH3"	4.47564739693118e-06	-0.210461699348989	0.115	0.211	0.131324445920755	"Ast"	"CNIH3"
"STIM1"	4.48675311112775e-06	-0.245288826797508	0.101	0.189	0.13165030978671	"Ast"	"STIM1"
"ATF3"	4.57550214129618e-06	0.454719972832025	0.126	0.075	0.134254383829912	"Ast"	"ATF3"
"BICD1"	4.58844502639069e-06	-0.242797478897498	0.281	0.427	0.134634153964356	"Ast"	"BICD1"
"HDHD3"	4.66650225425323e-06	-0.263737257328951	0.079	0.159	0.136924509144298	"Ast"	"HDHD3"
"PRDX1"	4.68374214224303e-06	-0.202335571665914	0.164	0.277	0.137430361937695	"Ast"	"PRDX1"
"GTF2I"	4.80963229897126e-06	-0.182134964612501	0.255	0.395	0.141124230916415	"Ast"	"GTF2I"
"ZMIZ1"	4.83674309921583e-06	-0.191819198754361	0.209	0.337	0.141919716017191	"Ast"	"ZMIZ1"
"NCKAP5"	4.92680077435232e-06	-0.252142924703231	0.446	0.601	0.144562188321046	"Ast"	"NCKAP5"
"ZNF345"	4.95307173009802e-06	-0.234573529657435	0.083	0.164	0.145333030704536	"Ast"	"ZNF345"
"ZFP36L2"	5.03609350823294e-06	0.563141426152068	0.317	0.258	0.147769055718571	"Ast"	"ZFP36L2"
"B4GALNT4"	5.14215226477296e-06	0.511533447162182	0.326	0.272	0.150881031752968	"Ast"	"B4GALNT4"
"PIK3R1"	5.18996846646448e-06	-0.232824827533681	0.133	0.232	0.152284054743001	"Ast"	"PIK3R1"
"TASP1"	5.46747894562553e-06	-0.193089347908756	0.058	0.13	0.160426767222544	"Ast"	"TASP1"
"AGAP1"	5.69243196840745e-06	-0.202294096066222	0.273	0.416	0.167027338817011	"Ast"	"AGAP1"
"CTBP2"	5.7533685777546e-06	-0.220134597837657	0.185	0.305	0.168815340808476	"Ast"	"CTBP2"
"TRAK1"	5.81861259022157e-06	-0.1388358002689	0.266	0.416	0.170729730622281	"Ast"	"TRAK1"
"ALDH1L1"	5.81944370992525e-06	-0.2025434173164	0.21	0.336	0.170754117336627	"Ast"	"ALDH1L1"
"SLC26A3"	5.90304289146722e-06	0.190403164182432	0.903	0.94	0.173207084521431	"Ast"	"SLC26A3"
"BPTF"	5.95004047031102e-06	-0.256471545766242	0.302	0.446	0.174586087479866	"Ast"	"BPTF"
"GOSR1"	6.00282147268498e-06	-0.274480165318553	0.052	0.12	0.176134787651523	"Ast"	"GOSR1"
"C9orf142"	6.0865482267578e-06	0.414118052450473	0.138	0.085	0.178591498069527	"Ast"	"C9orf142"
"AVIL"	6.21412700098467e-06	-0.278186763982332	0.041	0.104	0.182334914462892	"Ast"	"AVIL"
"CDR2"	6.24631351660007e-06	-0.237003451344726	0.119	0.214	0.183279331204079	"Ast"	"CDR2"
"TNS3"	6.26302449607308e-06	-0.198450155350519	0.155	0.263	0.183769664763776	"Ast"	"TNS3"
"ABR"	6.27083828021445e-06	-0.206326946468629	0.329	0.49	0.183998936818052	"Ast"	"ABR"
"EPHX1"	6.29333440835269e-06	-0.19221728494796	0.201	0.326	0.184659018209885	"Ast"	"EPHX1"
"SNX29"	6.64886281262929e-06	-0.25047094454986	0.194	0.314	0.195090932648169	"Ast"	"SNX29"
"ITGB4"	6.66845906335544e-06	-0.14948439881666	0.259	0.403	0.195665925836975	"Ast"	"ITGB4"
"RP11-446J8.1"	6.86433417923777e-06	-0.275199099709362	0.052	0.118	0.201413293487195	"Ast"	"RP11-446J8.1"
"PLCD3"	6.93150961422282e-06	-0.202485197386378	0.076	0.153	0.203384355100526	"Ast"	"PLCD3"
"RAPGEF1"	7.03718395193831e-06	-0.200705100280947	0.083	0.163	0.206485051517774	"Ast"	"RAPGEF1"
"KCNN2"	7.06570409900463e-06	-0.277635857910439	0.061	0.132	0.207321889672994	"Ast"	"KCNN2"
"RP11-266O8.1"	7.08583637411456e-06	-0.193812912011482	0.171	0.28	0.207912610889269	"Ast"	"RP11-266O8.1"
"FLG-AS1"	7.39291694819148e-06	-0.183056959015559	0.049	0.115	0.216922969093834	"Ast"	"FLG-AS1"
"PHF21B"	7.44739549970896e-06	-0.223758695778672	0.279	0.422	0.21852147875246	"Ast"	"PHF21B"
"CYC1"	7.44980934531618e-06	0.383512767368734	0.112	0.064	0.218592305810267	"Ast"	"CYC1"
"TNC"	7.52599393936214e-06	-0.248905513264009	0.673	0.803	0.220827714168764	"Ast"	"TNC"
"RNF24"	7.57436261185841e-06	-0.286578560921012	0.099	0.183	0.222246947757149	"Ast"	"RNF24"
"DENND1A"	7.65834382960417e-06	-0.225180814668599	0.167	0.277	0.224711124648246	"Ast"	"DENND1A"
"NBPF19"	7.68897429184167e-06	-0.20488115679518	0.147	0.253	0.225609883671218	"Ast"	"NBPF19"
"NDUFS1"	7.72539033730003e-06	-0.200973603158731	0.083	0.165	0.226678403277058	"Ast"	"NDUFS1"
"SLC25A26"	7.81540832205138e-06	-0.195524502748209	0.108	0.199	0.229319710985632	"Ast"	"SLC25A26"
"ABHD2"	8.13121324735087e-06	-0.230636132097066	0.187	0.305	0.238586059103769	"Ast"	"ABHD2"
"PDZRN3"	8.174728731198e-06	-0.216286212499113	0.187	0.298	0.239862890430812	"Ast"	"PDZRN3"
"RANBP3L"	8.1895088441329e-06	-0.248606210088767	0.241	0.367	0.240296568504548	"Ast"	"RANBP3L"
"UBR1"	8.51634448235269e-06	-0.174699034906382	0.147	0.252	0.249886579801193	"Ast"	"UBR1"
"STXBP5L"	8.69913873191275e-06	-0.264517595028289	0.095	0.176	0.255250128671784	"Ast"	"STXBP5L"
"SCN1A"	8.93259332930207e-06	-0.353619599026289	0.045	0.106	0.262100153468381	"Ast"	"SCN1A"
"HMCN2"	9.02996315327851e-06	0.487365710660746	0.122	0.074	0.264957178843498	"Ast"	"HMCN2"
"RP11-436D23.1"	9.03133838597162e-06	-0.209356270592492	0.178	0.289	0.264997530921179	"Ast"	"RP11-436D23.1"
"NPHP1"	9.0881158780109e-06	-0.228297129745229	0.074	0.15	0.266663496092596	"Ast"	"NPHP1"
"TGFBR3"	9.18908125808676e-06	-0.249161321837207	0.117	0.207	0.269626022274782	"Ast"	"TGFBR3"
"LIMS1"	9.24312565020374e-06	-0.213714048367218	0.16	0.268	0.271211792828278	"Ast"	"LIMS1"
"KCND2"	9.43854059350591e-06	0.325962466379243	0.66	0.666	0.27694565809465	"Ast"	"KCND2"
"SORT1"	9.70765464011509e-06	-0.0960823009398406	0.138	0.242	0.284842002450257	"Ast"	"SORT1"
"OTUD7A"	9.92675564614685e-06	-0.262709397829258	0.254	0.385	0.291270864169241	"Ast"	"OTUD7A"
"HSP90AA1"	9.98930186528294e-06	0.530574761825677	0.5	0.477	0.293106095331132	"Ast"	"HSP90AA1"
"RP11-545I5.3"	1.01752286373523e-05	-0.246467209935072	0.077	0.153	0.298561558677191	"Ast"	"RP11-545I5.3"
"HVCN1"	1.02840030515121e-05	-0.254779939175699	0.076	0.15	0.301753217537469	"Ast"	"HVCN1"
