"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"	"gender"
"TAF1"	0.753823910381572	0.0679271008746964	0.237	0.167	1	"Ast"	"TAF1"	"40-60"	"female"
"MRPL11"	0.753823910381572	0.29101342593042	0.237	0.167	1	"Ast"	"MRPL11"	"40-60"	"female"
"MED29"	0.753823910381572	0.298916847602072	0.237	0.167	1	"Ast"	"MED29"	"40-60"	"female"
"EIF3H"	0.753872525919876	0.45199027058412	0.588	0.667	1	"Ast"	"EIF3H"	"40-60"	"female"
"ACSL4"	0.755440966824777	-0.544091386159427	0.33	0.333	1	"Ast"	"ACSL4"	"40-60"	"female"
"KCNQ3"	0.755440966824777	-0.393812480116739	0.33	0.333	1	"Ast"	"KCNQ3"	"40-60"	"female"
"NUP62"	0.755440966824777	0.574503857331597	0.33	0.333	1	"Ast"	"NUP62"	"40-60"	"female"
"COPS9"	0.756126339678608	0.123091117242535	0.495	0.333	1	"Ast"	"COPS9"	"40-60"	"female"
"SON"	0.756297113026184	-0.21061902334957	0.845	0.833	1	"Ast"	"SON"	"40-60"	"female"
"POU2F2"	0.756712351539232	-0.877175001623003	0.557	0.5	1	"Ast"	"POU2F2"	"40-60"	"female"
"RAB11B"	0.756974337134953	-0.143934228257214	0.268	0.167	1	"Ast"	"RAB11B"	"40-60"	"female"
"SDAD1"	0.757304248392719	0.294148200856488	0.227	0.167	1	"Ast"	"SDAD1"	"40-60"	"female"
"UBE2J1"	0.757304248392719	0.339423104917261	0.227	0.167	1	"Ast"	"UBE2J1"	"40-60"	"female"
"SLC18B1"	0.757304248392719	0.328657331102165	0.227	0.167	1	"Ast"	"SLC18B1"	"40-60"	"female"
"UPP1"	0.757304248392719	0.170437377673461	0.227	0.167	1	"Ast"	"UPP1"	"40-60"	"female"
"CS"	0.757304248392719	0.155872229364498	0.227	0.167	1	"Ast"	"CS"	"40-60"	"female"
"SCARB1"	0.757415490435554	0.00723046069781857	0.237	0.333	1	"Ast"	"SCARB1"	"40-60"	"female"
"AP2B1"	0.757415490435554	0.0636926163323205	0.237	0.333	1	"Ast"	"AP2B1"	"40-60"	"female"
"DSTN"	0.757592690689611	0.301511411496376	0.34	0.333	1	"Ast"	"DSTN"	"40-60"	"female"
"DPYD"	0.758137732545678	0.233675233303653	0.577	0.5	1	"Ast"	"DPYD"	"40-60"	"female"
"LAMTOR2"	0.758552859021623	0.0812654990940851	0.454	0.5	1	"Ast"	"LAMTOR2"	"40-60"	"female"
"ARL4C"	0.758811141512409	-0.0689486926547883	0.289	0.333	1	"Ast"	"ARL4C"	"40-60"	"female"
"CHP1"	0.758811141512409	-0.0846561685143075	0.289	0.333	1	"Ast"	"CHP1"	"40-60"	"female"
"NAP1L1"	0.75919835096426	0.468580836357314	0.711	0.667	1	"Ast"	"NAP1L1"	"40-60"	"female"
"NBDY"	0.759207635133091	0.194744587207211	0.423	0.333	1	"Ast"	"NBDY"	"40-60"	"female"
"ETV5"	0.759628634671422	-0.288132616968469	0.351	0.333	1	"Ast"	"ETV5"	"40-60"	"female"
"RGS2"	0.760433667082543	0.221128436288936	0.753	0.833	1	"Ast"	"RGS2"	"40-60"	"female"
"AC118549.1"	0.760742380035224	0.178155601967161	0.216	0.167	1	"Ast"	"AC118549.1"	"40-60"	"female"
"FUNDC2"	0.760742380035224	0.169835440269458	0.216	0.167	1	"Ast"	"FUNDC2"	"40-60"	"female"
"PMVK"	0.76076912085043	0.00133971055333293	0.258	0.167	1	"Ast"	"PMVK"	"40-60"	"female"
"PPIL4"	0.76076912085043	0.437246429131353	0.247	0.333	1	"Ast"	"PPIL4"	"40-60"	"female"
"DOCK11"	0.76076912085043	0.0607679291547585	0.258	0.167	1	"Ast"	"DOCK11"	"40-60"	"female"
"CCDC91"	0.76076912085043	-0.0868304761522531	0.258	0.167	1	"Ast"	"CCDC91"	"40-60"	"female"
"ATXN2L"	0.761387688930553	-0.160591851425703	0.299	0.333	1	"Ast"	"ATXN2L"	"40-60"	"female"
"SERPINB1"	0.761572982012685	0.434476196849717	0.546	0.5	1	"Ast"	"SERPINB1"	"40-60"	"female"
"ATP5IF1"	0.763044176295391	0.500303232949414	0.567	0.5	1	"Ast"	"ATP5IF1"	"40-60"	"female"
"SMARCA2"	0.763205384923481	-0.0921188592526219	0.443	0.5	1	"Ast"	"SMARCA2"	"40-60"	"female"
"MPZL1"	0.763906546939722	-0.0372202163675392	0.258	0.333	1	"Ast"	"MPZL1"	"40-60"	"female"
"ADIPOR1"	0.763906546939722	0.0989998704960647	0.258	0.333	1	"Ast"	"ADIPOR1"	"40-60"	"female"
"PSMA2"	0.763906546939722	-0.0220640884332548	0.258	0.333	1	"Ast"	"PSMA2"	"40-60"	"female"
"NCOA1"	0.764133114889947	0.492196617984178	0.206	0.167	1	"Ast"	"NCOA1"	"40-60"	"female"
"MCFD2"	0.764133114889947	0.206188975696648	0.206	0.167	1	"Ast"	"MCFD2"	"40-60"	"female"
"PEAK1"	0.764133114889947	0.316989173728352	0.206	0.167	1	"Ast"	"PEAK1"	"40-60"	"female"
"SNX13"	0.764545919839081	0.00307049816241289	0.247	0.167	1	"Ast"	"SNX13"	"40-60"	"female"
"GPCPD1"	0.765114887582876	0.293541423015271	0.381	0.333	1	"Ast"	"GPCPD1"	"40-60"	"female"
"AL450998.2"	0.765426890510797	-0.256246595200494	0.144	0.167	1	"Ast"	"AL450998.2"	"40-60"	"female"
"FH"	0.765426890510797	-0.514822489877186	0.144	0.167	1	"Ast"	"FH"	"40-60"	"female"
"EDEM1"	0.765426890510797	-0.367358594488809	0.144	0.167	1	"Ast"	"EDEM1"	"40-60"	"female"
"COPS4"	0.765426890510797	-0.73368379272376	0.144	0.167	1	"Ast"	"COPS4"	"40-60"	"female"
"NBN"	0.765426890510797	-0.426341258002753	0.144	0.167	1	"Ast"	"NBN"	"40-60"	"female"
"KLHL9"	0.765426890510797	-0.46879069255332	0.144	0.167	1	"Ast"	"KLHL9"	"40-60"	"female"
"DDX10"	0.765426890510797	-0.425928178153906	0.144	0.167	1	"Ast"	"DDX10"	"40-60"	"female"
"ZNF511"	0.765426890510797	-0.504242295683164	0.144	0.167	1	"Ast"	"ZNF511"	"40-60"	"female"
"PDPK1"	0.765426890510797	-0.312533778282868	0.144	0.167	1	"Ast"	"PDPK1"	"40-60"	"female"
"CNP"	0.765426890510797	-0.532081741687041	0.144	0.167	1	"Ast"	"CNP"	"40-60"	"female"
"ZNF100"	0.765426890510797	-0.475400776904277	0.144	0.167	1	"Ast"	"ZNF100"	"40-60"	"female"
"RRAS"	0.765426890510797	-0.444864982089032	0.144	0.167	1	"Ast"	"RRAS"	"40-60"	"female"
"TMA7"	0.766096338152494	-0.0251707233876892	0.608	0.667	1	"Ast"	"TMA7"	"40-60"	"female"
"ARHGAP21"	0.766096338152494	0.386924982794502	0.608	0.667	1	"Ast"	"ARHGAP21"	"40-60"	"female"
"USP14"	0.766107349455665	-0.204225998670651	0.32	0.333	1	"Ast"	"USP14"	"40-60"	"female"
"RBM5"	0.766846818006619	-0.257584305233334	0.268	0.333	1	"Ast"	"RBM5"	"40-60"	"female"
"SAMD9"	0.766846818006619	0.0684815614652622	0.268	0.333	1	"Ast"	"SAMD9"	"40-60"	"female"
"HNRNPH2"	0.766846818006619	-0.093991544055361	0.268	0.333	1	"Ast"	"HNRNPH2"	"40-60"	"female"
"LARP4"	0.766846818006619	-0.435671747639619	0.268	0.333	1	"Ast"	"LARP4"	"40-60"	"female"
"RXRA"	0.767470122201871	0.363674521577725	0.196	0.167	1	"Ast"	"RXRA"	"40-60"	"female"
"ZBTB8OS"	0.767649464683966	-0.0631365705514623	0.134	0.167	1	"Ast"	"ZBTB8OS"	"40-60"	"female"
"RNF220"	0.767649464683966	-0.084324202408303	0.134	0.167	1	"Ast"	"RNF220"	"40-60"	"female"
"COA5"	0.767649464683966	-0.160785613692754	0.134	0.167	1	"Ast"	"COA5"	"40-60"	"female"
"ZDHHC21"	0.767649464683966	-0.26198187787827	0.134	0.167	1	"Ast"	"ZDHHC21"	"40-60"	"female"
"TRIM21"	0.767649464683966	-0.167583062376468	0.134	0.167	1	"Ast"	"TRIM21"	"40-60"	"female"
"DEF8"	0.767649464683966	0.0526338805103423	0.134	0.167	1	"Ast"	"DEF8"	"40-60"	"female"
"DGCR6L"	0.767649464683966	-0.143748680165703	0.134	0.167	1	"Ast"	"DGCR6L"	"40-60"	"female"
"KMT2C"	0.7676717268308	0.0263822456742882	0.495	0.333	1	"Ast"	"KMT2C"	"40-60"	"female"
"CD59"	0.767866587766148	0.0626775875507517	0.433	0.5	1	"Ast"	"CD59"	"40-60"	"female"
"YPEL2"	0.768271389418125	0.433650684126972	0.33	0.333	1	"Ast"	"YPEL2"	"40-60"	"female"
"MIDN"	0.768271389418125	-0.245527895879006	0.33	0.333	1	"Ast"	"MIDN"	"40-60"	"female"
"AGO4"	0.768303195682511	0.152476051988374	0.237	0.167	1	"Ast"	"AGO4"	"40-60"	"female"
"ARHGEF1"	0.768303195682511	0.0824313094472099	0.237	0.167	1	"Ast"	"ARHGEF1"	"40-60"	"female"
"ARHGAP35"	0.768303195682511	0.0729018934849401	0.237	0.167	1	"Ast"	"ARHGAP35"	"40-60"	"female"
"EIF4G3"	0.768316631514736	0.120659461599602	0.402	0.333	1	"Ast"	"EIF4G3"	"40-60"	"female"
"SNRPG"	0.768316631514736	0.274848460470102	0.402	0.333	1	"Ast"	"SNRPG"	"40-60"	"female"
"TBXAS1"	0.768393262326929	0.0200903249240685	0.66	0.667	1	"Ast"	"TBXAS1"	"40-60"	"female"
"PTMS"	0.768653841114839	0.150332704319397	0.505	0.333	1	"Ast"	"PTMS"	"40-60"	"female"
"PLIN2"	0.769587235033854	1.01863905546811	0.505	0.5	1	"Ast"	"PLIN2"	"40-60"	"female"
"SERPINA1"	0.769587235033854	-0.124125864472057	0.505	0.5	1	"Ast"	"SERPINA1"	"40-60"	"female"
"USF2"	0.769587235033854	-0.0321531608374948	0.505	0.5	1	"Ast"	"USF2"	"40-60"	"female"
"OAZ2"	0.769606701732451	0.0309601891319151	0.278	0.333	1	"Ast"	"OAZ2"	"40-60"	"female"
"KCNAB2"	0.76963483024195	-0.00251283989509202	0.124	0.167	1	"Ast"	"KCNAB2"	"40-60"	"female"
"PIK3CB"	0.76963483024195	-0.0135314630987907	0.124	0.167	1	"Ast"	"PIK3CB"	"40-60"	"female"
"VPS50"	0.76963483024195	0.0319080981770267	0.124	0.167	1	"Ast"	"VPS50"	"40-60"	"female"
"UBE3C"	0.76963483024195	-0.0193892354768239	0.124	0.167	1	"Ast"	"UBE3C"	"40-60"	"female"
"IFITM10"	0.76963483024195	0.376092442247677	0.124	0.167	1	"Ast"	"IFITM10"	"40-60"	"female"
"ATG14"	0.76963483024195	-0.06689743430486	0.124	0.167	1	"Ast"	"ATG14"	"40-60"	"female"
"SPN"	0.76963483024195	-0.0336375457000042	0.124	0.167	1	"Ast"	"SPN"	"40-60"	"female"
"NUDT21"	0.76963483024195	-0.0253833912112219	0.124	0.167	1	"Ast"	"NUDT21"	"40-60"	"female"
"NOB1"	0.76963483024195	-0.0231077102684158	0.124	0.167	1	"Ast"	"NOB1"	"40-60"	"female"
"SERPINF2"	0.76963483024195	-0.021164143746396	0.124	0.167	1	"Ast"	"SERPINF2"	"40-60"	"female"
"TSC22D2"	0.769796739918563	0.107922738544287	0.402	0.5	1	"Ast"	"TSC22D2"	"40-60"	"female"
"YWHAG"	0.770317121268745	0.535663894767487	0.34	0.333	1	"Ast"	"YWHAG"	"40-60"	"female"
"LYPLA1"	0.770317121268745	0.272529667566728	0.34	0.333	1	"Ast"	"LYPLA1"	"40-60"	"female"
"CSNK1G3"	0.770744294127119	0.312071093243566	0.186	0.167	1	"Ast"	"CSNK1G3"	"40-60"	"female"
"CCNL2"	0.770745631159621	0.376240319830352	0.186	0.167	1	"Ast"	"CCNL2"	"40-60"	"female"
"OSBPL9"	0.770745631159621	0.295655498676262	0.186	0.167	1	"Ast"	"OSBPL9"	"40-60"	"female"
"SF3B4"	0.770745631159621	0.269324706387074	0.186	0.167	1	"Ast"	"SF3B4"	"40-60"	"female"
"STK25"	0.770745631159621	0.271900776886599	0.186	0.167	1	"Ast"	"STK25"	"40-60"	"female"
"CCDC125"	0.770745631159621	0.486888541258134	0.186	0.167	1	"Ast"	"CCDC125"	"40-60"	"female"
"MAT2B"	0.770745631159621	0.394689739161865	0.186	0.167	1	"Ast"	"MAT2B"	"40-60"	"female"
"DTNBP1"	0.770745631159621	0.282638966734596	0.186	0.167	1	"Ast"	"DTNBP1"	"40-60"	"female"
"DEF6"	0.770745631159621	0.342028103298975	0.186	0.167	1	"Ast"	"DEF6"	"40-60"	"female"
"CXorf38"	0.770745631159621	0.30662266140241	0.186	0.167	1	"Ast"	"CXorf38"	"40-60"	"female"
"C1GALT1C1"	0.770745631159621	0.384520356059305	0.186	0.167	1	"Ast"	"C1GALT1C1"	"40-60"	"female"
"R3HCC1"	0.770745631159621	0.267127363651502	0.186	0.167	1	"Ast"	"R3HCC1"	"40-60"	"female"
"BAG4"	0.770745631159621	0.307343407627309	0.186	0.167	1	"Ast"	"BAG4"	"40-60"	"female"
"SNX30"	0.770745631159621	0.2661596439864	0.186	0.167	1	"Ast"	"SNX30"	"40-60"	"female"
"PDE3B"	0.770745631159621	0.27980934515129	0.186	0.167	1	"Ast"	"PDE3B"	"40-60"	"female"
"TMEM255B"	0.770745631159621	0.294998822724599	0.186	0.167	1	"Ast"	"TMEM255B"	"40-60"	"female"
"THOC6"	0.770745631159621	0.243322020703594	0.186	0.167	1	"Ast"	"THOC6"	"40-60"	"female"
"KARS"	0.770745631159621	0.248821574968804	0.186	0.167	1	"Ast"	"KARS"	"40-60"	"female"
"STAT5A"	0.770745631159621	0.317254166040339	0.186	0.167	1	"Ast"	"STAT5A"	"40-60"	"female"
"MRPL27"	0.770745631159621	0.25175021910015	0.186	0.167	1	"Ast"	"MRPL27"	"40-60"	"female"
"CYB5A"	0.770745631159621	0.328577405781271	0.186	0.167	1	"Ast"	"CYB5A"	"40-60"	"female"
"PRELID3B"	0.770745631159621	0.246945237459745	0.186	0.167	1	"Ast"	"PRELID3B"	"40-60"	"female"
"TIMM50"	0.770745631159621	0.273509443894262	0.186	0.167	1	"Ast"	"TIMM50"	"40-60"	"female"
"ZNF581"	0.770745631159621	0.388966933972627	0.186	0.167	1	"Ast"	"ZNF581"	"40-60"	"female"
"ITSN1"	0.770745631159621	0.33002733935461	0.186	0.167	1	"Ast"	"ITSN1"	"40-60"	"female"
"PSMC6"	0.770857733310681	-0.482523180060235	0.268	0.167	1	"Ast"	"PSMC6"	"40-60"	"female"
"TMEM107"	0.770857733310681	-0.91728873333254	0.268	0.167	1	"Ast"	"TMEM107"	"40-60"	"female"
"ANXA7"	0.771202434008071	0.199366949662302	0.423	0.333	1	"Ast"	"ANXA7"	"40-60"	"female"
"RSL1D1"	0.771202434008071	0.327860373574506	0.423	0.333	1	"Ast"	"RSL1D1"	"40-60"	"female"
"NDUFV2"	0.771202434008071	-0.337607345916775	0.423	0.333	1	"Ast"	"NDUFV2"	"40-60"	"female"
"TRMT112"	0.771316732462804	0.113097612215297	0.526	0.5	1	"Ast"	"TRMT112"	"40-60"	"female"
"RNF169"	0.771325611430409	0.0490389264985449	0.113	0.167	1	"Ast"	"RNF169"	"40-60"	"female"
"AIP"	0.771696366896815	0.0829684293253905	0.237	0.333	1	"Ast"	"AIP"	"40-60"	"female"
"SS18L2"	0.772039027588677	0.475665678567194	0.227	0.167	1	"Ast"	"SS18L2"	"40-60"	"female"
"UHRF1BP1L"	0.772039027588677	0.310772689667787	0.227	0.167	1	"Ast"	"UHRF1BP1L"	"40-60"	"female"
"PGK1"	0.772116935634472	0.350849203707993	0.526	0.667	1	"Ast"	"PGK1"	"40-60"	"female"
"PHACTR2"	0.772201023427208	-0.0479426247185561	0.289	0.333	1	"Ast"	"PHACTR2"	"40-60"	"female"
"SMC5"	0.772201023427208	-0.286792556250797	0.289	0.333	1	"Ast"	"SMC5"	"40-60"	"female"
"SH2B3"	0.772201023427208	-0.260165695440844	0.289	0.333	1	"Ast"	"SH2B3"	"40-60"	"female"
"HLA-E"	0.772438315288436	-0.0703441075455489	0.835	1	1	"Ast"	"HLA-E"	"40-60"	"female"
"SLC9A9"	0.772537836729249	0.0697320447005678	0.423	0.5	1	"Ast"	"SLC9A9"	"40-60"	"female"
"ARMCX3"	0.774085138403527	0.242852681415106	0.361	0.333	1	"Ast"	"ARMCX3"	"40-60"	"female"
"CAND1"	0.77486420822372	-0.0854197147106626	0.258	0.167	1	"Ast"	"CAND1"	"40-60"	"female"
"SNX1"	0.77486420822372	-0.044208894756013	0.258	0.167	1	"Ast"	"SNX1"	"40-60"	"female"
"SH3GLB1"	0.775012713983399	0.0675862370207749	0.454	0.333	1	"Ast"	"SH3GLB1"	"40-60"	"female"
"OS9"	0.775544291124438	0.24283863462178	0.588	0.5	1	"Ast"	"OS9"	"40-60"	"female"
"MRPL20"	0.77582136144946	-0.347171651226565	0.371	0.333	1	"Ast"	"MRPL20"	"40-60"	"female"
"ATP5PD"	0.776200533328903	-0.0920583304972431	0.515	0.5	1	"Ast"	"ATP5PD"	"40-60"	"female"
"RIF1"	0.776944200661596	-0.142441817884304	0.309	0.333	1	"Ast"	"RIF1"	"40-60"	"female"
"HMGB1"	0.777452519526324	-0.0061152716101911	0.804	0.833	1	"Ast"	"HMGB1"	"40-60"	"female"
"LSM3"	0.777467317674195	0.109436635880483	0.381	0.333	1	"Ast"	"LSM3"	"40-60"	"female"
"TMEM179B"	0.779028528043301	0.205192296371042	0.392	0.333	1	"Ast"	"TMEM179B"	"40-60"	"female"
"SPG7"	0.779028528043301	-0.43637840915428	0.392	0.333	1	"Ast"	"SPG7"	"40-60"	"female"
"TMEM256"	0.779115283507008	-0.0954647823971069	0.32	0.333	1	"Ast"	"TMEM256"	"40-60"	"female"
"QARS"	0.779436161059031	0.275274252691939	0.206	0.167	1	"Ast"	"QARS"	"40-60"	"female"
"FAM53C"	0.779436161059031	0.495491026983911	0.206	0.167	1	"Ast"	"FAM53C"	"40-60"	"female"
"TIMM10"	0.779436161059031	0.290167961046207	0.206	0.167	1	"Ast"	"TIMM10"	"40-60"	"female"
"NCBP3"	0.779436161059031	0.343032076855545	0.206	0.167	1	"Ast"	"NCBP3"	"40-60"	"female"
"IKBKB"	0.780603938335926	-0.198721448100553	0.268	0.333	1	"Ast"	"IKBKB"	"40-60"	"female"
"PCSK7"	0.780603938335926	0.0602576223540344	0.268	0.333	1	"Ast"	"PCSK7"	"40-60"	"female"
"MAP2K1"	0.780603938335926	-0.0925869710669154	0.268	0.333	1	"Ast"	"MAP2K1"	"40-60"	"female"
"MKNK2"	0.780603938335926	0.0549109048760054	0.268	0.333	1	"Ast"	"MKNK2"	"40-60"	"female"
"MGAT4A"	0.780997845521102	0.288368592541336	0.711	0.667	1	"Ast"	"MGAT4A"	"40-60"	"female"
"UBAC1"	0.781165615448204	0.0889748503391443	0.33	0.333	1	"Ast"	"UBAC1"	"40-60"	"female"
"POLR1D"	0.781165615448204	0.328127028461517	0.33	0.333	1	"Ast"	"POLR1D"	"40-60"	"female"
"MZT2B"	0.781718490315119	0.279616835700558	0.598	0.5	1	"Ast"	"MZT2B"	"40-60"	"female"
"USP15"	0.781719116932058	-0.0850034729050981	0.598	0.5	1	"Ast"	"USP15"	"40-60"	"female"
"GNAI3"	0.781916511696916	0.143314371897489	0.402	0.5	1	"Ast"	"GNAI3"	"40-60"	"female"
"FIS1"	0.781916511696916	-0.0968217822449566	0.402	0.5	1	"Ast"	"FIS1"	"40-60"	"female"
"DDIT4"	0.781916511696916	-1.77682066709618	0.412	0.333	1	"Ast"	"DDIT4"	"40-60"	"female"
"SELPLG"	0.782053839547712	0.250056532017592	0.454	0.5	1	"Ast"	"SELPLG"	"40-60"	"female"
"FAM49A"	0.783000436673062	-0.316171173792799	0.144	0.167	1	"Ast"	"FAM49A"	"40-60"	"female"
"QTRT2"	0.783000436673062	-0.42294892806825	0.144	0.167	1	"Ast"	"QTRT2"	"40-60"	"female"
"PRRC1"	0.783000436673062	-0.29224627690931	0.144	0.167	1	"Ast"	"PRRC1"	"40-60"	"female"
"PPARGC1B"	0.783000436673062	-0.448001367921744	0.144	0.167	1	"Ast"	"PPARGC1B"	"40-60"	"female"
"FLNA"	0.783000436673062	-0.32919309531736	0.144	0.167	1	"Ast"	"FLNA"	"40-60"	"female"
"WRN"	0.783000436673062	-0.292007385612719	0.144	0.167	1	"Ast"	"WRN"	"40-60"	"female"
"EDRF1"	0.783000436673062	-0.364544234151976	0.144	0.167	1	"Ast"	"EDRF1"	"40-60"	"female"
"USF3"	0.783090697401682	0.238575570086882	0.196	0.167	1	"Ast"	"USF3"	"40-60"	"female"
"NDUFA5"	0.783090697401682	0.47378270856205	0.196	0.167	1	"Ast"	"NDUFA5"	"40-60"	"female"
"OFD1"	0.783090697401682	0.511486124529977	0.196	0.167	1	"Ast"	"OFD1"	"40-60"	"female"
"KIAA2013"	0.783209822729365	-0.0382005538393615	0.278	0.333	1	"Ast"	"KIAA2013"	"40-60"	"female"
"AGFG1"	0.783209822729365	-0.170444971602042	0.278	0.333	1	"Ast"	"AGFG1"	"40-60"	"female"
"ALG13"	0.783209822729365	0.214761432664454	0.278	0.333	1	"Ast"	"ALG13"	"40-60"	"female"
"ARL2"	0.783209822729365	-0.324067861791378	0.278	0.333	1	"Ast"	"ARL2"	"40-60"	"female"
"CTSB"	0.78361651251032	-0.518311626838804	0.928	1	1	"Ast"	"CTSB"	"40-60"	"female"
"EIF1"	0.783647220395702	0.0789269637031769	0.969	1	1	"Ast"	"EIF1"	"40-60"	"female"
"PARVG"	0.784126183000438	-0.0451620412674789	0.474	0.5	1	"Ast"	"PARVG"	"40-60"	"female"
"NOP53"	0.78422798191909	-2.34678913719755e-05	0.546	0.5	1	"Ast"	"NOP53"	"40-60"	"female"
"BCAP29"	0.785659087916594	0.127086309877006	0.289	0.333	1	"Ast"	"BCAP29"	"40-60"	"female"
"PIK3CD"	0.785764412115313	-0.0218588328853792	0.134	0.167	1	"Ast"	"PIK3CD"	"40-60"	"female"
"SETDB2"	0.785764412115313	0.0252520467246255	0.134	0.167	1	"Ast"	"SETDB2"	"40-60"	"female"
"YLPM1"	0.785764412115313	-0.00567482168219935	0.134	0.167	1	"Ast"	"YLPM1"	"40-60"	"female"
"ATG12"	0.786055021154378	0.284795998480901	0.237	0.333	1	"Ast"	"ATG12"	"40-60"	"female"
"SUMF1"	0.786856482467059	0.159180114639669	0.227	0.167	1	"Ast"	"SUMF1"	"40-60"	"female"
"NXF1"	0.786856482467059	0.233531372607252	0.227	0.167	1	"Ast"	"NXF1"	"40-60"	"female"
"SUGT1"	0.786856482467059	0.191644167347575	0.227	0.167	1	"Ast"	"SUGT1"	"40-60"	"female"
"COPRS"	0.786856482467059	0.113165557087398	0.227	0.167	1	"Ast"	"COPRS"	"40-60"	"female"
"IFRD1"	0.786872298154195	0.272696292247876	0.454	0.333	1	"Ast"	"IFRD1"	"40-60"	"female"
"STOM"	0.786872298154195	0.188275293867368	0.454	0.333	1	"Ast"	"STOM"	"40-60"	"female"
"SEC63"	0.787964216601006	0.0583413430118949	0.299	0.333	1	"Ast"	"SEC63"	"40-60"	"female"
"GALE"	0.788354338137036	0.0759023442497994	0.124	0.167	1	"Ast"	"GALE"	"40-60"	"female"
"MCM6"	0.788354338137036	-0.0516670323817803	0.124	0.167	1	"Ast"	"MCM6"	"40-60"	"female"
"SLC12A7"	0.788354338137036	0.0682178551664795	0.124	0.167	1	"Ast"	"SLC12A7"	"40-60"	"female"
"BZW2"	0.788354338137036	0.158252823054764	0.124	0.167	1	"Ast"	"BZW2"	"40-60"	"female"
"NFE2L3"	0.788354338137036	-0.00198155998546895	0.124	0.167	1	"Ast"	"NFE2L3"	"40-60"	"female"
"TMLHE"	0.788354338137036	-0.0294589419536007	0.124	0.167	1	"Ast"	"TMLHE"	"40-60"	"female"
"NOLC1"	0.788354338137036	-0.123963889961024	0.124	0.167	1	"Ast"	"NOLC1"	"40-60"	"female"
"CHFR"	0.788354338137036	-0.0733962063614831	0.124	0.167	1	"Ast"	"CHFR"	"40-60"	"female"
"CAMTA1"	0.789033881632478	-0.155652347190196	0.258	0.167	1	"Ast"	"CAMTA1"	"40-60"	"female"
"PQLC3"	0.789033881632478	0.0664189612690134	0.247	0.333	1	"Ast"	"PQLC3"	"40-60"	"female"
"MMADHC"	0.789033881632478	0.0934027802891367	0.247	0.333	1	"Ast"	"MMADHC"	"40-60"	"female"
"PLEKHA3"	0.789033881632478	0.191581837982031	0.247	0.333	1	"Ast"	"PLEKHA3"	"40-60"	"female"
"PPP3CA"	0.789033881632478	-0.55882021742271	0.258	0.167	1	"Ast"	"PPP3CA"	"40-60"	"female"
"GNB4"	0.789215468392469	0.306310313670939	0.536	0.5	1	"Ast"	"GNB4"	"40-60"	"female"
"SEC62"	0.789671300426	-0.15746629520034	0.649	0.5	1	"Ast"	"SEC62"	"40-60"	"female"
"MARCH1"	0.789671300426	0.173330526448682	0.649	0.5	1	"Ast"	"MARCH1"	"40-60"	"female"
"UFL1"	0.789876255188302	0.0891118562034456	0.381	0.333	1	"Ast"	"UFL1"	"40-60"	"female"
"ATP13A3"	0.790136331529279	-0.144175326070504	0.309	0.333	1	"Ast"	"ATP13A3"	"40-60"	"female"
"EIF3G"	0.790590691457859	0.230290555770326	0.557	0.5	1	"Ast"	"EIF3G"	"40-60"	"female"
"EIF3L"	0.790590691457859	0.300824988541371	0.557	0.5	1	"Ast"	"EIF3L"	"40-60"	"female"
"IL6"	0.790727628735824	0.202248951450183	0.113	0.167	1	"Ast"	"IL6"	"40-60"	"female"
"ODC1"	0.790843877519842	0.212055136173479	0.216	0.167	1	"Ast"	"ODC1"	"40-60"	"female"
"CBX5"	0.790843877519842	0.119918799118894	0.216	0.167	1	"Ast"	"CBX5"	"40-60"	"female"
"ALG5"	0.790843877519842	0.176146535920282	0.216	0.167	1	"Ast"	"ALG5"	"40-60"	"female"
"NAPG"	0.790843877519842	0.324522705630107	0.216	0.167	1	"Ast"	"NAPG"	"40-60"	"female"
"YPEL5"	0.790915421788501	-0.00091453417044951	0.495	0.333	1	"Ast"	"YPEL5"	"40-60"	"female"
"PRDX5"	0.790915421788501	-0.110947389587367	0.485	0.5	1	"Ast"	"PRDX5"	"40-60"	"female"
"HCST"	0.790915421788501	-0.447243806314715	0.485	0.5	1	"Ast"	"HCST"	"40-60"	"female"
"HEXB"	0.791354747547886	0.548661366234219	0.392	0.333	1	"Ast"	"HEXB"	"40-60"	"female"
"PFKFB3"	0.791354747547886	-1.49528456127913	0.392	0.333	1	"Ast"	"PFKFB3"	"40-60"	"female"
"PSMA3"	0.791354747547886	0.36007482315757	0.392	0.333	1	"Ast"	"PSMA3"	"40-60"	"female"
"ISG15"	0.791819875274287	0.295435966366608	0.258	0.333	1	"Ast"	"ISG15"	"40-60"	"female"
"RGS12"	0.791819875274287	0.12691456678057	0.258	0.333	1	"Ast"	"RGS12"	"40-60"	"female"
"TLN1"	0.79221214462872	-0.294992849767649	0.722	0.667	1	"Ast"	"TLN1"	"40-60"	"female"
"N4BP2L2"	0.792657142694539	0.298891933239881	0.732	0.833	1	"Ast"	"N4BP2L2"	"40-60"	"female"
"KLF9"	0.793262069664736	-0.0376764494799723	0.247	0.167	1	"Ast"	"KLF9"	"40-60"	"female"
"PHF11"	0.793262069664736	-0.0694251267685101	0.247	0.167	1	"Ast"	"PHF11"	"40-60"	"female"
