"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"	"disease"
"HLA-DQB11"	1.74019996798479e-12	-1.41242367373186	0.106	0.55	5.81818457296036e-08	"Endo"	"HLA-DQB1"	"40-60"	"N"
"VSIG41"	1.83736188553738e-12	-1.72370814437215	0.079	0.483	6.14303572810568e-08	"Endo"	"VSIG4"	"40-60"	"N"
"HIF1A1"	2.25592043848903e-12	-1.4368681155323	0.232	0.7	7.54244439404423e-08	"Endo"	"HIF1A"	"40-60"	"N"
"CXCL161"	3.26071766248519e-12	-1.34044532844776	0.179	0.65	1.0901883432753e-07	"Endo"	"CXCL16"	"40-60"	"N"
"TREM21"	4.2262727273931e-12	-1.58901161541453	0.132	0.583	1.41301202367661e-07	"Endo"	"TREM2"	"40-60"	"N"
"CYTOR1"	4.78979788909563e-12	-1.78889881916498	0.093	0.5	1.60142102624023e-07	"Endo"	"CYTOR"	"40-60"	"N"
"GPR341"	5.36849070518656e-12	-1.30875191380922	0.126	0.583	1.79490118237208e-07	"Endo"	"GPR34"	"40-60"	"N"
"VMP11"	5.80565810562757e-12	-1.62550515965173	0.152	0.583	1.94106373103552e-07	"Endo"	"VMP1"	"40-60"	"N"
"NR4A31"	6.13404344371172e-12	-1.73874560406742	0.113	0.533	2.05085608497058e-07	"Endo"	"NR4A3"	"40-60"	"N"
"ELL21"	8.67916491425647e-12	-1.35390465592164	0.199	0.683	2.90179199743251e-07	"Endo"	"ELL2"	"40-60"	"N"
"CD1631"	8.92915526410303e-12	-1.57827845912449	0.026	0.367	2.98537377100021e-07	"Endo"	"CD163"	"40-60"	"N"
"SGK11"	9.45065019645814e-12	-1.1391231038417	0.298	0.8	3.15973038668381e-07	"Endo"	"SGK1"	"40-60"	"N"
"RERGL"	1.02666234103268e-11	3.12973071659619	0.536	0.017	3.43254287100865e-07	"Endo"	"RERGL"	"40-60"	"N"
"HLA-E1"	1.05512133638708e-11	-1.39444542432081	0.43	0.867	3.52769267607656e-07	"Endo"	"HLA-E"	"40-60"	"N"
"ALOX5AP1"	1.17116290813954e-11	-1.22653959313199	0.093	0.533	3.91566606707373e-07	"Endo"	"ALOX5AP"	"40-60"	"N"
"CFD1"	1.30656334084466e-11	-1.34608316448179	0.086	0.5	4.36836387378005e-07	"Endo"	"CFD"	"40-60"	"N"
"MYL91"	1.52800751704e-11	3.05781016492092	0.636	0.133	5.10874033247153e-07	"Endo"	"MYL9"	"40-60"	"N"
"B4GALT11"	1.82221905539459e-11	-1.34873017806041	0.086	0.483	6.09240718980628e-07	"Endo"	"B4GALT1"	"40-60"	"N"
"TPM31"	1.82520750838124e-11	-1.33879918906936	0.252	0.717	6.10239878352183e-07	"Endo"	"TPM3"	"40-60"	"N"
"TNFAIP31"	2.25050636342523e-11	-1.75946387857411	0.106	0.517	7.52434297547593e-07	"Endo"	"TNFAIP3"	"40-60"	"N"
"GLDN1"	2.39074675900515e-11	-1.32720107752592	0.099	0.517	7.99322271405782e-07	"Endo"	"GLDN"	"40-60"	"N"
"HLA-DMA1"	2.61554686455686e-11	-1.28737284728931	0.126	0.567	8.7448193869594e-07	"Endo"	"HLA-DMA"	"40-60"	"N"
"KLF61"	2.78773581593585e-11	-1.18169319681455	0.563	0.967	9.32051592699993e-07	"Endo"	"KLF6"	"40-60"	"N"
"MS4A6A1"	2.94299991682341e-11	-1.77558038271099	0.079	0.45	9.83962592190739e-07	"Endo"	"MS4A6A"	"40-60"	"N"
"CALR1"	3.28465626284342e-11	-1.07966285486929	0.298	0.75	1.09819197491907e-06	"Endo"	"CALR"	"40-60"	"N"
"FN1"	4.28594933819989e-11	-1.83017060748653	0.351	0.75	1.43296430173375e-06	"Endo"	"FN1"	"40-60"	"N"
"RNASET21"	4.32550746146412e-11	-1.24858520154016	0.318	0.833	1.44619016466591e-06	"Endo"	"RNASET2"	"40-60"	"N"
"RASGEF1B1"	4.49921214831235e-11	-1.6420414830731	0.079	0.45	1.50426658966675e-06	"Endo"	"RASGEF1B"	"40-60"	"N"
"CD831"	4.81089801899583e-11	-1.63610819650559	0.232	0.683	1.60847564367106e-06	"Endo"	"CD83"	"40-60"	"N"
"LGMN1"	4.92063917058083e-11	-1.47027397539916	0.159	0.583	1.645166500292e-06	"Endo"	"LGMN"	"40-60"	"N"
"MIS18BP11"	5.26125667444238e-11	-1.46880194934721	0.172	0.617	1.75904855653306e-06	"Endo"	"MIS18BP1"	"40-60"	"N"
"CD841"	5.96168793274342e-11	-1.45522463605001	0.099	0.5	1.99323074343343e-06	"Endo"	"CD84"	"40-60"	"N"
"BHLHE411"	6.26674283655121e-11	-0.944446350602045	0.212	0.717	2.09522279997253e-06	"Endo"	"BHLHE41"	"40-60"	"N"
"NPC21"	6.74748035942868e-11	-1.57283202327759	0.245	0.683	2.25595258337138e-06	"Endo"	"NPC2"	"40-60"	"N"
"CLEC7A1"	6.95919683169892e-11	-1.56676050948328	0.113	0.517	2.32673786871022e-06	"Endo"	"CLEC7A"	"40-60"	"N"
"ID21"	7.42861517023106e-11	-1.52683748896655	0.126	0.55	2.48368319601505e-06	"Endo"	"ID2"	"40-60"	"N"
"CCL51"	8.13482936458706e-11	-1.25998750977338	0.007	0.283	2.71979884975604e-06	"Endo"	"CCL5"	"40-60"	"N"
"THY1"	8.1854856981142e-11	-1.36458125152021	0.04	0.4	2.7367352883075e-06	"Endo"	"THY1"	"40-60"	"N"
"TAGLN1"	1.02366049986115e-10	3.27371066293195	0.695	0.267	3.42250651523578e-06	"Endo"	"TAGLN"	"40-60"	"N"
"SERPINB91"	1.22755281133678e-10	-1.57965836550499	0.146	0.533	4.10420006942341e-06	"Endo"	"SERPINB9"	"40-60"	"N"
"FCGR2A1"	1.42231708130105e-10	-1.13482857033797	0.106	0.5	4.75537492962194e-06	"Endo"	"FCGR2A"	"40-60"	"N"
"TIMP11"	1.7986710968637e-10	-1.36212649512033	0.358	0.767	6.01367694525411e-06	"Endo"	"TIMP1"	"40-60"	"N"
"SMAP21"	1.86020049005177e-10	-1.3839008182882	0.245	0.7	6.2193943184391e-06	"Endo"	"SMAP2"	"40-60"	"N"
"TIMP3"	1.87677387618164e-10	2.76106506817581	0.675	0.283	6.27480577762569e-06	"Endo"	"TIMP3"	"40-60"	"N"
"TUT71"	2.04393557614424e-10	-1.34138526733626	0.106	0.483	6.83369420528065e-06	"Endo"	"TUT7"	"40-60"	"N"
"CPEB41"	2.14162330281086e-10	-1.65569942830336	0.219	0.6	7.16030335061782e-06	"Endo"	"CPEB4"	"40-60"	"N"
"TMEM176B1"	2.1479324476313e-10	-1.31857801133901	0.093	0.467	7.18139734541048e-06	"Endo"	"TMEM176B"	"40-60"	"N"
"A2M1"	2.69920402569367e-10	-1.5270679524744	0.417	0.817	9.0245187395042e-06	"Endo"	"A2M"	"40-60"	"N"
"ELF11"	2.80504265094064e-10	-1.35842810564156	0.159	0.567	9.37837959915493e-06	"Endo"	"ELF1"	"40-60"	"N"
"PABPC11"	3.38493544262164e-10	-1.11400497062253	0.331	0.8	1.13171931588612e-05	"Endo"	"PABPC1"	"40-60"	"N"
"CYFIP11"	3.6647602027128e-10	-1.05289618170036	0.265	0.717	1.225275926175e-05	"Endo"	"CYFIP1"	"40-60"	"N"
"RGS11"	3.69366764297815e-10	-0.934182015094357	0.325	0.817	1.23494083975331e-05	"Endo"	"RGS1"	"40-60"	"N"
"SLC2A51"	4.11787514547215e-10	-1.36447866895096	0.113	0.5	1.37677037613716e-05	"Endo"	"SLC2A5"	"40-60"	"N"
"PTH1R"	5.00009733872797e-10	2.44091762179266	0.589	0.133	1.67173254423031e-05	"Endo"	"PTH1R"	"40-60"	"N"
"PSAP1"	5.48703166144928e-10	-1.13985261449219	0.437	0.85	1.83453416568895e-05	"Endo"	"PSAP"	"40-60"	"N"
"RASGRP31"	6.14439545108432e-10	-1.23863324286991	0.013	0.283	2.05431717511553e-05	"Endo"	"RASGRP3"	"40-60"	"N"
"PMAIP11"	6.59025616636143e-10	-1.34211579883292	0.04	0.35	2.20338624666128e-05	"Endo"	"PMAIP1"	"40-60"	"N"
"UGCG1"	8.20821455376026e-10	-1.29488294468094	0.046	0.367	2.74433445390421e-05	"Endo"	"UGCG"	"40-60"	"N"
"SCIN1"	9.67679057398582e-10	-1.19894232361901	0.06	0.4	3.23533816050642e-05	"Endo"	"SCIN"	"40-60"	"N"
"SAMSN11"	1.00198983131698e-09	-1.61596241841795	0.106	0.467	3.35005280202519e-05	"Endo"	"SAMSN1"	"40-60"	"N"
"PECAM11"	1.13268964354114e-09	-1.14156277723252	0.04	0.35	3.78703455421546e-05	"Endo"	"PECAM1"	"40-60"	"N"
"COL3A1"	1.1597534135548e-09	-1.95175511012158	0.046	0.35	3.87751956287911e-05	"Endo"	"COL3A1"	"40-60"	"N"
"ABL21"	1.18071532078323e-09	-1.57744851769062	0.073	0.4	3.94760360350666e-05	"Endo"	"ABL2"	"40-60"	"N"
"IFNGR11"	1.47644753436736e-09	-1.25283227829864	0.252	0.667	4.93635468640384e-05	"Endo"	"IFNGR1"	"40-60"	"N"
"CX3CR11"	1.48568185403316e-09	-1.30734556674463	0.126	0.533	4.96722871077446e-05	"Endo"	"CX3CR1"	"40-60"	"N"
"PLIN21"	1.68128785212706e-09	-1.34309380851488	0.113	0.483	5.62121780480162e-05	"Endo"	"PLIN2"	"40-60"	"N"
"ITGB21"	2.41635222135048e-09	-1.23931200822167	0.073	0.417	8.07883201686318e-05	"Endo"	"ITGB2"	"40-60"	"N"
"RASSF41"	2.43135491377308e-09	-1.57257516344787	0.172	0.533	8.12899201870893e-05	"Endo"	"RASSF4"	"40-60"	"N"
"HSPG2"	2.51822664956055e-09	-1.28943798056099	0.007	0.25	8.41943898014074e-05	"Endo"	"HSPG2"	"40-60"	"N"
"IBSP"	2.51822664956055e-09	0.309233824623802	0.007	0.25	8.41943898014074e-05	"Endo"	"IBSP"	"40-60"	"N"
"TMIGD31"	2.86936955824962e-09	-1.04012525456858	0.113	0.5	9.59345018105177e-05	"Endo"	"TMIGD3"	"40-60"	"N"
"CYBA1"	3.13942863341974e-09	-0.998356741105343	0.503	0.883	0.000104963656929756	"Endo"	"CYBA"	"40-60"	"N"
"MCL11"	3.52732940589566e-09	-0.932107825734267	0.391	0.833	0.000117932731356716	"Endo"	"MCL1"	"40-60"	"N"
"ANGPT2"	3.58030110981688e-09	-1.20156973809972	0.026	0.3	0.000119703787305617	"Endo"	"ANGPT2"	"40-60"	"N"
"F13A11"	3.64200744051e-09	-1.26313493476709	0.02	0.283	0.000121766876766011	"Endo"	"F13A1"	"40-60"	"N"
"CPE"	4.02213764490432e-09	2.25285424367582	0.642	0.283	0.000134476150019731	"Endo"	"CPE"	"40-60"	"N"
"KDM6B1"	4.06646226705342e-09	-1.365202040338	0.126	0.483	0.000135958099436664	"Endo"	"KDM6B"	"40-60"	"N"
"CSF1R1"	4.10504422832979e-09	-1.11626347083331	0.172	0.583	0.000137248048729978	"Endo"	"CSF1R"	"40-60"	"N"
"COTL11"	4.37671848276363e-09	-1.0492521154756	0.139	0.533	0.000146331205752719	"Endo"	"COTL1"	"40-60"	"N"
"FPR11"	4.85422669714042e-09	-1.18778845222729	0.099	0.45	0.000162296215392193	"Endo"	"FPR1"	"40-60"	"N"
"HIGD1B"	5.11787630037477e-09	2.49343317217916	0.695	0.383	0.00017111107622673	"Endo"	"HIGD1B"	"40-60"	"N"
"CTSZ1"	5.26538915860468e-09	-1.13846932093141	0.305	0.717	0.000176043021128789	"Endo"	"CTSZ"	"40-60"	"N"
"COLEC121"	5.34758865786623e-09	2.67250546559137	0.417	0	0.000178791279187099	"Endo"	"COLEC12"	"40-60"	"N"
"PYCARD1"	5.64565782049033e-09	-1.2322196976721	0.06	0.367	0.000188756923570274	"Endo"	"PYCARD"	"40-60"	"N"
"SERP11"	6.01187937538123e-09	-1.01008549463037	0.245	0.667	0.000201001175036496	"Endo"	"SERP1"	"40-60"	"N"
"PLTP1"	7.3175865872837e-09	-1.1545570841165	0.192	0.567	0.000244656189959243	"Endo"	"PLTP"	"40-60"	"N"
"SLC6A1"	8.70197004893584e-09	2.91811397168737	0.444	0.033	0.000290941666616121	"Endo"	"SLC6A1"	"40-60"	"N"
"LY961"	9.12638519755299e-09	-1.30699161524193	0.02	0.267	0.000305131562694987	"Endo"	"LY96"	"40-60"	"N"
"GMFG1"	9.7861816071855e-09	-1.27656109474729	0.099	0.433	0.00032719119585464	"Endo"	"GMFG"	"40-60"	"N"
"CSF2RA1"	9.89220312791569e-09	-1.25253648060515	0.106	0.45	0.000330735919378733	"Endo"	"CSF2RA"	"40-60"	"N"
"GPX31"	1.11103809530399e-08	2.51099455963573	0.404	0	0.000371464476783934	"Endo"	"GPX3"	"40-60"	"N"
"MAFB1"	1.13625828142126e-08	-1.23432509579565	0.159	0.533	0.000379896593810384	"Endo"	"MAFB"	"40-60"	"N"
"VWF1"	1.18526064901656e-08	-2.38915449885556	0.026	0.283	0.000396280045392197	"Endo"	"VWF"	"40-60"	"N"
"LTC4S1"	1.26439131010672e-08	-1.10007535344692	0.126	0.483	0.000422736590621081	"Endo"	"LTC4S"	"40-60"	"N"
"SOD21"	1.32945965433728e-08	-1.27876501605587	0.152	0.5	0.000444491540831126	"Endo"	"SOD2"	"40-60"	"N"
"SKIL1"	1.46374582822916e-08	-0.887727224083261	0.185	0.567	0.000489388780210139	"Endo"	"SKIL"	"40-60"	"N"
"LILRB41"	1.71031546825301e-08	-0.948624359539327	0.079	0.4	0.000571826873655712	"Endo"	"LILRB4"	"40-60"	"N"
"HMOX11"	1.85633325000377e-08	-0.983361716807908	0.119	0.483	0.00062064645880626	"Endo"	"HMOX1"	"40-60"	"N"
"SLC11A11"	2.03214648079612e-08	-1.38564959516467	0.113	0.45	0.000679427854389376	"Endo"	"SLC11A1"	"40-60"	"N"
"PTGDS"	2.07208975183945e-08	3.44143544360651	0.411	0.017	0.000692782487630003	"Endo"	"PTGDS"	"40-60"	"N"
"RGCC1"	2.09960296113105e-08	-1.33391864355436	0.172	0.55	0.000701981254024556	"Endo"	"RGCC"	"40-60"	"N"
"TPM41"	2.20131212343101e-08	-1.07303116904665	0.358	0.733	0.000735986695347925	"Endo"	"TPM4"	"40-60"	"N"
"HAMP1"	2.51950569944581e-08	-1.02833600512751	0.026	0.283	0.000842371535552712	"Endo"	"HAMP"	"40-60"	"N"
"CTSB1"	2.6735436163971e-08	-0.961634267400653	0.371	0.783	0.000893872572706205	"Endo"	"CTSB"	"40-60"	"N"
"SDCBP1"	2.73847388213663e-08	-1.0079885109938	0.298	0.667	0.000915581357753562	"Endo"	"SDCBP"	"40-60"	"N"
"ITIH5"	2.81482319447178e-08	2.2388988172835	0.497	0.083	0.000941107986839696	"Endo"	"ITIH5"	"40-60"	"N"
"EFHD1"	2.97713339224392e-08	2.0739251327789	0.43	0.033	0.000995374778362832	"Endo"	"EFHD1"	"40-60"	"N"
"STARD41"	4.09898891450385e-08	-1.33097075857059	0.026	0.267	0.00137045595367522	"Endo"	"STARD4"	"40-60"	"N"
"SPI11"	4.37176869926341e-08	-1.07390892171815	0.079	0.383	0.00146165714691173	"Endo"	"SPI1"	"40-60"	"N"
"MT2A1"	4.65302575067759e-08	-0.828716614356346	0.556	0.933	0.00155569262948154	"Endo"	"MT2A"	"40-60"	"N"
"SLC7A51"	5.47108272097601e-08	-1.86923028578087	0.02	0.25	0.00182920179693112	"Endo"	"SLC7A5"	"40-60"	"N"
"EVI2A1"	5.60632291138661e-08	-1.22685970199203	0.06	0.333	0.001874418002193	"Endo"	"EVI2A"	"40-60"	"N"
"SERPINA11"	5.74596443080757e-08	-1.08099255298873	0.033	0.283	0.0019211057477962	"Endo"	"SERPINA1"	"40-60"	"N"
"TESC1"	6.72487112043334e-08	2.25959926598896	0.47	0.083	0.00224839341040568	"Endo"	"TESC"	"40-60"	"N"
"ADGRL4"	7.21910684295683e-08	-1.28168050494228	0	0.183	0.00241363618187419	"Endo"	"ADGRL4"	"40-60"	"N"
"AREG1"	7.21910684295683e-08	-1.05224343277488	0	0.183	0.00241363618187419	"Endo"	"AREG"	"40-60"	"N"
"GPR1831"	7.87904345152393e-08	-0.895640560750279	0.113	0.45	0.00263427938758251	"Endo"	"GPR183"	"40-60"	"N"
"S100A61"	8.08220789429022e-08	1.49602258030939	0.57	0.183	0.00270220538737699	"Endo"	"S100A6"	"40-60"	"N"
"GSTP11"	9.97749962499434e-08	1.84959383737584	0.669	0.367	0.00333587722462061	"Endo"	"GSTP1"	"40-60"	"N"
"FOLR21"	1.12471431073434e-07	-1.24075484574221	0.066	0.35	0.00376036982650919	"Endo"	"FOLR2"	"40-60"	"N"
"GNLY1"	1.14876157806964e-07	-1.10664449869597	0.06	0.333	0.00384076946011804	"Endo"	"GNLY"	"40-60"	"N"
"DDX51"	1.16610861325486e-07	-0.938623335013434	0.563	0.95	0.0038987675375563	"Endo"	"DDX5"	"40-60"	"N"
"GGT5"	1.19241577575683e-07	2.30862005239798	0.483	0.117	0.00398672290466537	"Endo"	"GGT5"	"40-60"	"N"
"TSC22D11"	1.19327647521279e-07	1.89690434600899	0.649	0.333	0.00398960056722643	"Endo"	"TSC22D1"	"40-60"	"N"
"NFKBIA1"	1.26814786948932e-07	-0.886877775290279	0.477	0.9	0.00423992558685059	"Endo"	"NFKBIA"	"40-60"	"N"
"GNG11"	1.27116818074901e-07	2.12338688164942	0.583	0.233	0.00425002369551626	"Endo"	"GNG11"	"40-60"	"N"
"SERF21"	1.29506600420373e-07	-0.831261729804038	0.629	0.95	0.00432992367845476	"Endo"	"SERF2"	"40-60"	"N"
"XIST1"	1.30057016934667e-07	2.51340880048784	0.358	0	0.00434832630419364	"Endo"	"XIST"	"40-60"	"N"
"MFSD2A"	1.60306244418769e-07	-1.82653679551629	0.013	0.217	0.00535967897589714	"Endo"	"MFSD2A"	"40-60"	"N"
"GM2A1"	1.65150627517967e-07	-1.10690884474464	0.04	0.283	0.00552164608043571	"Endo"	"GM2A"	"40-60"	"N"
"MS4A4A1"	1.66302193395303e-07	-1.36429694342194	0.066	0.333	0.00556014753397857	"Endo"	"MS4A4A"	"40-60"	"N"
"CDH2"	1.72335296739871e-07	-1.15407657206577	0.007	0.2	0.00576185831120085	"Endo"	"CDH2"	"40-60"	"N"
"P2RY121"	1.77783931361382e-07	-1.21402282954424	0.066	0.333	0.00594402796113646	"Endo"	"P2RY12"	"40-60"	"N"
"JPT11"	1.86050355636313e-07	-0.810724007146112	0.079	0.383	0.00622040759034449	"Endo"	"JPT1"	"40-60"	"N"
"CYBB1"	1.8952049109127e-07	-1.06826681081807	0.126	0.45	0.00633642809914554	"Endo"	"CYBB"	"40-60"	"N"
"EHD41"	1.95228271385716e-07	-0.989614433559262	0.033	0.267	0.00652726202551003	"Endo"	"EHD4"	"40-60"	"N"
"CD691"	1.99869681618888e-07	-0.854848628870852	0.046	0.3	0.00668244293524589	"Endo"	"CD69"	"40-60"	"N"
"POU2F21"	1.99869681618888e-07	-1.14754145695257	0.046	0.3	0.00668244293524589	"Endo"	"POU2F2"	"40-60"	"N"
"ZNF3311"	2.02378010907608e-07	-0.930094063662653	0.139	0.45	0.00676630641668498	"Endo"	"ZNF331"	"40-60"	"N"
"RIN21"	2.39086846767715e-07	-0.896408782082848	0.106	0.4	0.00799362963483178	"Endo"	"RIN2"	"40-60"	"N"
"EPS81"	2.45253437935615e-07	2.08280766837954	0.589	0.283	0.00819980344393936	"Endo"	"EPS8"	"40-60"	"N"
"CD931"	2.52076597103466e-07	-1.05118516236872	0.013	0.217	0.00842792894755727	"Endo"	"CD93"	"40-60"	"N"
"IFI161"	2.53582884798602e-07	-0.86830996975564	0.238	0.567	0.00847829017035646	"Endo"	"IFI16"	"40-60"	"N"
"C11orf96"	2.62626965974963e-07	2.52326400897688	0.543	0.183	0.00878066998040691	"Endo"	"C11orf96"	"40-60"	"N"
"SLC6A12"	2.72694325509879e-07	2.18613794741629	0.391	0.033	0.00911726207909729	"Endo"	"SLC6A12"	"40-60"	"N"
"VAMP81"	2.72727940172753e-07	-1.09367903563718	0.086	0.367	0.00911838595173581	"Endo"	"VAMP8"	"40-60"	"N"
"ABCA11"	2.80844089688423e-07	-1.15638571822809	0.119	0.417	0.00938974129464272	"Endo"	"ABCA1"	"40-60"	"N"
"STAB11"	2.84905937631854e-07	-0.980894807859768	0.04	0.283	0.00952554511878339	"Endo"	"STAB1"	"40-60"	"N"
"TINAGL1"	3.00711747638317e-07	1.99764343992887	0.417	0.05	0.0100539965705395	"Endo"	"TINAGL1"	"40-60"	"N"
"IL1RN1"	3.01777300075968e-07	-1.00105266007601	0	0.167	0.0100896222507399	"Endo"	"IL1RN"	"40-60"	"N"
"CARD161"	3.01777300075968e-07	-0.705563170063006	0	0.167	0.0100896222507399	"Endo"	"CARD16"	"40-60"	"N"
"BIN11"	3.03989909247851e-07	-0.890867171058042	0.199	0.55	0.0101635986257926	"Endo"	"BIN1"	"40-60"	"N"
"LHFPL21"	3.27891595832581e-07	-0.993786457171106	0.132	0.45	0.0109627276150665	"Endo"	"LHFPL2"	"40-60"	"N"
"C3AR11"	3.326833973045e-07	-1.05218400313782	0.106	0.4	0.0111229367054787	"Endo"	"C3AR1"	"40-60"	"N"
"APBB1IP1"	3.33896551399002e-07	-1.23653785443163	0.132	0.45	0.0111634972994742	"Endo"	"APBB1IP"	"40-60"	"N"
"CTNNB11"	3.37289736807007e-07	-1.09034620299802	0.245	0.55	0.0112769450604055	"Endo"	"CTNNB1"	"40-60"	"N"
"CD861"	3.43401406350974e-07	-1.32421403762812	0.06	0.317	0.0114812826199385	"Endo"	"CD86"	"40-60"	"N"
"GRN1"	3.49902178633896e-07	-1.08613173461841	0.205	0.517	0.0116986294404457	"Endo"	"GRN"	"40-60"	"N"
"CD531"	3.65549232335015e-07	-1.00605860316567	0.132	0.45	0.0122217730338889	"Endo"	"CD53"	"40-60"	"N"
"HNRNPU1"	3.80245077834569e-07	-0.71342788557426	0.404	0.783	0.012713113932321	"Endo"	"HNRNPU"	"40-60"	"N"
"GPNMB1"	3.92652347015565e-07	-1.08747168610438	0.06	0.317	0.0131279385701184	"Endo"	"GPNMB"	"40-60"	"N"
"PLAC9"	4.2428691017803e-07	1.88883120109828	0.523	0.133	0.0141856085548923	"Endo"	"PLAC9"	"40-60"	"N"
"CASP41"	4.32536969564161e-07	-0.841984224951019	0.026	0.25	0.0144614410404082	"Endo"	"CASP4"	"40-60"	"N"
"DCN"	4.49002858772821e-07	1.915619453836	0.689	0.417	0.0150119615802105	"Endo"	"DCN"	"40-60"	"N"
"HLA-DQA11"	4.81998539539366e-07	-1.23058548343073	0.086	0.367	0.0161151391709592	"Endo"	"HLA-DQA1"	"40-60"	"N"
"P2RY14"	4.96568323419848e-07	2.03295925662431	0.331	0	0.0166022653252192	"Endo"	"P2RY14"	"40-60"	"N"
"LST11"	5.03670442626899e-07	-0.934488881684699	0.119	0.433	0.0168397175787878	"Endo"	"LST1"	"40-60"	"N"
"APOD"	5.4011973830352e-07	4.70417787197729	0.351	0.017	0.0180583633304399	"Endo"	"APOD"	"40-60"	"N"
"ENG1"	5.71680020054913e-07	-1.54632478214377	0.093	0.35	0.0191135497905159	"Endo"	"ENG"	"40-60"	"N"
"SMOC2"	5.86738723537329e-07	1.98566872080248	0.377	0.033	0.0196170224827471	"Endo"	"SMOC2"	"40-60"	"N"
"PDK41"	6.42891242169841e-07	-0.601876759500607	0.331	0.717	0.0214944257907065	"Endo"	"PDK4"	"40-60"	"N"
"TMEM255B1"	6.7680250519322e-07	-0.929919412614097	0.013	0.2	0.0226282149586301	"Endo"	"TMEM255B"	"40-60"	"N"
"PABPC41"	7.3236440219902e-07	-0.765525717464101	0.166	0.5	0.024485871423122	"Endo"	"PABPC4"	"40-60"	"N"
"TNF1"	7.40528287283289e-07	-1.08095754998232	0.033	0.25	0.0247588227570295	"Endo"	"TNF"	"40-60"	"N"
"SAMHD11"	7.41537764253652e-07	-1.0680592673073	0.099	0.367	0.0247925736100566	"Endo"	"SAMHD1"	"40-60"	"N"
"HBEGF1"	7.41563768186719e-07	-1.10991808098581	0.073	0.333	0.0247934430255548	"Endo"	"HBEGF"	"40-60"	"N"
"CAV1"	7.98890330183703e-07	1.81720145082573	0.397	0.05	0.0267100992993619	"Endo"	"CAV1"	"40-60"	"N"
"CST31"	8.45887235924574e-07	-1.15827022744777	0.503	0.85	0.0282813938459022	"Endo"	"CST3"	"40-60"	"N"
"GPER11"	8.68805759854573e-07	1.80602939167629	0.344	0.017	0.0290476517749778	"Endo"	"GPER1"	"40-60"	"N"
"DOCK81"	9.52986165517965e-07	-0.98241532897461	0.126	0.433	0.0318621394579276	"Endo"	"DOCK8"	"40-60"	"N"
"CD681"	9.5379808590284e-07	-0.954978367278824	0.139	0.45	0.0318892852040756	"Endo"	"CD68"	"40-60"	"N"
"B3GNT51"	9.98443632045597e-07	-0.756054459117856	0.106	0.4	0.0333819643938125	"Endo"	"B3GNT5"	"40-60"	"N"
"TSC22D21"	1.03048901610856e-06	-1.41384995797772	0.119	0.383	0.0344533697645736	"Endo"	"TSC22D2"	"40-60"	"N"
"SNCG"	1.16653274811087e-06	2.90622442270063	0.364	0.033	0.0390018559003389	"Endo"	"SNCG"	"40-60"	"N"
"TNFAIP6"	1.2506399534984e-06	-0.605654662219052	0	0.15	0.0418138962052657	"Endo"	"TNFAIP6"	"40-60"	"N"
"ECSCR"	1.2506399534984e-06	-1.02161514704854	0	0.15	0.0418138962052657	"Endo"	"ECSCR"	"40-60"	"N"
"RFLNB"	1.2506399534984e-06	-0.691230437593739	0	0.15	0.0418138962052657	"Endo"	"RFLNB"	"40-60"	"N"
"TXNIP1"	1.29673248977514e-06	2.21586997513107	0.603	0.383	0.0433549540631422	"Endo"	"TXNIP"	"40-60"	"N"
"PRELP"	1.31681109792824e-06	2.19500752338713	0.45	0.117	0.0440262622481328	"Endo"	"PRELP"	"40-60"	"N"
"MGAT4A1"	1.3486118851907e-06	-1.23072655106058	0.086	0.35	0.0450894897694659	"Endo"	"MGAT4A"	"40-60"	"N"
"PREX11"	1.39941455499411e-06	-1.05588376211736	0.126	0.4	0.0467880262316731	"Endo"	"PREX1"	"40-60"	"N"
"LPCAT21"	1.40415554952146e-06	-1.02682454010845	0.152	0.467	0.0469465366427005	"Endo"	"LPCAT2"	"40-60"	"N"
"EPB41L21"	1.51382955330649e-06	-0.899107793191128	0.364	0.683	0.0506133772852491	"Endo"	"EPB41L2"	"40-60"	"N"
"PICALM1"	1.54310982758121e-06	-0.705824994839289	0.199	0.533	0.0515923339753501	"Endo"	"PICALM"	"40-60"	"N"
"ENDOD11"	1.60640887046078e-06	1.75737449131794	0.397	0.067	0.0537086741749856	"Endo"	"ENDOD1"	"40-60"	"N"
"PLXND11"	1.64210781861062e-06	-1.12347338780053	0.073	0.317	0.0549022328074276	"Endo"	"PLXND1"	"40-60"	"N"
"IGFBP6"	1.69305428388532e-06	2.19933045369649	0.384	0.05	0.0566055769274217	"Endo"	"IGFBP6"	"40-60"	"N"
"HLA-C1"	1.85999420589871e-06	-0.595587668792075	0.589	0.95	0.0621870462800174	"Endo"	"HLA-C"	"40-60"	"N"
"CDC42SE11"	1.8732124722608e-06	-0.885269257169626	0.166	0.467	0.0626289857975675	"Endo"	"CDC42SE1"	"40-60"	"N"
"AKAP131"	1.96615932140426e-06	-0.93555971339109	0.272	0.567	0.0657365707518299	"Endo"	"AKAP13"	"40-60"	"N"
"SORL11"	2.16732525161948e-06	-0.62698051750509	0.152	0.483	0.0724623524626458	"Endo"	"SORL1"	"40-60"	"N"
