"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"	"gender"
"ENOX12"	0.00418269739230917	-0.231767038086877	0.336	0.226	1	"Mig"	"ENOX1"	"70-80"	"male"
"C10orf90"	0.00424699273553999	-0.30121555339822	0.35	0.233	1	"Mig"	"C10orf90"	"70-80"	"male"
"DUBR1"	0.00426495471495907	-0.246306993749922	0.11	0.067	1	"Mig"	"DUBR"	"70-80"	"male"
"RP11-50D16.4"	0.00455278545647345	-0.300348441411697	0.123	0.077	1	"Mig"	"RP11-50D16.4"	"70-80"	"male"
"RUFY33"	0.00468913091212929	-0.29426249860246	0.129	0.08	1	"Mig"	"RUFY3"	"70-80"	"male"
"TRPS14"	0.00507044314667169	-0.255393425125678	0.1	0.06	1	"Mig"	"TRPS1"	"70-80"	"male"
"RNF144A1"	0.00516777186619415	-0.230954005083384	0.137	0.087	1	"Mig"	"RNF144A"	"70-80"	"male"
"ATXN24"	0.00520017193362911	-0.290825557670888	0.137	0.087	1	"Mig"	"ATXN2"	"70-80"	"male"
"PRRC2C3"	0.00532081217870186	-1.06405255327254	0.096	0.122	1	"Mig"	"PRRC2C"	"70-80"	"male"
"SLC24A24"	0.0053278599493319	-0.337467002451723	0.72	0.596	1	"Mig"	"SLC24A2"	"70-80"	"male"
"CDK62"	0.00568480875881757	-0.231464644499238	0.123	0.077	1	"Mig"	"CDK6"	"70-80"	"male"
"R3HDM14"	0.00572218998364919	-0.243565549924831	0.115	0.072	1	"Mig"	"R3HDM1"	"70-80"	"male"
"ZBTB163"	0.00623062395242309	-0.350023952507742	0.122	0.077	1	"Mig"	"ZBTB16"	"70-80"	"male"
"STOX21"	0.00670850901796449	-0.265487718048529	0.112	0.07	1	"Mig"	"STOX2"	"70-80"	"male"
"MAPK103"	0.00766305729947868	-0.248365987598872	0.121	0.077	1	"Mig"	"MAPK10"	"70-80"	"male"
"ITGA2"	0.00777199290726167	-0.332233570832842	0.144	0.094	1	"Mig"	"ITGA2"	"70-80"	"male"
"DICER12"	0.00779990299040408	-0.36357934572689	0.158	0.104	1	"Mig"	"DICER1"	"70-80"	"male"
"MYO5A3"	0.00781804648222374	-0.370435133054877	0.164	0.108	1	"Mig"	"MYO5A"	"70-80"	"male"
"TNRC6C3"	0.00784425271705759	-0.272003286741588	0.135	0.087	1	"Mig"	"TNRC6C"	"70-80"	"male"
"WNK14"	0.00797643048992972	-0.252303646490852	0.162	0.108	1	"Mig"	"WNK1"	"70-80"	"male"
"KTN14"	0.00797941420000107	-0.2884850750364	0.135	0.087	1	"Mig"	"KTN1"	"70-80"	"male"
"NEAT14"	0.00850443132461748	-0.329321352612188	0.343	0.235	1	"Mig"	"NEAT1"	"70-80"	"male"
"RTN13"	0.00855476475155314	-0.255276624626127	0.13	0.084	1	"Mig"	"RTN1"	"70-80"	"male"
"NCAM12"	0.00863237216432873	-0.163723816583496	0.443	0.301	1	"Mig"	"NCAM1"	"70-80"	"male"
"TOM1L22"	0.0087130522914267	-0.329411755003421	0.144	0.094	1	"Mig"	"TOM1L2"	"70-80"	"male"
"U2SURP3"	0.00873110320642693	-0.341520250332478	0.102	0.063	1	"Mig"	"U2SURP"	"70-80"	"male"
"SASH13"	0.00878387001398644	-0.306493121367642	0.166	0.111	1	"Mig"	"SASH1"	"70-80"	"male"
"NCAM24"	0.008851450475267	-0.0173764233291172	0.669	0.491	1	"Mig"	"NCAM2"	"70-80"	"male"
"TLE43"	0.00902977363365	-0.298835537691454	0.162	0.108	1	"Mig"	"TLE4"	"70-80"	"male"
"DOCK102"	0.00942062409544158	-0.158629115995207	0.509	0.346	1	"Mig"	"DOCK10"	"70-80"	"male"
"KMT2C4"	0.00965668570988888	-0.283995354868114	0.187	0.127	1	"Mig"	"KMT2C"	"70-80"	"male"
"TANC24"	0.00973985918249707	-0.231394514455957	0.144	0.096	1	"Mig"	"TANC2"	"70-80"	"male"
"MEG34"	0.0102735414869134	-0.623026067954779	0.291	0.295	1	"Mig"	"MEG3"	"70-80"	"male"
"SPPL34"	0.0106542800682326	-0.26305327102296	0.135	0.089	1	"Mig"	"SPPL3"	"70-80"	"male"
"NFIB3"	0.0108567454066032	-0.270925028057316	0.146	0.098	1	"Mig"	"NFIB"	"70-80"	"male"
"BTBD94"	0.0109712150994213	-0.222845613586151	0.107	0.068	1	"Mig"	"BTBD9"	"70-80"	"male"
"MPRIP3"	0.0110371415267106	-0.225274037440159	0.11	0.07	1	"Mig"	"MPRIP"	"70-80"	"male"
"WDPCP4"	0.0111029053158525	-0.351266993780745	0.192	0.13	1	"Mig"	"WDPCP"	"70-80"	"male"
"MBP4"	0.0116298345832006	0.0368705215149827	0.817	0.635	1	"Mig"	"MBP"	"70-80"	"male"
"MYO1E1"	0.0125969255055133	-0.412192628039828	0.156	0.104	1	"Mig"	"MYO1E"	"70-80"	"male"
"IGSF112"	0.012674673802464	-0.356326781571392	0.146	0.098	1	"Mig"	"IGSF11"	"70-80"	"male"
"DOCK44"	0.0127020452194793	-0.303693924125916	0.336	0.231	1	"Mig"	"DOCK4"	"70-80"	"male"
"NT5DC11"	0.0128949689342647	-0.330276532168107	0.133	0.087	1	"Mig"	"NT5DC1"	"70-80"	"male"
"AATK1"	0.0131253501857887	-0.773889953682417	0.206	0.219	1	"Mig"	"AATK"	"70-80"	"male"
"ZNF7041"	0.0131271119558243	-0.298496939337618	0.145	0.098	1	"Mig"	"ZNF704"	"70-80"	"male"
"PREPL3"	0.0133346634175942	-0.237846498382346	0.129	0.086	1	"Mig"	"PREPL"	"70-80"	"male"
"CLU4"	0.013481251516154	-0.221413513611462	0.126	0.084	1	"Mig"	"CLU"	"70-80"	"male"
"GPM6A4"	0.0136465788823833	-0.157735148382013	0.117	0.077	1	"Mig"	"GPM6A"	"70-80"	"male"
"LINC009694"	0.0139194255158708	-0.313356497780733	0.12	0.079	1	"Mig"	"LINC00969"	"70-80"	"male"
"CECR22"	0.0141301395583054	-0.34735443734056	0.104	0.067	1	"Mig"	"CECR2"	"70-80"	"male"
"DLG24"	0.0155499261835062	0.0414677243753809	0.804	0.625	1	"Mig"	"DLG2"	"70-80"	"male"
"CHD7"	0.0158173245754138	-0.334649172201912	0.117	0.077	1	"Mig"	"CHD7"	"70-80"	"male"
"SYNDIG12"	0.0165806381818337	-0.31437814529238	0.128	0.086	1	"Mig"	"SYNDIG1"	"70-80"	"male"
"FAM69A2"	0.0170926812418437	-0.210199628565925	0.105	0.068	1	"Mig"	"FAM69A"	"70-80"	"male"
"MYCBP24"	0.0174434740632672	-0.248013980102368	0.102	0.067	1	"Mig"	"MYCBP2"	"70-80"	"male"
"KCNMB41"	0.0177586941074424	-0.316230345609479	0.143	0.098	1	"Mig"	"KCNMB4"	"70-80"	"male"
"MARK34"	0.017944937653381	-0.347623037139688	0.118	0.079	1	"Mig"	"MARK3"	"70-80"	"male"
"ZNF3651"	0.0185064028315751	-0.325275432622227	0.105	0.068	1	"Mig"	"ZNF365"	"70-80"	"male"
"GPHN4"	0.0194753555428591	-0.357222914206087	0.3	0.209	1	"Mig"	"GPHN"	"70-80"	"male"
"KIRREL31"	0.0195396920006178	-0.323541266346157	0.268	0.188	1	"Mig"	"KIRREL3"	"70-80"	"male"
"TTC174"	0.0202250724444208	-0.242918041605337	0.113	0.075	1	"Mig"	"TTC17"	"70-80"	"male"
"PPP2R2B4"	0.021116894412621	0.0174966405834951	0.797	0.64	1	"Mig"	"PPP2R2B"	"70-80"	"male"
"COLGALT21"	0.0220959462302647	-0.389604620273343	0.193	0.135	1	"Mig"	"COLGALT2"	"70-80"	"male"
"SAMD123"	0.0226884691883416	-0.391320321489158	0.297	0.207	1	"Mig"	"SAMD12"	"70-80"	"male"
"OSBP21"	0.0235693741562272	-0.315269847158597	0.143	0.099	1	"Mig"	"OSBP2"	"70-80"	"male"
"PLCL13"	0.0259361529999098	-0.211275516489122	0.483	0.337	1	"Mig"	"PLCL1"	"70-80"	"male"
"IGF1R3"	0.0269598979673391	-0.430458915353677	0.118	0.08	1	"Mig"	"IGF1R"	"70-80"	"male"
"CDC14B2"	0.0285756344402396	-0.458813076839806	0.163	0.113	1	"Mig"	"CDC14B"	"70-80"	"male"
"FAM171A13"	0.0314916404487421	-0.363836470594197	0.114	0.079	1	"Mig"	"FAM171A1"	"70-80"	"male"
"DPYD3"	0.0321943258226658	-0.241715976059123	0.459	0.327	1	"Mig"	"DPYD"	"70-80"	"male"
"NOVA13"	0.0323948387115318	-0.400254131831692	0.193	0.137	1	"Mig"	"NOVA1"	"70-80"	"male"
"ELMO14"	0.0327409191867204	-0.13820329711717	0.528	0.37	1	"Mig"	"ELMO1"	"70-80"	"male"
"NKTR4"	0.0331428436650127	-0.436781204743641	0.195	0.139	1	"Mig"	"NKTR"	"70-80"	"male"
"AK52"	0.0337742003681782	-0.329446750880246	0.295	0.211	1	"Mig"	"AK5"	"70-80"	"male"
"KIF5C1"	0.0353560583088944	-0.36929360522671	0.101	0.068	1	"Mig"	"KIF5C"	"70-80"	"male"
"MICAL32"	0.0356864195135984	-0.374425083576351	0.153	0.108	1	"Mig"	"MICAL3"	"70-80"	"male"
"CKB3"	0.0362955057725103	-0.351648149953186	0.138	0.098	1	"Mig"	"CKB"	"70-80"	"male"
"SGK13"	0.0369465297003576	-0.585437180260354	0.447	0.384	1	"Mig"	"SGK1"	"70-80"	"male"
"MYRF"	0.0389271507279382	-0.400018082373986	0.233	0.168	1	"Mig"	"MYRF"	"70-80"	"male"
"DTNA4"	0.0399084767884479	-0.351581373976385	0.102	0.07	1	"Mig"	"DTNA"	"70-80"	"male"
"AGAP13"	0.0403278469908321	-0.261054596328614	0.442	0.308	1	"Mig"	"AGAP1"	"70-80"	"male"
"PRUNE21"	0.0418678997341022	-0.293606289544341	0.435	0.305	1	"Mig"	"PRUNE2"	"70-80"	"male"
"JAKMIP22"	0.0427076477148705	-0.429583233370168	0.108	0.075	1	"Mig"	"JAKMIP2"	"70-80"	"male"
"ZSWIM64"	0.0434162356396062	-0.343911627949808	0.294	0.212	1	"Mig"	"ZSWIM6"	"70-80"	"male"
"MYO9B2"	0.0441170168244156	-0.368264533960157	0.151	0.108	1	"Mig"	"MYO9B"	"70-80"	"male"
"PIEZO2"	0.0460493705895411	-0.442639112046761	0.151	0.108	1	"Mig"	"PIEZO2"	"70-80"	"male"
"HAPLN2"	0.0468740553937578	-0.832352158300682	0.137	0.151	1	"Mig"	"HAPLN2"	"70-80"	"male"
"KAZN3"	0.0557454823080539	-0.33523988931764	0.206	0.152	1	"Mig"	"KAZN"	"70-80"	"male"
"ZMYND83"	0.0566244160345521	-0.926318689978212	0.1	0.115	1	"Mig"	"ZMYND8"	"70-80"	"male"
"WIPF11"	0.0586493565748896	-0.522360903324959	0.107	0.075	1	"Mig"	"WIPF1"	"70-80"	"male"
"CDK18"	0.0612758000785375	-0.363429338295469	0.247	0.18	1	"Mig"	"CDK18"	"70-80"	"male"
"PHACTR32"	0.06377840966943	-0.456538941360536	0.167	0.122	1	"Mig"	"PHACTR3"	"70-80"	"male"
"MACROD24"	0.0637788280512698	-0.294817509086724	0.109	0.079	1	"Mig"	"MACROD2"	"70-80"	"male"
"ARL17B3"	0.0689809644802461	-0.317477550711995	0.113	0.082	1	"Mig"	"ARL17B"	"70-80"	"male"
"KLHL4"	0.0705844962274471	-0.405516782969062	0.159	0.116	1	"Mig"	"KLHL4"	"70-80"	"male"
"MVB12B1"	0.0709076757868975	-0.887996191416568	0.178	0.182	1	"Mig"	"MVB12B"	"70-80"	"male"
"SPTBN13"	0.0710344574810137	-0.513533174226527	0.168	0.123	1	"Mig"	"SPTBN1"	"70-80"	"male"
"NDRG22"	0.0716609487545853	-0.832588940262514	0.138	0.149	1	"Mig"	"NDRG2"	"70-80"	"male"
"FOXP14"	0.0719261564126221	-0.508001602492612	0.187	0.137	1	"Mig"	"FOXP1"	"70-80"	"male"
"SHTN12"	0.0737445837708802	-0.543507749997774	0.486	0.399	1	"Mig"	"SHTN1"	"70-80"	"male"
"CNTNAP24"	0.0746047035959887	-0.288200590841278	0.432	0.312	1	"Mig"	"CNTNAP2"	"70-80"	"male"
"NEK13"	0.0787520647923168	-0.427333137482914	0.1	0.072	1	"Mig"	"NEK1"	"70-80"	"male"
"WWOX4"	0.0814417961352583	-0.255668261979619	0.426	0.315	1	"Mig"	"WWOX"	"70-80"	"male"
"TMBIM63"	0.0828077427907455	-0.411792513049672	0.113	0.082	1	"Mig"	"TMBIM6"	"70-80"	"male"
"CARNS1"	0.0828716474073359	-0.740645645310751	0.246	0.236	1	"Mig"	"CARNS1"	"70-80"	"male"
"GRIA22"	0.0831906023660778	-0.474844575966186	0.157	0.116	1	"Mig"	"GRIA2"	"70-80"	"male"
"ZDHHC202"	0.0835846347843003	-0.845778926223779	0.216	0.212	1	"Mig"	"ZDHHC20"	"70-80"	"male"
"FAIM22"	0.0844875569639465	-0.797556694017117	0.11	0.123	1	"Mig"	"FAIM2"	"70-80"	"male"
"RNF2203"	0.0886090188461942	-0.0838478177600415	0.684	0.512	1	"Mig"	"RNF220"	"70-80"	"male"
"GNAS4"	0.0895646439162423	-0.246768706733977	0.113	0.084	1	"Mig"	"GNAS"	"70-80"	"male"
"DOCK92"	0.093784491760712	-0.405865996740646	0.224	0.166	1	"Mig"	"DOCK9"	"70-80"	"male"
"HTRA11"	0.0972012296425674	-0.428866336351266	0.14	0.104	1	"Mig"	"HTRA1"	"70-80"	"male"
"CSRP11"	0.102016014876697	-0.369564771263419	0.119	0.089	1	"Mig"	"CSRP1"	"70-80"	"male"
"GAPDH4"	0.102650160046428	-0.342961979757161	0.196	0.149	1	"Mig"	"GAPDH"	"70-80"	"male"
"DDX174"	0.111146520508317	-0.795396404376332	0.248	0.235	1	"Mig"	"DDX17"	"70-80"	"male"
"CIRBP4"	0.118588968773727	-0.375109361289332	0.214	0.164	1	"Mig"	"CIRBP"	"70-80"	"male"
"PRNP3"	0.118608767886448	-0.351897870890719	0.159	0.122	1	"Mig"	"PRNP"	"70-80"	"male"
"NFIX2"	0.121710896588516	-0.4370316199094	0.144	0.11	1	"Mig"	"NFIX"	"70-80"	"male"
"MAGI24"	0.122097120842691	-0.214791955442587	0.76	0.622	1	"Mig"	"MAGI2"	"70-80"	"male"
"INO80D4"	0.142151598934731	-0.190454536948782	0.548	0.461	1	"Mig"	"INO80D"	"70-80"	"male"
"CD22"	0.142517213343266	-0.519836721568057	0.159	0.122	1	"Mig"	"CD22"	"70-80"	"male"
"TUBA1B4"	0.143040755208947	-0.295590338271264	0.103	0.079	1	"Mig"	"TUBA1B"	"70-80"	"male"
"JUND4"	0.150235721515427	-0.609669942707622	0.142	0.151	1	"Mig"	"JUND"	"70-80"	"male"
"CHN14"	0.157388203502364	-0.456888209196118	0.148	0.115	1	"Mig"	"CHN1"	"70-80"	"male"
"TPPP1"	0.158321550714465	-0.467717397715785	0.121	0.092	1	"Mig"	"TPPP"	"70-80"	"male"
"MBNL14"	0.158770421501196	-0.517621418416757	0.165	0.127	1	"Mig"	"MBNL1"	"70-80"	"male"
"DYNC1H13"	0.160648012761161	-0.364585590397141	0.107	0.082	1	"Mig"	"DYNC1H1"	"70-80"	"male"
"PCDH94"	0.166013532027001	0.0258820279449061	0.944	0.923	1	"Mig"	"PCDH9"	"70-80"	"male"
"SEMA6A"	0.172274747271774	-0.47684418669307	0.185	0.142	1	"Mig"	"SEMA6A"	"70-80"	"male"
"NUCKS13"	0.17564881268123	-0.740176085876004	0.15	0.154	1	"Mig"	"NUCKS1"	"70-80"	"male"
"DST4"	0.178971291879618	-0.267091786093903	0.482	0.344	1	"Mig"	"DST"	"70-80"	"male"
"PREX12"	0.187491635815935	-0.62483378631759	0.142	0.11	1	"Mig"	"PREX1"	"70-80"	"male"
"HIP13"	0.188036990997456	-0.414539370799584	0.341	0.257	1	"Mig"	"HIP1"	"70-80"	"male"
"PDE4B4"	0.196225996588732	-0.0626843238155095	0.721	0.557	1	"Mig"	"PDE4B"	"70-80"	"male"
"ZHX22"	0.196492134356335	-0.593488451230964	0.145	0.113	1	"Mig"	"ZHX2"	"70-80"	"male"
"FOLH1"	0.204147764296387	-0.460164014702155	0.18	0.14	1	"Mig"	"FOLH1"	"70-80"	"male"
"PAQR82"	0.209577012974457	-0.846985952659629	0.149	0.151	1	"Mig"	"PAQR8"	"70-80"	"male"
"MPDZ3"	0.218404525093639	-0.463654859886166	0.107	0.084	1	"Mig"	"MPDZ"	"70-80"	"male"
"NEGR12"	0.2186800452052	-0.445008189218179	0.13	0.103	1	"Mig"	"NEGR1"	"70-80"	"male"
"ATP8A12"	0.224535099804487	-0.443826969670476	0.344	0.259	1	"Mig"	"ATP8A1"	"70-80"	"male"
"CASC43"	0.234400669696234	-0.413779939735179	0.127	0.101	1	"Mig"	"CASC4"	"70-80"	"male"
"IQCJ-SCHIP12"	0.24967321570404	-0.5522759292855	0.125	0.099	1	"Mig"	"IQCJ-SCHIP1"	"70-80"	"male"
"LRP1B4"	0.263324567994012	-0.404276752184117	0.426	0.318	1	"Mig"	"LRP1B"	"70-80"	"male"
"NRGN4"	0.267025361002426	-0.255598665473691	0.132	0.108	1	"Mig"	"NRGN"	"70-80"	"male"
"SEMA3B1"	0.267708482335287	-0.402967303513441	0.195	0.156	1	"Mig"	"SEMA3B"	"70-80"	"male"
"RBFOX14"	0.27658667441336	-0.668405794312546	0.227	0.214	1	"Mig"	"RBFOX1"	"70-80"	"male"
"PEX5L2"	0.287085850702506	-0.452028147660279	0.498	0.404	1	"Mig"	"PEX5L"	"70-80"	"male"
"NCKAP53"	0.291030967411705	-0.297780278294667	0.523	0.382	1	"Mig"	"NCKAP5"	"70-80"	"male"
"ST18"	0.296827021162246	-0.0781042684193727	0.682	0.526	1	"Mig"	"ST18"	"70-80"	"male"
"CLIP21"	0.297908231200177	-0.532930391088545	0.147	0.118	1	"Mig"	"CLIP2"	"70-80"	"male"
"SUN21"	0.298614734030389	-0.821227530169218	0.205	0.192	1	"Mig"	"SUN2"	"70-80"	"male"
"CBFA2T22"	0.302940685062084	-0.457471956048331	0.118	0.096	1	"Mig"	"CBFA2T2"	"70-80"	"male"
"SNRNP704"	0.305764260837225	-0.700738427602295	0.13	0.132	1	"Mig"	"SNRNP70"	"70-80"	"male"
"CNTN21"	0.335253295643074	-0.699576848390469	0.3	0.262	1	"Mig"	"CNTN2"	"70-80"	"male"
"DAAM22"	0.342015690075962	-0.739071597444168	0.24	0.217	1	"Mig"	"DAAM2"	"70-80"	"male"
"CLDND11"	0.368415043812468	-0.608696017117748	0.311	0.269	1	"Mig"	"CLDND1"	"70-80"	"male"
"FYN3"	0.373628556197947	-0.634014636873675	0.107	0.087	1	"Mig"	"FYN"	"70-80"	"male"
"PHLDB12"	0.393214798105641	-0.531190750362342	0.247	0.197	1	"Mig"	"PHLDB1"	"70-80"	"male"
"PRKCA4"	0.400360330534599	-0.567491598259149	0.124	0.103	1	"Mig"	"PRKCA"	"70-80"	"male"
"HSP90AB14"	0.407845632159877	-0.456567621025334	0.119	0.099	1	"Mig"	"HSP90AB1"	"70-80"	"male"
"KIAA09304"	0.417213874948692	-0.744493028993229	0.182	0.173	1	"Mig"	"KIAA0930"	"70-80"	"male"
"SRCIN11"	0.422845833542138	-0.514023727952495	0.215	0.175	1	"Mig"	"SRCIN1"	"70-80"	"male"
"MT33"	0.42702143571874	-0.640912359388691	0.107	0.11	1	"Mig"	"MT3"	"70-80"	"male"
"LPP4"	0.454496689790913	-0.214416511094222	0.439	0.339	1	"Mig"	"LPP"	"70-80"	"male"
"MXI12"	0.462847539389037	-0.605063308760787	0.14	0.116	1	"Mig"	"MXI1"	"70-80"	"male"
"GNG73"	0.492148525093992	-0.527176940075667	0.175	0.146	1	"Mig"	"GNG7"	"70-80"	"male"
"CSNK1E4"	0.494041812718426	-0.494526607749502	0.117	0.099	1	"Mig"	"CSNK1E"	"70-80"	"male"
"TCF44"	0.497115761092495	-0.499455377040052	0.308	0.241	1	"Mig"	"TCF4"	"70-80"	"male"
"HSP90AA14"	0.507449358579654	-0.588210990488906	0.241	0.193	1	"Mig"	"HSP90AA1"	"70-80"	"male"
"APLP11"	0.53005583739844	-0.630855427416313	0.347	0.289	1	"Mig"	"APLP1"	"70-80"	"male"
"SON4"	0.540871682928679	-0.5530365552736	0.191	0.158	1	"Mig"	"SON"	"70-80"	"male"
"RASGEF1B4"	0.555867881764599	0.147301214578801	0.901	0.777	1	"Mig"	"RASGEF1B"	"70-80"	"male"
"ATXN14"	0.614113479434612	-0.659161544123275	0.27	0.231	1	"Mig"	"ATXN1"	"70-80"	"male"
"DLC13"	0.615047737457508	-0.468805252683333	0.346	0.272	1	"Mig"	"DLC1"	"70-80"	"male"
"MPHOSPH84"	0.629393050628455	-0.744235814984353	0.139	0.132	1	"Mig"	"MPHOSPH8"	"70-80"	"male"
"TUBB4A1"	0.660465674339182	-0.45209559968308	0.145	0.127	1	"Mig"	"TUBB4A"	"70-80"	"male"
"SPP11"	0.678734815813157	-0.619318040837659	0.235	0.209	1	"Mig"	"SPP1"	"70-80"	"male"
"LRP2"	0.709863847371828	-0.757315867972047	0.115	0.11	1	"Mig"	"LRP2"	"70-80"	"male"
"MAN2A14"	0.732979517084509	-0.408312186456928	0.437	0.339	1	"Mig"	"MAN2A1"	"70-80"	"male"
"TAPT1-AS12"	0.748581713607392	-0.677095805228243	0.11	0.098	1	"Mig"	"TAPT1-AS1"	"70-80"	"male"
"CCDC88A4"	0.755100036432435	-0.445277655213249	0.412	0.317	1	"Mig"	"CCDC88A"	"70-80"	"male"
"PACS22"	0.765188963021004	-0.602058198053066	0.134	0.118	1	"Mig"	"PACS2"	"70-80"	"male"
"CRADD3"	0.768266571407303	-0.601170583725286	0.104	0.092	1	"Mig"	"CRADD"	"70-80"	"male"
"CAMK2N13"	0.83233264743594	-0.58865470208607	0.142	0.132	1	"Mig"	"CAMK2N1"	"70-80"	"male"
"KCNQ1OT11"	0.845637922132471	-0.724286078903281	0.123	0.115	1	"Mig"	"KCNQ1OT1"	"70-80"	"male"
"GPM6B4"	0.845712769147327	-0.283035852380782	0.577	0.44	1	"Mig"	"GPM6B"	"70-80"	"male"
"APBB12"	0.866093900740704	-0.616077152882624	0.128	0.115	1	"Mig"	"APBB1"	"70-80"	"male"
"GNAO13"	0.875162913514376	-0.595317879530444	0.234	0.197	1	"Mig"	"GNAO1"	"70-80"	"male"
"CDH202"	0.894365213884378	-0.568284586642515	0.352	0.283	1	"Mig"	"CDH20"	"70-80"	"male"
"CUX14"	0.904353621894672	-0.779249067306049	0.124	0.111	1	"Mig"	"CUX1"	"70-80"	"male"
"SPOCK12"	0.945447277441709	-0.589432232121486	0.417	0.32	1	"Mig"	"SPOCK1"	"70-80"	"male"
"MALAT15"	2.1903297246853e-56	1.44735956588363	0.988	0.971	7.35753657819041e-52	"Mig"	"MALAT1"	"70-80"	"male"
"MT-ND35"	1.77088564983547e-53	-1.62213549755066	0.389	0.652	5.94858198636233e-49	"Mig"	"MT-ND3"	"70-80"	"male"
"MT-ND45"	1.49501544186303e-39	-1.20592567809325	0.525	0.703	5.0219063707621e-35	"Mig"	"MT-ND4"	"70-80"	"male"
"IPO9-AS13"	8.80748315945882e-34	1.99777687688476	0.278	0.011	2.95852166809381e-29	"Mig"	"IPO9-AS1"	"70-80"	"male"
"KCNMB2-AS12"	1.19098163342638e-33	1.67037220491503	0.384	0.077	4.00062640484255e-29	"Mig"	"KCNMB2-AS1"	"70-80"	"male"
"MT-CO25"	2.70478211747185e-32	-0.937757141908221	0.59	0.74	9.08563361079971e-28	"Mig"	"MT-CO2"	"70-80"	"male"
"MT-ATP65"	4.81263567991403e-30	-1.21164202815927	0.397	0.584	1.61661245123992e-25	"Mig"	"MT-ATP6"	"70-80"	"male"
"PCDH9-AS23"	8.08823252102017e-27	1.60663215716398	0.248	0.02	2.71691818613589e-22	"Mig"	"PCDH9-AS2"	"70-80"	"male"
"REV3L5"	3.99270194893079e-22	0.822174937383326	0.403	0.13	1.34118851166534e-17	"Mig"	"REV3L"	"70-80"	"male"
"WSB15"	1.09663596198075e-21	0.760434285849805	0.334	0.088	3.68370985988953e-17	"Mig"	"WSB1"	"70-80"	"male"
"MT-ND25"	1.60592150015085e-21	-1.19405873194579	0.379	0.526	5.39445091115673e-17	"Mig"	"MT-ND2"	"70-80"	"male"
"LSAMP-AS12"	2.03119952848311e-21	1.33856525317154	0.189	0.009	6.82300233612763e-17	"Mig"	"LSAMP-AS1"	"70-80"	"male"
"TBC1D195"	4.80482127971846e-21	0.704001569152755	0.335	0.09	1.61398751607023e-16	"Mig"	"TBC1D19"	"70-80"	"male"
"MT-CYB5"	1.39201419562408e-20	-1.20291887058634	0.36	0.5	4.67591488452085e-16	"Mig"	"MT-CYB"	"70-80"	"male"
"FTH15"	3.43547926474479e-18	0.785262589472928	0.273	0.068	1.15401183982042e-13	"Mig"	"FTH1"	"70-80"	"male"
"N4BP2L25"	7.08420958121991e-18	0.636644819093209	0.351	0.119	2.37965684042758e-13	"Mig"	"N4BP2L2"	"70-80"	"male"
"RGS62"	7.61256941520509e-18	1.10917100240189	0.189	0.024	2.55713819226154e-13	"Mig"	"RGS6"	"70-80"	"male"
"PDXDC15"	1.09536454589264e-17	0.66139658546703	0.253	0.059	3.67943904610797e-13	"Mig"	"PDXDC1"	"70-80"	"male"
"PAPPA23"	1.11858515205289e-17	0.9231028912578	0.191	0.024	3.75743938426087e-13	"Mig"	"PAPPA2"	"70-80"	"male"
"CLASP25"	2.21991281711906e-17	0.466354789405398	0.482	0.205	7.45690914398462e-13	"Mig"	"CLASP2"	"70-80"	"male"
"SUMF15"	2.4312738931706e-17	0.865196376177733	0.231	0.048	8.16689213454937e-13	"Mig"	"SUMF1"	"70-80"	"male"
"HEPN12"	3.73553955949385e-17	1.18704222391042	0.147	0.004	1.25480509342958e-12	"Mig"	"HEPN1"	"70-80"	"male"
"KCNIP45"	8.34258298344807e-17	0.426366580234554	0.886	0.696	2.80235704997004e-12	"Mig"	"KCNIP4"	"70-80"	"male"
"RALYL3"	9.86930424986276e-17	0.901133549561395	0.293	0.093	3.3151979905714e-12	"Mig"	"RALYL"	"70-80"	"male"
"CRLF35"	2.65880384877682e-16	0.945128969698832	0.183	0.026	8.93118800842623e-12	"Mig"	"CRLF3"	"70-80"	"male"
"AC010127.31"	8.60752086916214e-16	1.04419194011869	0.157	0.015	2.89135233516025e-11	"Mig"	"AC010127.3"	"70-80"	"male"
"NELL11"	1.04920628414046e-15	0.710102395488478	0.226	0.053	3.52438882905622e-11	"Mig"	"NELL1"	"70-80"	"male"
"LRP4-AS11"	1.48577158868167e-15	1.08391387248808	0.13	0.002	4.9908553435406e-11	"Mig"	"LRP4-AS1"	"70-80"	"male"
"SPATA65"	1.74764076315445e-15	0.615130112545114	0.292	0.095	5.87050008751212e-11	"Mig"	"SPATA6"	"70-80"	"male"
"RAB11A5"	1.83398567391955e-15	0.721343934795911	0.209	0.044	6.16054127726316e-11	"Mig"	"RAB11A"	"70-80"	"male"
"PEAK15"	4.45767906521452e-15	0.498711780747064	0.324	0.117	1.49737897479621e-10	"Mig"	"PEAK1"	"70-80"	"male"
"RP11-257I14.1"	9.90130009692383e-15	0.900792770745987	0.146	0.013	3.32594571555768e-10	"Mig"	"RP11-257I14.1"	"70-80"	"male"
"NF15"	2.31923882029761e-14	0.426450108727456	0.321	0.117	7.79055512126171e-10	"Mig"	"NF1"	"70-80"	"male"
"RP11-39M21.13"	2.87381474415025e-14	0.900225612723418	0.129	0.007	9.65343110707511e-10	"Mig"	"RP11-39M21.1"	"70-80"	"male"
