"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"
"CIRBP1"	0.000255879642232601	0.748545523818477	0.149	0.062	1	"Mig"	"CIRBP"	"40-60"
"ERCC-001711"	0.00041885351659249	-0.251888601948779	0.983	0.996	1	"Mig"	"ERCC-00171"	"40-60"
"CCR11"	0.000454595248495737	0.690034964164677	0.149	0.065	1	"Mig"	"CCR1"	"40-60"
"AL355032.11"	0.00049827506025984	-0.269864503540786	0.078	0.159	1	"Mig"	"AL355032.1"	"40-60"
"DAD1"	0.000523399864737167	-0.861095555892255	0.042	0.101	1	"Mig"	"DAD1"	"40-60"
"HNRNPA2B11"	0.000553007615367965	0.879809624130723	0.192	0.101	1	"Mig"	"HNRNPA2B1"	"40-60"
"SLC2A51"	0.000617850111984016	-0.478795034895166	0.282	0.406	1	"Mig"	"SLC2A5"	"40-60"
"TNFSF18"	0.000660600618769267	1.13177566672002	0.109	0.04	1	"Mig"	"TNFSF18"	"40-60"
"ERCC-000601"	0.000678433703287859	-0.620853222820341	0.265	0.384	1	"Mig"	"ERCC-00060"	"40-60"
"EEF1A11"	0.000773034065295328	0.65936420384443	0.17	0.083	1	"Mig"	"EEF1A1"	"40-60"
"B2M1"	0.000779631469437998	0.328924238829823	0.766	0.678	1	"Mig"	"B2M"	"40-60"
"ITM2C1"	0.000818652879496797	-0.528619173864397	0.106	0.188	1	"Mig"	"ITM2C"	"40-60"
"SSR3"	0.000857829888726686	-0.643887425331267	0.067	0.138	1	"Mig"	"SSR3"	"40-60"
"MTND5P121"	0.000886650173935319	-0.433495441934493	0.213	0.322	1	"Mig"	"MTND5P12"	"40-60"
"CTSB1"	0.00105685034136588	-0.456229787418356	0.337	0.464	1	"Mig"	"CTSB"	"40-60"
"ACTR31"	0.00107400898887078	0.854751508549528	0.111	0.043	1	"Mig"	"ACTR3"	"40-60"
"ERP271"	0.00111370734381273	-0.692164242847771	0.047	0.105	1	"Mig"	"ERP27"	"40-60"
"OTUD11"	0.00112009330048799	0.777532330686953	0.171	0.091	1	"Mig"	"OTUD1"	"40-60"
"SALL11"	0.00125864631522892	-0.396707271266247	0.123	0.21	1	"Mig"	"SALL1"	"40-60"
"SUSD61"	0.00134037401473481	-0.636085944287239	0.095	0.17	1	"Mig"	"SUSD6"	"40-60"
"ZFP36L21"	0.00135887890859656	0.536204013159078	0.422	0.319	1	"Mig"	"ZFP36L2"	"40-60"
"NPC21"	0.00140920486270891	0.988361803964377	0.182	0.105	1	"Mig"	"NPC2"	"40-60"
"PEBP11"	0.00156287633392935	0.741801123284066	0.114	0.047	1	"Mig"	"PEBP1"	"40-60"
"PTGES31"	0.0016640164241303	-0.794582753915163	0.055	0.116	1	"Mig"	"PTGES3"	"40-60"
"ERCC-001111"	0.00167815349590915	-0.297659544800396	0.645	0.746	1	"Mig"	"ERCC-00111"	"40-60"
"HAVCR21"	0.00171131301560212	0.701283590999801	0.173	0.094	1	"Mig"	"HAVCR2"	"40-60"
"SAT11"	0.001745059424209	0.832703931979498	0.23	0.145	1	"Mig"	"SAT1"	"40-60"
"TMSB4X1"	0.0018895650724606	0.334857600787005	0.798	0.761	1	"Mig"	"TMSB4X"	"40-60"
"ERCC-00144"	0.00192851319118629	-0.591175072686628	0.067	0.134	1	"Mig"	"ERCC-00144"	"40-60"
"CD141"	0.00204667922661147	0.464255281967136	0.382	0.29	1	"Mig"	"CD14"	"40-60"
"MT-ND51"	0.00211627986053188	-0.343898748456258	0.54	0.641	1	"Mig"	"MT-ND5"	"40-60"
"PLXDC21"	0.00214000531692261	-0.491628893834052	0.384	0.489	1	"Mig"	"PLXDC2"	"40-60"
"HCLS11"	0.00222794107713348	0.814900504694911	0.128	0.062	1	"Mig"	"HCLS1"	"40-60"
"MTND2P281"	0.00242980506996377	-0.355305780589184	0.133	0.221	1	"Mig"	"MTND2P28"	"40-60"
"ZEB21"	0.00245521759455166	0.854083058045336	0.152	0.08	1	"Mig"	"ZEB2"	"40-60"
"DBI1"	0.0024844509173682	0.714710202448904	0.133	0.065	1	"Mig"	"DBI"	"40-60"
"MTATP6P11"	0.00252827743401658	-0.199208092112826	0.483	0.63	1	"Mig"	"MTATP6P1"	"40-60"
"FCER1G1"	0.00257063975663724	0.606794409248873	0.225	0.141	1	"Mig"	"FCER1G"	"40-60"
"MRC11"	0.00260023350654574	-0.492530905186972	0.112	0.188	1	"Mig"	"MRC1"	"40-60"
"P2RX71"	0.00271810012049617	-0.997878007264832	0.062	0.12	1	"Mig"	"P2RX7"	"40-60"
"UBA521"	0.00275226116241275	-0.429546659019541	0.228	0.326	1	"Mig"	"UBA52"	"40-60"
"MT-RNR11"	0.00299858142197548	-0.220458046690713	0.891	0.92	1	"Mig"	"MT-RNR1"	"40-60"
"CD841"	0.00301434317406245	0.417357875963435	0.353	0.264	1	"Mig"	"CD84"	"40-60"
"HCST"	0.0033817642185098	0.360551017551685	0.126	0.058	1	"Mig"	"HCST"	"40-60"
"APOE1"	0.0033840104350428	-0.209484778146656	0.398	0.529	1	"Mig"	"APOE"	"40-60"
"MCL11"	0.00343461477762792	0.883946750184768	0.126	0.062	1	"Mig"	"MCL1"	"40-60"
"RGS101"	0.00365134299832566	-0.400182852072939	0.299	0.406	1	"Mig"	"RGS10"	"40-60"
"ERCC-001131"	0.00390125094043338	-0.114961736807792	0.993	1	1	"Mig"	"ERCC-00113"	"40-60"
"CCL41"	0.003919009202391	0.769919720745891	0.294	0.21	1	"Mig"	"CCL4"	"40-60"
"CCL4L21"	0.0041382449242597	-0.831363066168939	0.19	0.286	1	"Mig"	"CCL4L2"	"40-60"
"SELPLG1"	0.00415749846283029	-0.252180497905363	0.484	0.612	1	"Mig"	"SELPLG"	"40-60"
"IL10RB"	0.00421301209864307	-0.329774664806423	0.055	0.112	1	"Mig"	"IL10RB"	"40-60"
"PABPC1P31"	0.00426305095799869	-0.242486278219045	0.059	0.116	1	"Mig"	"PABPC1P3"	"40-60"
"IFI30"	0.00447422971647081	0.793593300377603	0.137	0.072	1	"Mig"	"IFI30"	"40-60"
"ZFP361"	0.0044983903078426	0.690124210360926	0.213	0.141	1	"Mig"	"ZFP36"	"40-60"
"JAK11"	0.00457141587657986	-0.974736783302424	0.054	0.105	1	"Mig"	"JAK1"	"40-60"
"FAM105A1"	0.00470951240803372	0.731928669693553	0.23	0.152	1	"Mig"	"FAM105A"	"40-60"
"FCGRT1"	0.00497889724441727	-0.430200660521867	0.166	0.25	1	"Mig"	"FCGRT"	"40-60"
"MGAT4A1"	0.00525356802893331	0.783751264972874	0.142	0.076	1	"Mig"	"MGAT4A"	"40-60"
"ERCC-001451"	0.0055805429047845	-0.3427018985186	0.671	0.764	1	"Mig"	"ERCC-00145"	"40-60"
"MS4A71"	0.00577210373867656	0.546974115393551	0.206	0.13	1	"Mig"	"MS4A7"	"40-60"
"ITM2B1"	0.00594693838981332	0.229717462811761	0.837	0.812	1	"Mig"	"ITM2B"	"40-60"
"RNASET21"	0.00605205724534052	0.470634361703318	0.566	0.525	1	"Mig"	"RNASET2"	"40-60"
"TMSB4XP41"	0.00627148619121855	0.639561897540229	0.149	0.087	1	"Mig"	"TMSB4XP4"	"40-60"
"ENO1"	0.00630715556226157	-0.687496370531521	0.074	0.13	1	"Mig"	"ENO1"	"40-60"
"ARHGDIB1"	0.00645389180551905	-0.58596388975274	0.23	0.312	1	"Mig"	"ARHGDIB"	"40-60"
"AC026464.31"	0.00646311395919937	-0.380123241075594	0.054	0.105	1	"Mig"	"AC026464.3"	"40-60"
"LCP11"	0.00678541819637932	-0.335546431707905	0.135	0.21	1	"Mig"	"LCP1"	"40-60"
"KCTD121"	0.00679850380339767	0.439233704011137	0.325	0.236	1	"Mig"	"KCTD12"	"40-60"
"HVCN11"	0.00693729479189652	-0.376612024106087	0.064	0.12	1	"Mig"	"HVCN1"	"40-60"
"MT-ATP81"	0.0072587970177754	-0.409109124851753	0.325	0.428	1	"Mig"	"MT-ATP8"	"40-60"
"GPX11"	0.00764176808102419	0.568136605347816	0.415	0.348	1	"Mig"	"GPX1"	"40-60"
"ERCC-000091"	0.00792992146261083	-0.288314967106219	0.754	0.822	1	"Mig"	"ERCC-00009"	"40-60"
"AC078817.11"	0.00822439081838411	-0.136084371331924	0.059	0.112	1	"Mig"	"AC078817.1"	"40-60"
"ADAP21"	0.00826114895969532	0.657897046759447	0.234	0.159	1	"Mig"	"ADAP2"	"40-60"
"FAM49B1"	0.00859650143826201	0.711652760017877	0.182	0.116	1	"Mig"	"FAM49B"	"40-60"
"ARF4"	0.00887020836072246	0.500397655603893	0.1	0.047	1	"Mig"	"ARF4"	"40-60"
"ITGAX1"	0.00948861847894783	0.67870240233216	0.138	0.08	1	"Mig"	"ITGAX"	"40-60"
"SEMA4D1"	0.0101389771439595	0.488000473532272	0.206	0.134	1	"Mig"	"SEMA4D"	"40-60"
"PGK1"	0.0104718225554804	0.611408979190195	0.104	0.051	1	"Mig"	"PGK1"	"40-60"
"PEA151"	0.0108461822861612	-0.385620555517838	0.104	0.167	1	"Mig"	"PEA15"	"40-60"
"SCARB2"	0.0108527128485016	-0.578133897668808	0.078	0.134	1	"Mig"	"SCARB2"	"40-60"
"MTND4P121"	0.0109565812121642	-0.291075059056931	0.059	0.109	1	"Mig"	"MTND4P12"	"40-60"
"PLXNB2"	0.0110188698870665	0.383591031740827	0.109	0.054	1	"Mig"	"PLXNB2"	"40-60"
"TLR41"	0.0111988727853197	-0.536043849268413	0.123	0.188	1	"Mig"	"TLR4"	"40-60"
"MTRNR2L81"	0.0113176246207599	0.731481239897852	0.275	0.221	1	"Mig"	"MTRNR2L8"	"40-60"
"CREG11"	0.0114488577368007	-0.572834356931093	0.237	0.312	1	"Mig"	"CREG1"	"40-60"
"LAIR11"	0.0118465163241704	0.488652946336112	0.23	0.159	1	"Mig"	"LAIR1"	"40-60"
"TMEM1731"	0.0120072084961719	0.721896171975123	0.104	0.054	1	"Mig"	"TMEM173"	"40-60"
"FCGR1A1"	0.0121704587874192	0.478325858862179	0.24	0.167	1	"Mig"	"FCGR1A"	"40-60"
"P2RY131"	0.0123562245269524	-0.414734699060444	0.507	0.583	1	"Mig"	"P2RY13"	"40-60"
"ACTB1"	0.0129077549246353	0.241246350353233	0.792	0.783	1	"Mig"	"ACTB"	"40-60"
"SIGLEC81"	0.01300967896364	-0.308434029606942	0.157	0.232	1	"Mig"	"SIGLEC8"	"40-60"
"SSR11"	0.0130476529755146	-0.590589355774736	0.194	0.264	1	"Mig"	"SSR1"	"40-60"
"FMNL31"	0.013130625076601	0.292223255166516	0.126	0.069	1	"Mig"	"FMNL3"	"40-60"
"KLF61"	0.0131921390033379	0.320758318311471	0.197	0.127	1	"Mig"	"KLF6"	"40-60"
"GABARAP1"	0.0135111051839146	-0.142863990476207	0.151	0.228	1	"Mig"	"GABARAP"	"40-60"
"NAGA1"	0.014314057350282	0.128690766104971	0.142	0.08	1	"Mig"	"NAGA"	"40-60"
"EGR31"	0.015368932991985	0.535927969682708	0.161	0.101	1	"Mig"	"EGR3"	"40-60"
"SDCCAG81"	0.0156435695873271	0.61185956955779	0.131	0.076	1	"Mig"	"SDCCAG8"	"40-60"
"ADRB21"	0.0158062873755157	0.538823211002618	0.131	0.076	1	"Mig"	"ADRB2"	"40-60"
"TBL1XR1"	0.0158166671189032	-0.656220779742886	0.062	0.109	1	"Mig"	"TBL1XR1"	"40-60"
"FLOT1"	0.0158843862942852	0.432315906728131	0.126	0.072	1	"Mig"	"FLOT1"	"40-60"
"ANKRD121"	0.0159282112761047	-0.880565567904271	0.062	0.109	1	"Mig"	"ANKRD12"	"40-60"
"PPT11"	0.0160617477475654	-0.289515594615303	0.258	0.337	1	"Mig"	"PPT1"	"40-60"
"MOB1A1"	0.0164681572343636	0.480381455127633	0.14	0.083	1	"Mig"	"MOB1A"	"40-60"
"SRGN1"	0.0165672199686125	0.370572165250908	0.367	0.29	1	"Mig"	"SRGN"	"40-60"
"DNAJC3"	0.0166305407532937	-0.65956702990905	0.066	0.112	1	"Mig"	"DNAJC3"	"40-60"
"CEBPB1"	0.0167889842045158	0.455508264855923	0.166	0.105	1	"Mig"	"CEBPB"	"40-60"
"OLR11"	0.0169588818379467	0.313050345320906	0.398	0.315	1	"Mig"	"OLR1"	"40-60"
"PPIG1"	0.0170978633240191	0.365706914727932	0.128	0.072	1	"Mig"	"PPIG"	"40-60"
"SH3BGRL1"	0.0173066228660474	-0.472020306004898	0.062	0.109	1	"Mig"	"SH3BGRL"	"40-60"
"AC016739.11"	0.0174207907924473	-0.227590754272909	0.253	0.344	1	"Mig"	"AC016739.1"	"40-60"
"HLA-C1"	0.0175150335298378	0.611051773242882	0.431	0.37	1	"Mig"	"HLA-C"	"40-60"
"ERP44"	0.0183564832159754	-0.349225312192458	0.062	0.109	1	"Mig"	"ERP44"	"40-60"
"SFMBT21"	0.0186954539392339	0.578492749919176	0.147	0.091	1	"Mig"	"SFMBT2"	"40-60"
"SNORD4B1"	0.0189480663317078	-0.275972032126911	0.09	0.145	1	"Mig"	"SNORD4B"	"40-60"
"TAGAP1"	0.019017626387126	0.705521919917273	0.13	0.076	1	"Mig"	"TAGAP"	"40-60"
"TPP11"	0.0190853020894532	-0.457829511021732	0.182	0.254	1	"Mig"	"TPP1"	"40-60"
"DUSP11"	0.0198357801976291	0.606527410473216	0.128	0.076	1	"Mig"	"DUSP1"	"40-60"
"HLA-DQB1"	0.0200075726501552	0.444066343336087	0.348	0.279	1	"Mig"	"HLA-DQB1"	"40-60"
"TGFB1"	0.0202551644436167	0.444846878027399	0.121	0.069	1	"Mig"	"TGFB1"	"40-60"
"AIF11"	0.0203367732668857	-0.330848069197882	0.31	0.384	1	"Mig"	"AIF1"	"40-60"
"CD681"	0.0205565540532543	0.560819615283561	0.296	0.239	1	"Mig"	"CD68"	"40-60"
"BAZ2B"	0.0212269564319089	0.591338694836785	0.102	0.054	1	"Mig"	"BAZ2B"	"40-60"
"CALM11"	0.0212575521484286	-0.648560715696439	0.104	0.156	1	"Mig"	"CALM1"	"40-60"
"CLEC7A1"	0.0219521563693654	0.499877267609378	0.114	0.065	1	"Mig"	"CLEC7A"	"40-60"
"ZFP36L11"	0.0220792393601513	0.340331082822872	0.538	0.475	1	"Mig"	"ZFP36L1"	"40-60"
"TIAM11"	0.0232565536934052	0.52977436957503	0.208	0.145	1	"Mig"	"TIAM1"	"40-60"
"HTRA11"	0.0234881239784179	-0.280561761952431	0.481	0.558	1	"Mig"	"HTRA1"	"40-60"
"HLA-DPB11"	0.0238475214931053	0.456330396380871	0.374	0.308	1	"Mig"	"HLA-DPB1"	"40-60"
"RAPGEF61"	0.026697053590712	0.0808189534523462	0.13	0.076	1	"Mig"	"RAPGEF6"	"40-60"
"TAL1"	0.026730182313341	0.387773771258859	0.121	0.072	1	"Mig"	"TAL1"	"40-60"
"LIPA1"	0.0270920010185061	0.676200213685748	0.197	0.141	1	"Mig"	"LIPA"	"40-60"
"SPTLC21"	0.0271901796900811	0.347354817609363	0.151	0.094	1	"Mig"	"SPTLC2"	"40-60"
"IFI161"	0.027213724825354	-0.239894544611807	0.211	0.286	1	"Mig"	"IFI16"	"40-60"
"MT-CYB1"	0.0279926384084227	-0.1360981621947	0.843	0.909	1	"Mig"	"MT-CYB"	"40-60"
"AP001024.11"	0.0282520260668863	-0.0740130095513911	0.142	0.214	1	"Mig"	"AP001024.1"	"40-60"
"VSIR1"	0.0284483163769196	0.487648987819958	0.334	0.293	1	"Mig"	"VSIR"	"40-60"
"AC011481.31"	0.0287913669714642	-0.0852679686777633	0.228	0.315	1	"Mig"	"AC011481.3"	"40-60"
"ARHGAP25"	0.0288283869476258	0.251066341659604	0.1	0.054	1	"Mig"	"ARHGAP25"	"40-60"
"MTRNR2L11"	0.0288487575452101	0.717120555370978	0.285	0.243	1	"Mig"	"MTRNR2L1"	"40-60"
"NACA3P1"	0.0289841647531623	-0.172709509960095	0.083	0.134	1	"Mig"	"NACA3P"	"40-60"
"NPIPB5"	0.0298375150386196	0.568002479788037	0.119	0.072	1	"Mig"	"NPIPB5"	"40-60"
"FCGR1B1"	0.0309105954870238	0.57103949125464	0.208	0.152	1	"Mig"	"FCGR1B"	"40-60"
"OLFML31"	0.0324088140465525	-0.440239853854122	0.287	0.348	1	"Mig"	"OLFML3"	"40-60"
"CMTM61"	0.0330793921619371	0.328036955903097	0.19	0.13	1	"Mig"	"CMTM6"	"40-60"
"FTH11"	0.0339654636767429	0.329869224944342	0.443	0.391	1	"Mig"	"FTH1"	"40-60"
"CDV31"	0.0340276855072927	-0.534389098021169	0.081	0.127	1	"Mig"	"CDV3"	"40-60"
"YWHAE1"	0.0342450477423767	-0.356922135473114	0.135	0.188	1	"Mig"	"YWHAE"	"40-60"
"Y-RNA1"	0.0342541256375592	0.557159967539886	0.24	0.185	1	"Mig"	"Y-RNA"	"40-60"
"P2RY121"	0.0343263077138437	0.36767526258513	0.683	0.667	1	"Mig"	"P2RY12"	"40-60"
"CITED21"	0.034589575005468	0.605703578834537	0.14	0.091	1	"Mig"	"CITED2"	"40-60"
"AC073861.11"	0.0349714946358199	-0.33238077662028	0.206	0.272	1	"Mig"	"AC073861.1"	"40-60"
"SHTN11"	0.0353330874305319	0.426658719142782	0.118	0.072	1	"Mig"	"SHTN1"	"40-60"
"SLCO2B11"	0.0354484102250286	0.285598559838479	0.403	0.33	1	"Mig"	"SLCO2B1"	"40-60"
"TAOK1"	0.0357096519358338	-0.623900924379948	0.071	0.112	1	"Mig"	"TAOK1"	"40-60"
"AC025857.21"	0.0357523289074726	-0.186269509075643	0.557	0.649	1	"Mig"	"AC025857.2"	"40-60"
"APOC21"	0.0371543982506003	0.43175431422972	0.282	0.225	1	"Mig"	"APOC2"	"40-60"
"CALR1"	0.0377393370343759	0.390286823440654	0.282	0.217	1	"Mig"	"CALR"	"40-60"
"PCM11"	0.0393631073875515	0.343974250416062	0.114	0.069	1	"Mig"	"PCM1"	"40-60"
"SNORD35A1"	0.0397636644813096	-0.332072236328103	0.133	0.192	1	"Mig"	"SNORD35A"	"40-60"
"PLD31"	0.0397873214663377	-0.395685697327526	0.095	0.141	1	"Mig"	"PLD3"	"40-60"
"PPP1R18"	0.0407907363454824	-0.355884408095198	0.078	0.123	1	"Mig"	"PPP1R18"	"40-60"
"ARRB21"	0.0415061614808436	0.491186415849265	0.151	0.101	1	"Mig"	"ARRB2"	"40-60"
"ATP6V0C1"	0.0429059784874287	-0.491231526005113	0.151	0.203	1	"Mig"	"ATP6V0C"	"40-60"
"VSIG41"	0.0433758237012944	0.613033540825295	0.196	0.145	1	"Mig"	"VSIG4"	"40-60"
"HLA-DRB61"	0.0441785069306669	0.141304759219786	0.227	0.333	1	"Mig"	"HLA-DRB6"	"40-60"
"HLA-DPA11"	0.0441918266035703	-0.26614865132289	0.668	0.746	1	"Mig"	"HLA-DPA1"	"40-60"
"ERCC-000441"	0.0444309052557514	-0.451645117270599	0.144	0.196	1	"Mig"	"ERCC-00044"	"40-60"
"RGS19"	0.0455460049639702	-0.561244804651153	0.074	0.116	1	"Mig"	"RGS19"	"40-60"
"CTSH1"	0.045945639445156	-0.330213456308554	0.161	0.217	1	"Mig"	"CTSH"	"40-60"
"ENTPD11"	0.0462043647346751	0.310920764340122	0.176	0.127	1	"Mig"	"ENTPD1"	"40-60"
"APBB1IP1"	0.0462822083823579	0.243796665071744	0.32	0.25	1	"Mig"	"APBB1IP"	"40-60"
"TMEM1191"	0.0465069999330681	-0.290912319997415	0.213	0.279	1	"Mig"	"TMEM119"	"40-60"
"GAPDH1"	0.0467643122813191	0.609179865128888	0.242	0.196	1	"Mig"	"GAPDH"	"40-60"
"MALAT11"	0.0467749519357313	0.44335828899071	0.692	0.663	1	"Mig"	"MALAT1"	"40-60"
"FOXN31"	0.0468919185416016	0.688032047746084	0.102	0.062	1	"Mig"	"FOXN3"	"40-60"
"GAA1"	0.047195706510365	0.556722088261303	0.123	0.08	1	"Mig"	"GAA"	"40-60"
"ERCC-000421"	0.0490163846263565	-0.291230006601523	0.64	0.667	1	"Mig"	"ERCC-00042"	"40-60"
"COX4I11"	0.049215722176362	-0.259734953971735	0.131	0.188	1	"Mig"	"COX4I1"	"40-60"
"IL6ST1"	0.0503036394420335	-0.227904622601592	0.398	0.482	1	"Mig"	"IL6ST"	"40-60"
"IRF2BP21"	0.0507896527173594	0.504884392557795	0.111	0.069	1	"Mig"	"IRF2BP2"	"40-60"
"MYL61"	0.0514584318414638	-0.454877332248537	0.125	0.174	1	"Mig"	"MYL6"	"40-60"
"SRP141"	0.0521179040110473	-0.409246659912451	0.092	0.134	1	"Mig"	"SRP14"	"40-60"
"TNF1"	0.0527770755598598	0.591549932262871	0.1	0.062	1	"Mig"	"TNF"	"40-60"
"GM2A1"	0.0530619207621406	-0.29320828966861	0.152	0.207	1	"Mig"	"GM2A"	"40-60"
"SP1001"	0.0537785577975433	0.45587179800791	0.131	0.087	1	"Mig"	"SP100"	"40-60"
"SLC40A11"	0.0541640489555191	-0.209341610714206	0.062	0.101	1	"Mig"	"SLC40A1"	"40-60"
"CNBP1"	0.0547119002765422	-0.217138136403586	0.116	0.167	1	"Mig"	"CNBP"	"40-60"
"DOCK41"	0.0555061881695458	0.717791909997419	0.159	0.112	1	"Mig"	"DOCK4"	"40-60"
"NEAT11"	0.0560146008748067	0.484808823241496	0.157	0.109	1	"Mig"	"NEAT1"	"40-60"
"NACA1"	0.056794384180474	-0.231752295033036	0.209	0.268	1	"Mig"	"NACA"	"40-60"
"ETV51"	0.0568696441125785	0.347570043893277	0.118	0.076	1	"Mig"	"ETV5"	"40-60"
"IL17RA1"	0.0572474844521366	0.486073001209445	0.221	0.17	1	"Mig"	"IL17RA"	"40-60"
"EP300"	0.0577978911943218	-0.16374413438934	0.081	0.123	1	"Mig"	"EP300"	"40-60"
"RHOA1"	0.0579257372437782	-0.508297870787015	0.145	0.192	1	"Mig"	"RHOA"	"40-60"
"EEF21"	0.0580190171698371	-0.182317391235577	0.14	0.192	1	"Mig"	"EEF2"	"40-60"
"SERPINB91"	0.0584937991208081	0.446334525848191	0.114	0.072	1	"Mig"	"SERPINB9"	"40-60"
"ERCC-000791"	0.0584961417537473	-0.612890877770452	0.104	0.145	1	"Mig"	"ERCC-00079"	"40-60"
"GAL3ST41"	0.0587505349681865	0.566744018575872	0.249	0.203	1	"Mig"	"GAL3ST4"	"40-60"
"DOCK81"	0.059165562424311	0.500993475768377	0.159	0.112	1	"Mig"	"DOCK8"	"40-60"
"SNORD49A1"	0.0594194937596105	-0.179910555182897	0.085	0.127	1	"Mig"	"SNORD49A"	"40-60"
"HLA-DMA1"	0.0594903902766603	0.481282434994455	0.228	0.178	1	"Mig"	"HLA-DMA"	"40-60"
"YWHAZ1"	0.0596505328897263	-0.487380642251402	0.087	0.127	1	"Mig"	"YWHAZ"	"40-60"
"SPP11"	0.0597321642699453	0.344541120116464	0.626	0.583	1	"Mig"	"SPP1"	"40-60"
"PABPC31"	0.0610554912872701	-0.207406950013818	0.064	0.101	1	"Mig"	"PABPC3"	"40-60"
"TM9SF21"	0.0612197554443415	-0.489362353933704	0.135	0.181	1	"Mig"	"TM9SF2"	"40-60"
"HSP90B11"	0.0613782108854937	-0.469713230803662	0.277	0.33	1	"Mig"	"HSP90B1"	"40-60"
"KRTCAP2"	0.0624259633940924	-0.191525210757144	0.076	0.116	1	"Mig"	"KRTCAP2"	"40-60"
"IER31"	0.0637435516785478	0.0497426009843891	0.185	0.25	1	"Mig"	"IER3"	"40-60"
"CAB391"	0.0650198490817694	-0.120403382538214	0.073	0.112	1	"Mig"	"CAB39"	"40-60"
"SKP1"	0.0650198545785239	-0.293768732949154	0.073	0.112	1	"Mig"	"SKP1"	"40-60"
"MIR30641"	0.065040808629114	0.351881380523848	0.246	0.192	1	"Mig"	"MIR3064"	"40-60"
"MAF1"	0.0655858001530548	0.291609564551527	0.337	0.279	1	"Mig"	"MAF"	"40-60"
"SLC25A31"	0.0660787055366797	-0.192060025561521	0.13	0.178	1	"Mig"	"SLC25A3"	"40-60"
"ERCC-001081"	0.0667035657208567	-0.135769812327157	0.779	0.873	1	"Mig"	"ERCC-00108"	"40-60"
"AC012618.11"	0.0671810252720078	0.369367025688788	0.14	0.098	1	"Mig"	"AC012618.1"	"40-60"
"SETX1"	0.0685682137690263	-0.298197825613354	0.074	0.112	1	"Mig"	"SETX"	"40-60"
"TMSB4XP81"	0.0686586604885736	0.355847383685274	0.472	0.457	1	"Mig"	"TMSB4XP8"	"40-60"
"TREM21"	0.068984978782118	-0.105976872256487	0.358	0.449	1	"Mig"	"TREM2"	"40-60"
"MTND1P231"	0.0709382801583339	0.346654168862879	0.588	0.58	1	"Mig"	"MTND1P23"	"40-60"
"HEXB1"	0.0712504701585847	-0.397040346333195	0.078	0.116	1	"Mig"	"HEXB"	"40-60"
"COMMD61"	0.0720699419119132	-0.29834354632652	0.071	0.109	1	"Mig"	"COMMD6"	"40-60"
"ITPR21"	0.0738703843434973	0.152949024665955	0.228	0.17	1	"Mig"	"ITPR2"	"40-60"
"C1QC1"	0.0740117985699136	-0.0620032351358342	0.149	0.207	1	"Mig"	"C1QC"	"40-60"
"FRMD4A1"	0.0746844646892496	0.49645790189575	0.171	0.127	1	"Mig"	"FRMD4A"	"40-60"
"CCDC501"	0.0768114822745617	-0.102431016780088	0.126	0.08	1	"Mig"	"CCDC50"	"40-60"
"AL161909.11"	0.0781567197167213	-0.21879466102323	0.069	0.105	1	"Mig"	"AL161909.1"	"40-60"
"AC019205.31"	0.0792822146848116	-0.213292838647088	0.13	0.178	1	"Mig"	"AC019205.3"	"40-60"
"SAMHD11"	0.0816290985857347	0.276871567184083	0.125	0.087	1	"Mig"	"SAMHD1"	"40-60"
"CRTAP1"	0.0822756307302941	-0.19928813936439	0.069	0.105	1	"Mig"	"CRTAP"	"40-60"
"TLR71"	0.0823144120030764	-0.324483782212179	0.192	0.243	1	"Mig"	"TLR7"	"40-60"
"TRAM11"	0.0832335830978461	-0.184552332302926	0.08	0.116	1	"Mig"	"TRAM1"	"40-60"
"CTSD1"	0.0836652215499347	-0.370092392437688	0.135	0.181	1	"Mig"	"CTSD"	"40-60"
"HLA-A1"	0.0837254783353926	-0.240934594142768	0.254	0.308	1	"Mig"	"HLA-A"	"40-60"
"TRIM38"	0.0852862914017554	0.417524964400221	0.107	0.072	1	"Mig"	"TRIM38"	"40-60"
"LYN1"	0.086219229537288	0.4042317641346	0.154	0.112	1	"Mig"	"LYN"	"40-60"
"IRF81"	0.0864698667855473	0.331037673006442	0.189	0.141	1	"Mig"	"IRF8"	"40-60"
"ERCC-001161"	0.0876815840511462	-0.192634358599412	0.294	0.355	1	"Mig"	"ERCC-00116"	"40-60"
"ERCC-000021"	0.089487869482409	0.161302781258746	1	1	1	"Mig"	"ERCC-00002"	"40-60"
"LILRB41"	0.0908636246989604	0.467904271715168	0.242	0.199	1	"Mig"	"LILRB4"	"40-60"
"LHFPL21"	0.0911840363350071	0.197121214492387	0.27	0.217	1	"Mig"	"LHFPL2"	"40-60"
"MT-TT1"	0.0917117219917342	-0.144402648976607	0.645	0.71	1	"Mig"	"MT-TT"	"40-60"
"ZFHX31"	0.0918410172403573	-0.342725713463038	0.147	0.196	1	"Mig"	"ZFHX3"	"40-60"
"LMO2"	0.0919961222652637	0.364836559488265	0.131	0.094	1	"Mig"	"LMO2"	"40-60"
"HLA-E1"	0.0925415736114263	0.241313825845154	0.59	0.591	1	"Mig"	"HLA-E"	"40-60"
"AL049873.11"	0.0927332482276207	-0.0751353625354645	0.154	0.207	1	"Mig"	"AL049873.1"	"40-60"
