"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"	"disease"
"NBAS6"	9.96767116141707e-07	0.919395442180856	0.114	0.028	0.0214125511889561	"Other"	"NBAS"	"40-60"	"MS"
"CCSER26"	1.02101246855676e-06	0.877981891390988	0.142	0.042	0.0219333898495363	"Other"	"CCSER2"	"40-60"	"MS"
"NDUFB46"	1.0326757978509e-06	0.932451794411831	0.102	0.022	0.0221839414894331	"Other"	"NDUFB4"	"40-60"	"MS"
"CD3E"	1.13177065512493e-06	1.08409720327247	0.11	0.026	0.0243126972133938	"Other"	"CD3E"	"40-60"	"MS"
"TPR6"	1.16624171709547e-06	0.883421665180517	0.106	0.024	0.025053204566645	"Other"	"TPR"	"40-60"	"MS"
"SRGN2"	1.27811254046033e-06	-1.26725767786584	0.378	0.49	0.0274564135941688	"Other"	"SRGN"	"40-60"	"MS"
"SUCLG23"	1.29054395667104e-06	0.954276390748282	0.102	0.022	0.0277234652772074	"Other"	"SUCLG2"	"40-60"	"MS"
"ACTB6"	1.3026773632366e-06	-0.864520501862842	0.679	0.727	0.0279841151170487	"Other"	"ACTB"	"40-60"	"MS"
"ATXN26"	1.31462952073582e-06	0.617944771836831	0.102	0.022	0.028240871364447	"Other"	"ATXN2"	"40-60"	"MS"
"EEF1A16"	1.48407293929409e-06	0.741182140440078	0.26	0.116	0.0318808548819156	"Other"	"EEF1A1"	"40-60"	"MS"
"TRAC"	1.49848149317708e-06	0.75733014027487	0.199	0.075	0.03219037943643	"Other"	"TRAC"	"40-60"	"MS"
"PBRM16"	1.57427322233112e-06	0.73144413881852	0.134	0.039	0.0338185373621172	"Other"	"PBRM1"	"40-60"	"MS"
"MON26"	1.57605706585933e-06	0.647567803251849	0.179	0.062	0.0338568578887901	"Other"	"MON2"	"40-60"	"MS"
"HLA.A6"	1.79622971951444e-06	0.569985719440717	0.585	0.374	0.0385866068346091	"Other"	"HLA.A"	"40-60"	"MS"
"TTC36"	1.81745171205117e-06	0.655998662224091	0.187	0.068	0.0390424976782832	"Other"	"TTC3"	"40-60"	"MS"
"MT.ND36"	1.89992745922888e-06	0.0740298117001768	0.683	0.369	0.0408142416791548	"Other"	"MT.ND3"	"40-60"	"MS"
"TEX14"	2.14403020010368e-06	1.0633144809687	0.11	0.028	0.0460580567586273	"Other"	"TEX14"	"40-60"	"MS"
"MT.ND56"	2.16565189628619e-06	-1.05893107814192	0.293	0.42	0.0465225340360199	"Other"	"MT.ND5"	"40-60"	"MS"
"TMEM2586"	2.26541221174728e-06	0.849472353827815	0.114	0.029	0.048665585132755	"Other"	"TMEM258"	"40-60"	"MS"
"GIGYF25"	2.31309254858325e-06	0.864792947603949	0.114	0.029	0.0496898541286655	"Other"	"GIGYF2"	"40-60"	"MS"
"ETS12"	2.47137375161514e-06	1.05745043801355	0.134	0.04	0.0530900509321965	"Other"	"ETS1"	"40-60"	"MS"
"AIF11"	2.53465318076387e-06	1.64892231250079	0.191	0.083	0.0544494196291694	"Other"	"AIF1"	"40-60"	"MS"
"AAK16"	2.60505659091254e-06	0.810939865591677	0.15	0.05	0.0559618256859831	"Other"	"AAK1"	"40-60"	"MS"
"FBXW75"	2.60752157799177e-06	0.881675507426087	0.211	0.086	0.0560147785384192	"Other"	"FBXW7"	"40-60"	"MS"
"NDUFB76"	2.63029010979101e-06	0.579604509842338	0.118	0.031	0.0565038921385304	"Other"	"NDUFB7"	"40-60"	"MS"
"ASH1L6"	2.68107443678458e-06	0.482379509758724	0.179	0.064	0.0575948410510064	"Other"	"ASH1L"	"40-60"	"MS"
"ATP5I6"	2.74995886942889e-06	0.629880770842444	0.154	0.051	0.0590746164330713	"Other"	"ATP5I"	"40-60"	"MS"
"ADGRL36"	2.80164925425971e-06	-2.27024833612103	0.045	0.158	0.060185029280007	"Other"	"ADGRL3"	"40-60"	"MS"
"TAOK16"	3.07268647558918e-06	0.728797712615624	0.13	0.039	0.0660074508686068	"Other"	"TAOK1"	"40-60"	"MS"
"TCF256"	3.145989552654e-06	0.676188375240821	0.163	0.057	0.0675821475701131	"Other"	"TCF25"	"40-60"	"MS"
"DLG26"	3.18186313380233e-06	1.09828292994024	0.118	0.033	0.0683527838403416	"Other"	"DLG2"	"40-60"	"MS"
"CCAR16"	3.2050799706922e-06	0.729081784661515	0.102	0.024	0.0688515279304098	"Other"	"CCAR1"	"40-60"	"MS"
"GCC26"	3.25419313344816e-06	0.768378672356823	0.138	0.042	0.0699065768927333	"Other"	"GCC2"	"40-60"	"MS"
"STK42"	3.33147244851272e-06	0.855957681997519	0.195	0.077	0.0715666911389503	"Other"	"STK4"	"40-60"	"MS"
"SEPT76"	3.39145349725847e-06	0.739863033403152	0.232	0.101	0.0728552040281065	"Other"	"SEPT7"	"40-60"	"MS"
"NEDD91"	3.63088398052259e-06	1.12255791366647	0.114	0.031	0.0779986496695862	"Other"	"NEDD9"	"40-60"	"MS"
"JUN4"	3.80342097260839e-06	-1.15192315283524	0.171	0.312	0.0817050893335735	"Other"	"JUN"	"40-60"	"MS"
"RPRD25"	3.84974345225756e-06	0.896452899364658	0.118	0.033	0.0827001888413968	"Other"	"RPRD2"	"40-60"	"MS"
"SP1002"	3.92181285407715e-06	0.678391087686076	0.13	0.039	0.0842483837312854	"Other"	"SP100"	"40-60"	"MS"
"BCL25"	4.0454344216156e-06	0.854444103155001	0.24	0.108	0.0869040222451464	"Other"	"BCL2"	"40-60"	"MS"
"SPI11"	4.11521715595439e-06	-1.56989804066232	0.061	0.183	0.0884030949442122	"Other"	"SPI1"	"40-60"	"MS"
"PAK26"	4.137670302028e-06	0.794068118372112	0.122	0.035	0.0888854334281655	"Other"	"PAK2"	"40-60"	"MS"
"AHCYL15"	4.14866144917829e-06	-1.90418752591491	0.061	0.176	0.089121545251248	"Other"	"AHCYL1"	"40-60"	"MS"
"MAN2A16"	4.5656180451571e-06	0.715409653692622	0.154	0.053	0.0980786068460648	"Other"	"MAN2A1"	"40-60"	"MS"
"TAF1D6"	4.76156802397243e-06	0.641553992889989	0.118	0.033	0.102288004290976	"Other"	"TAF1D"	"40-60"	"MS"
"CCDC88C"	5.03534086408005e-06	0.626078536277537	0.122	0.035	0.108169192442168	"Other"	"CCDC88C"	"40-60"	"MS"
"SEL1L5"	5.29178845481788e-06	0.694804043759877	0.118	0.033	0.113678199586398	"Other"	"SEL1L"	"40-60"	"MS"
"BAALC3"	5.33423577959359e-06	-2.10705087483515	0.024	0.123	0.114590053017229	"Other"	"BAALC"	"40-60"	"MS"
"CD48"	5.37854383385235e-06	1.15612603259964	0.122	0.037	0.115541878638816	"Other"	"CD48"	"40-60"	"MS"
"USMG56"	5.4246417066401e-06	0.972625172404984	0.102	0.026	0.116532153142043	"Other"	"USMG5"	"40-60"	"MS"
"CEP85L4"	5.53114801872909e-06	0.989820342791411	0.126	0.039	0.118820121738338	"Other"	"CEP85L"	"40-60"	"MS"
"RBM3"	5.58898433041706e-06	-0.907191197478955	0.256	0.407	0.120062561386019	"Other"	"RBM3"	"40-60"	"MS"
"VAMP8"	5.9813624288597e-06	0.885725449125527	0.102	0.026	0.128491627696764	"Other"	"VAMP8"	"40-60"	"MS"
"DLEU26"	6.05132188907075e-06	0.79960560109932	0.15	0.051	0.129994496821018	"Other"	"DLEU2"	"40-60"	"MS"
"RBM66"	6.18277093256473e-06	0.585027615696733	0.134	0.042	0.132818285173356	"Other"	"RBM6"	"40-60"	"MS"
"PCMTD16"	6.24289661533826e-06	0.531521051759786	0.114	0.031	0.134109905090696	"Other"	"PCMTD1"	"40-60"	"MS"
"UBA16"	6.27954301518908e-06	0.617694264896171	0.106	0.028	0.134897143052292	"Other"	"UBA1"	"40-60"	"MS"
"PRDX54"	6.79414787133292e-06	0.857570247125193	0.122	0.037	0.145951884571974	"Other"	"PRDX5"	"40-60"	"MS"
"CBFA2T26"	7.20236822932811e-06	0.7523156683645	0.102	0.026	0.154721274302426	"Other"	"CBFA2T2"	"40-60"	"MS"
"SARAF6"	7.47835488975151e-06	-1.00040226474916	0.289	0.407	0.160650019741642	"Other"	"SARAF"	"40-60"	"MS"
"FNDC3A6"	7.63964854429428e-06	0.839560771156844	0.175	0.068	0.16411493002853	"Other"	"FNDC3A"	"40-60"	"MS"
"HSPB15"	8.27082832071612e-06	-2.0200676685387	0.179	0.294	0.177673933985624	"Other"	"HSPB1"	"40-60"	"MS"
"MT.CO36"	8.28573408585874e-06	0.454482560458236	0.874	0.75	0.177994139632417	"Other"	"MT.CO3"	"40-60"	"MS"
"RNF1494"	8.43941499964805e-06	0.708980856196782	0.154	0.055	0.181295513022439	"Other"	"RNF149"	"40-60"	"MS"
"MBNL16"	8.52900848052953e-06	0.823894365632167	0.431	0.275	0.183220160178735	"Other"	"MBNL1"	"40-60"	"MS"
"CDC375"	8.6741162726925e-06	0.718567257901027	0.122	0.037	0.18633736576998	"Other"	"CDC37"	"40-60"	"MS"
"LYZ"	8.88414490860527e-06	-1.84456069669691	0.187	0.327	0.190849200926658	"Other"	"LYZ"	"40-60"	"MS"
"NEK75"	9.40297501165525e-06	0.899946065745771	0.114	0.033	0.201994709200378	"Other"	"NEK7"	"40-60"	"MS"
"CCND33"	9.41239314841893e-06	0.874679619091716	0.134	0.044	0.202197029614335	"Other"	"CCND3"	"40-60"	"MS"
"TSC22D16"	9.50413942630519e-06	-2.20600832092722	0.065	0.174	0.204167923155888	"Other"	"TSC22D1"	"40-60"	"MS"
"CDC276"	9.55043462247447e-06	0.601844871856645	0.122	0.037	0.205162436559997	"Other"	"CDC27"	"40-60"	"MS"
"DOCK21"	9.75740862435933e-06	0.819602651288983	0.146	0.051	0.209608652068487	"Other"	"DOCK2"	"40-60"	"MS"
"UBL56"	9.99979138987473e-06	0.436004176704836	0.126	0.039	0.214815518637289	"Other"	"UBL5"	"40-60"	"MS"
"AQP41"	1.03985788884034e-05	-2.15672807448811	0.077	0.187	0.223382271680682	"Other"	"AQP4"	"40-60"	"MS"
"RNASEK.C17orf495"	1.06676307779051e-05	0.940381589855591	0.11	0.031	0.229162044370956	"Other"	"RNASEK.C17orf49"	"40-60"	"MS"
"MSI26"	1.10297781943979e-05	0.686851680784168	0.244	0.114	0.236941695172056	"Other"	"MSI2"	"40-60"	"MS"
"NDUFA46"	1.1359460122809e-05	0.868088455662174	0.163	0.062	0.244023922358184	"Other"	"NDUFA4"	"40-60"	"MS"
"SLC1A25"	1.16868419677526e-05	-2.457305805006	0.045	0.147	0.251056739151262	"Other"	"SLC1A2"	"40-60"	"MS"
"S100A4"	1.22089101533893e-05	1.28749887570612	0.321	0.2	0.262271807915109	"Other"	"S100A4"	"40-60"	"MS"
"CNP6"	1.24345362517574e-05	1.00938035568949	0.102	0.028	0.267118707760252	"Other"	"CNP"	"40-60"	"MS"
"ZBTB206"	1.24408419491551e-05	0.588634054925545	0.325	0.174	0.26725416675175	"Other"	"ZBTB20"	"40-60"	"MS"
"NCOA26"	1.26924764261594e-05	0.638869132709667	0.248	0.116	0.272659778586757	"Other"	"NCOA2"	"40-60"	"MS"
"ARGLU16"	1.2827276058232e-05	0.463433361244166	0.175	0.066	0.27555554428294	"Other"	"ARGLU1"	"40-60"	"MS"
"UBC6"	1.29443376422223e-05	-0.653198519235131	0.415	0.547	0.278070261230219	"Other"	"UBC"	"40-60"	"MS"
"ZFP36L23"	1.32662372111696e-05	-1.17129454778951	0.199	0.334	0.284985307770345	"Other"	"ZFP36L2"	"40-60"	"MS"
"SNX35"	1.33626823499093e-05	-1.44489344811757	0.106	0.224	0.287057142240753	"Other"	"SNX3"	"40-60"	"MS"
"SMCHD16"	1.3785490512986e-05	0.763662587029076	0.264	0.13	0.296139907199966	"Other"	"SMCHD1"	"40-60"	"MS"
"USP336"	1.39213905536134e-05	0.456339492335064	0.114	0.033	0.299059311872722	"Other"	"USP33"	"40-60"	"MS"
"RALGAPA16"	1.47564142752201e-05	0.586307181217889	0.106	0.029	0.316997291460279	"Other"	"RALGAPA1"	"40-60"	"MS"
"OGT3"	1.53066748221771e-05	0.685787654115431	0.126	0.04	0.328817988530009	"Other"	"OGT"	"40-60"	"MS"
"ZNF6386"	1.7680483572792e-05	0.532562076667073	0.167	0.064	0.379812148110717	"Other"	"ZNF638"	"40-60"	"MS"
"SRSF56"	1.8269042819495e-05	0.55323559927085	0.163	0.062	0.392455577848392	"Other"	"SRSF5"	"40-60"	"MS"
"RAB1A5"	1.87834382441574e-05	0.77204161435267	0.118	0.037	0.40350582036099	"Other"	"RAB1A"	"40-60"	"MS"
"DDX176"	1.87844554503775e-05	0.409664753024174	0.215	0.094	0.40352767198501	"Other"	"DDX17"	"40-60"	"MS"
"CSTB5"	1.95377294776846e-05	0.892261055694325	0.11	0.033	0.41970950463962	"Other"	"CSTB"	"40-60"	"MS"
"EIF1AX6"	2.03716105923161e-05	0.654993507323434	0.118	0.037	0.437622938744135	"Other"	"EIF1AX"	"40-60"	"MS"
"SNRNP706"	2.07866766236924e-05	0.535283332802079	0.114	0.035	0.446539387230161	"Other"	"SNRNP70"	"40-60"	"MS"
"GNG51"	2.16680543674824e-05	0.965327731031684	0.122	0.04	0.465473143922257	"Other"	"GNG5"	"40-60"	"MS"
"MAN1A13"	2.17099943913341e-05	0.810465937516205	0.142	0.051	0.466374099514639	"Other"	"MAN1A1"	"40-60"	"MS"
"CDK136"	2.22767319494818e-05	0.571021004287277	0.134	0.046	0.478548755738767	"Other"	"CDK13"	"40-60"	"MS"
"SOCS31"	2.23199043370486e-05	-1.28700612487697	0.028	0.125	0.479476184968479	"Other"	"SOCS3"	"40-60"	"MS"
"TMTC13"	2.2550268988547e-05	-1.71093869543758	0.016	0.101	0.484424878411967	"Other"	"TMTC1"	"40-60"	"MS"
"RUNX12"	2.28946894983249e-05	0.840590302390904	0.203	0.09	0.491823719803015	"Other"	"RUNX1"	"40-60"	"MS"
"ID32"	2.37175390953015e-05	-1.80724584066877	0.028	0.119	0.509500174845267	"Other"	"ID3"	"40-60"	"MS"
"LSAMP6"	2.4967230898399e-05	-2.03260991917601	0.089	0.198	0.536346054159407	"Other"	"LSAMP"	"40-60"	"MS"
"SERP15"	2.60615045205239e-05	0.635742496195718	0.183	0.077	0.559853240109895	"Other"	"SERP1"	"40-60"	"MS"
"RBM396"	2.66356582124682e-05	0.415647814145017	0.28	0.138	0.572187209720241	"Other"	"RBM39"	"40-60"	"MS"
"SETX6"	2.77960644126534e-05	0.571835417047583	0.138	0.05	0.597115055712619	"Other"	"SETX"	"40-60"	"MS"
"SNRPD25"	2.83937008923651e-05	0.911519288678553	0.114	0.037	0.609953482569787	"Other"	"SNRPD2"	"40-60"	"MS"
"RASA25"	2.86713084245416e-05	0.784222462889204	0.163	0.064	0.615917047576003	"Other"	"RASA2"	"40-60"	"MS"
"CDC426"	2.87989407479752e-05	-1.49169580532876	0.167	0.279	0.618658845148004	"Other"	"CDC42"	"40-60"	"MS"
"PPP1R12A6"	2.99719546050179e-05	0.585319287111801	0.15	0.057	0.643857528824995	"Other"	"PPP1R12A"	"40-60"	"MS"
"EML43"	3.07768563225089e-05	0.47745631748899	0.191	0.081	0.661148427520136	"Other"	"EML4"	"40-60"	"MS"
"COG56"	3.12755150750557e-05	0.776576398229001	0.179	0.075	0.671860614842347	"Other"	"COG5"	"40-60"	"MS"
"TNRC6B6"	3.14661698209641e-05	0.333178322821145	0.301	0.152	0.675956260093952	"Other"	"TNRC6B"	"40-60"	"MS"
"AGO36"	3.21397945886709e-05	0.39948133717684	0.106	0.031	0.690427067353829	"Other"	"AGO3"	"40-60"	"MS"
"NAMPT3"	3.2451848341389e-05	-1.1778052760449	0.118	0.244	0.697130606069718	"Other"	"NAMPT"	"40-60"	"MS"
"UQCRH4"	3.31203942864349e-05	0.874121667240194	0.126	0.044	0.711492310061194	"Other"	"UQCRH"	"40-60"	"MS"
"SLC25A66"	3.62884779198819e-05	-0.929532019454458	0.382	0.459	0.779549082674904	"Other"	"SLC25A6"	"40-60"	"MS"
"CIRBP6"	3.64062089080973e-05	-1.28034740719482	0.167	0.281	0.782078179763746	"Other"	"CIRBP"	"40-60"	"MS"
"FAM13B6"	3.65261397350363e-05	0.564429592866846	0.134	0.048	0.784654533788049	"Other"	"FAM13B"	"40-60"	"MS"
"KLF21"	3.77215289358072e-05	1.10453006062443	0.122	0.042	0.81033388459901	"Other"	"KLF2"	"40-60"	"MS"
"STAG16"	3.90826716235262e-05	0.650627598491284	0.167	0.068	0.83957395181659	"Other"	"STAG1"	"40-60"	"MS"
"RFX36"	3.99730367173942e-05	0.615670974119692	0.138	0.051	0.858700774763063	"Other"	"RFX3"	"40-60"	"MS"
"XRN16"	4.1685198615315e-05	0.396675657280962	0.118	0.039	0.895481436654196	"Other"	"XRN1"	"40-60"	"MS"
"ITFG16"	4.28632723455541e-05	0.64428501096236	0.11	0.035	0.920788816527193	"Other"	"ITFG1"	"40-60"	"MS"
"BIRC66"	4.44261848564334e-05	0.535397592000737	0.268	0.136	0.954363303085901	"Other"	"BIRC6"	"40-60"	"MS"
"SORBS14"	4.47442322158853e-05	-1.9956719693557	0.077	0.176	0.961195596461648	"Other"	"SORBS1"	"40-60"	"MS"
"CLASP26"	4.6235309553491e-05	0.451208881488667	0.154	0.061	0.993226919828095	"Other"	"CLASP2"	"40-60"	"MS"
"DYNLT1"	4.7052370451108e-05	0.54227463983019	0.114	0.037	1	"Other"	"DYNLT1"	"40-60"	"MS"
"EIF3L2"	5.48470469395825e-05	-1.21763088047701	0.093	0.206	1	"Other"	"EIF3L"	"40-60"	"MS"
"EIF4G36"	5.53366882293283e-05	0.545318371111466	0.159	0.064	1	"Other"	"EIF4G3"	"40-60"	"MS"
"EEF26"	5.61303012657398e-05	-1.20172364383938	0.293	0.383	1	"Other"	"EEF2"	"40-60"	"MS"
"UBR36"	5.7421592738113e-05	0.481422357185043	0.106	0.033	1	"Other"	"UBR3"	"40-60"	"MS"
"SERPINE23"	5.97983317369062e-05	-1.93414017176192	0.028	0.112	1	"Other"	"SERPINE2"	"40-60"	"MS"
"SETD56"	6.11366566852965e-05	0.608880603206691	0.154	0.062	1	"Other"	"SETD5"	"40-60"	"MS"
"ERH4"	6.23115104385549e-05	0.719099679394546	0.175	0.077	1	"Other"	"ERH"	"40-60"	"MS"
"FRYL6"	6.37102636060962e-05	0.787382535339572	0.13	0.048	1	"Other"	"FRYL"	"40-60"	"MS"
"KLHL325"	6.39412378968252e-05	0.41910945115965	0.106	0.033	1	"Other"	"KLHL32"	"40-60"	"MS"
"GJA12"	6.47807675389581e-05	-1.88313999592659	0.069	0.165	1	"Other"	"GJA1"	"40-60"	"MS"
"CWF19L26"	6.58084142607647e-05	0.805658086192633	0.134	0.051	1	"Other"	"CWF19L2"	"40-60"	"MS"
"PHIP6"	6.79195458828323e-05	0.378251245708342	0.191	0.084	1	"Other"	"PHIP"	"40-60"	"MS"
"PRKACB6"	6.86149729071311e-05	0.61903246313309	0.102	0.031	1	"Other"	"PRKACB"	"40-60"	"MS"
"PTPRC1"	7.10998666915129e-05	0.852476333840508	0.37	0.237	1	"Other"	"PTPRC"	"40-60"	"MS"
"SH3BGR"	7.20461647436917e-05	-2.03112694951401	0.024	0.105	1	"Other"	"SH3BGR"	"40-60"	"MS"
"UBB6"	7.2229655625592e-05	-0.781538432722133	0.268	0.385	1	"Other"	"UBB"	"40-60"	"MS"
"EIF16"	7.51775675053463e-05	-0.425586800235696	0.602	0.695	1	"Other"	"EIF1"	"40-60"	"MS"
"SPARC5"	7.68173506189496e-05	-2.35821583870044	0.065	0.158	1	"Other"	"SPARC"	"40-60"	"MS"
"RBM256"	8.04012211403355e-05	0.791231606934705	0.142	0.057	1	"Other"	"RBM25"	"40-60"	"MS"
"AHI16"	8.10300930263217e-05	0.295698715079024	0.118	0.04	1	"Other"	"AHI1"	"40-60"	"MS"
"CEBPD5"	8.14917202048258e-05	-0.844667334439949	0.142	0.275	1	"Other"	"CEBPD"	"40-60"	"MS"
"HNRNPA02"	8.1550996792844e-05	-0.966454315624152	0.122	0.24	1	"Other"	"HNRNPA0"	"40-60"	"MS"
"MEF2A6"	8.17560858322044e-05	0.590154159009941	0.167	0.072	1	"Other"	"MEF2A"	"40-60"	"MS"
"SYNRG4"	8.31798220055884e-05	0.762219111657272	0.11	0.037	1	"Other"	"SYNRG"	"40-60"	"MS"
"SND15"	8.52318386519607e-05	0.434371077806656	0.142	0.055	1	"Other"	"SND1"	"40-60"	"MS"
"SRSF9"	8.52460523562379e-05	0.943531457043656	0.163	0.072	1	"Other"	"SRSF9"	"40-60"	"MS"
"UBL36"	8.57642521160496e-05	0.216407873393124	0.146	0.057	1	"Other"	"UBL3"	"40-60"	"MS"
"HSPA1B2"	8.65524205057897e-05	-1.59965712318981	0.199	0.295	1	"Other"	"HSPA1B"	"40-60"	"MS"
"TCF126"	8.82255323096711e-05	0.671767657473635	0.167	0.072	1	"Other"	"TCF12"	"40-60"	"MS"
"FAM172A6"	9.04268460791346e-05	0.414043702542443	0.15	0.061	1	"Other"	"FAM172A"	"40-60"	"MS"
"NFATC35"	9.1661884841627e-05	0.487039940430921	0.11	0.037	1	"Other"	"NFATC3"	"40-60"	"MS"
"LMBRD16"	9.3067050909208e-05	0.449109366982191	0.163	0.068	1	"Other"	"LMBRD1"	"40-60"	"MS"
"PDS5A6"	9.33309209341096e-05	0.62965201009676	0.122	0.044	1	"Other"	"PDS5A"	"40-60"	"MS"
"CYBA2"	9.40040126574008e-05	0.373180928597706	0.39	0.226	1	"Other"	"CYBA"	"40-60"	"MS"
"NKG7"	9.83532194468721e-05	0.580402411109223	0.122	0.044	1	"Other"	"NKG7"	"40-60"	"MS"
"EZR2"	0.000100742955089275	-1.49935098152643	0.13	0.233	1	"Other"	"EZR"	"40-60"	"MS"
"LAPTM4A3"	0.000102620158141943	-1.36268183424517	0.114	0.217	1	"Other"	"LAPTM4A"	"40-60"	"MS"
"EIF5B6"	0.000102908428643556	0.616313202298137	0.106	0.035	1	"Other"	"EIF5B"	"40-60"	"MS"
"PDIA4"	0.000103023654527322	0.173927538829763	0.11	0.037	1	"Other"	"PDIA4"	"40-60"	"MS"
"DNAJC18"	0.000107810038964151	0.705945114529234	0.228	0.117	1	"Other"	"DNAJC1"	"40-60"	"MS"
"SAMD4A6"	0.000118715416076483	-1.8563717041762	0.049	0.136	1	"Other"	"SAMD4A"	"40-60"	"MS"
"RERE6"	0.000120175006916667	0.587596558264062	0.142	0.057	1	"Other"	"RERE"	"40-60"	"MS"
"MZT2B6"	0.000125190178330559	0.401853452874205	0.118	0.042	1	"Other"	"MZT2B"	"40-60"	"MS"
"FOSL21"	0.000129115227548579	-1.01491632533656	0.085	0.191	1	"Other"	"FOSL2"	"40-60"	"MS"
"HLA.DRA3"	0.000131143534297079	-0.76521287715986	0.313	0.44	1	"Other"	"HLA.DRA"	"40-60"	"MS"
"SOD25"	0.000135991862490839	-0.868182246137448	0.163	0.279	1	"Other"	"SOD2"	"40-60"	"MS"
"NRCAM3"	0.000136200687419572	-1.64142436864409	0.033	0.114	1	"Other"	"NRCAM"	"40-60"	"MS"
"COX7A26"	0.000137967130766056	0.624227967648213	0.142	0.059	1	"Other"	"COX7A2"	"40-60"	"MS"
"C19orf435"	0.00013968072545922	0.566684581069805	0.183	0.084	1	"Other"	"C19orf43"	"40-60"	"MS"
"TTC176"	0.000143617939784678	0.318517799346686	0.13	0.05	1	"Other"	"TTC17"	"40-60"	"MS"
"FCGRT2"	0.000143859461122496	-1.06947707808324	0.065	0.161	1	"Other"	"FCGRT"	"40-60"	"MS"
"CNN33"	0.000145300828981764	-1.7839013840373	0.037	0.117	1	"Other"	"CNN3"	"40-60"	"MS"
"PRKCA6"	0.000145381631048762	-1.48814157296327	0.065	0.158	1	"Other"	"PRKCA"	"40-60"	"MS"
"RFWD26"	0.000155232334532847	0.790787578089205	0.142	0.059	1	"Other"	"RFWD2"	"40-60"	"MS"
"NIN5"	0.000162495115682022	0.549002362201687	0.114	0.04	1	"Other"	"NIN"	"40-60"	"MS"
"JMJD1C6"	0.000179229517995308	0.394154507888831	0.248	0.128	1	"Other"	"JMJD1C"	"40-60"	"MS"
"RBX16"	0.000180669724055842	0.57611187206974	0.106	0.037	1	"Other"	"RBX1"	"40-60"	"MS"
"HNRNPA2B16"	0.000185322243086161	0.508348414847192	0.118	0.044	1	"Other"	"HNRNPA2B1"	"40-60"	"MS"
"ALDOA6"	0.000186147967829855	-0.872384664395773	0.244	0.358	1	"Other"	"ALDOA"	"40-60"	"MS"
"ZMYM26"	0.000188030472332594	0.292944509092782	0.146	0.061	1	"Other"	"ZMYM2"	"40-60"	"MS"
"FCN1"	0.000201436651234535	-1.14386049221349	0.11	0.217	1	"Other"	"FCN1"	"40-60"	"MS"
"RSL24D11"	0.000205713383347148	-1.26879115748466	0.089	0.187	1	"Other"	"RSL24D1"	"40-60"	"MS"
"SMDT1"	0.000207236713390378	0.849468571546999	0.11	0.04	1	"Other"	"SMDT1"	"40-60"	"MS"
"PTGES36"	0.000207574993084398	-1.28450113510635	0.195	0.286	1	"Other"	"PTGES3"	"40-60"	"MS"
"PHLPP16"	0.000207944045110807	0.681608038132789	0.102	0.035	1	"Other"	"PHLPP1"	"40-60"	"MS"
"SUB15"	0.000208464413463305	0.397573459665077	0.264	0.141	1	"Other"	"SUB1"	"40-60"	"MS"
"SLTM6"	0.0002118834505751	0.501225390393558	0.134	0.053	1	"Other"	"SLTM"	"40-60"	"MS"
"NIPBL6"	0.000211978732620054	0.44813201873525	0.163	0.072	1	"Other"	"NIPBL"	"40-60"	"MS"
"ATP1B24"	0.000219430993418725	-1.82495707915448	0.033	0.108	1	"Other"	"ATP1B2"	"40-60"	"MS"
"SF3B16"	0.000219805742286074	0.473674446730917	0.15	0.064	1	"Other"	"SF3B1"	"40-60"	"MS"
"ARID5A1"	0.000239201697657617	-1.28065781814576	0.028	0.105	1	"Other"	"ARID5A"	"40-60"	"MS"
"GMFG"	0.000253702411393494	1.09545647069122	0.134	0.059	1	"Other"	"GMFG"	"40-60"	"MS"
"EPS156"	0.000260652090115168	0.57648911203493	0.13	0.053	1	"Other"	"EPS15"	"40-60"	"MS"
"PFN15"	0.000271208597606177	-0.531376699971801	0.463	0.574	1	"Other"	"PFN1"	"40-60"	"MS"
"KIAA11096"	0.000271993087969128	0.327437767991951	0.102	0.035	1	"Other"	"KIAA1109"	"40-60"	"MS"
"LST1"	0.000275116074490071	1.31768063971181	0.187	0.101	1	"Other"	"LST1"	"40-60"	"MS"
"UVRAG6"	0.000282773536756639	0.352447680004709	0.114	0.042	1	"Other"	"UVRAG"	"40-60"	"MS"
"TNIK5"	0.000286960756559016	0.393587806737508	0.134	0.055	1	"Other"	"TNIK"	"40-60"	"MS"
"S100A103"	0.00028994581164085	0.8530466245738	0.272	0.163	1	"Other"	"S100A10"	"40-60"	"MS"
"NAV26"	0.000293778087117073	-1.43153408853585	0.089	0.176	1	"Other"	"NAV2"	"40-60"	"MS"
"ACADVL4"	0.00031340771282622	0.407102332917683	0.13	0.053	1	"Other"	"ACADVL"	"40-60"	"MS"
"PPDPF6"	0.000321360441562412	0.319054418163237	0.215	0.108	1	"Other"	"PPDPF"	"40-60"	"MS"
"BMPR1B1"	0.000337348646318471	-1.91852846408359	0.049	0.127	1	"Other"	"BMPR1B"	"40-60"	"MS"
"KMT2E6"	0.000348193410150865	0.180289732638589	0.228	0.116	1	"Other"	"KMT2E"	"40-60"	"MS"
"APC5"	0.000348922323544873	-1.81781936289417	0.061	0.143	1	"Other"	"APC"	"40-60"	"MS"
"CDC42SE22"	0.000350250239148752	0.678729962952452	0.211	0.11	1	"Other"	"CDC42SE2"	"40-60"	"MS"
