"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"disease"
"RP11.444D3.1"	3.17830231324497e-06	-0.669883911606644	0.179	0.368	0.0682762902931284	"Ast"	"RP11.444D3.1"	"MS"
"SLC25A36"	3.24986518333273e-06	-0.828068140646875	0.066	0.216	0.0698136038683537	"Ast"	"SLC25A36"	"MS"
"HIF3A"	3.30698269721378e-06	-0.681289850748743	0.163	0.355	0.0710406023015463	"Ast"	"HIF3A"	"MS"
"SH3GL2"	3.3463090569203e-06	0.809626417226351	0.133	0.036	0.071885411160762	"Ast"	"SH3GL2"	"MS"
"TTYH1"	3.43710072803051e-06	-0.461686312323377	0.296	0.535	0.0738357978395515	"Ast"	"TTYH1"	"MS"
"NFIB"	3.58561386584149e-06	-0.40625742362271	0.311	0.541	0.077026157066007	"Ast"	"NFIB"	"MS"
"OSBPL6"	3.6596236107225e-06	-0.794918913401572	0.087	0.245	0.0786160344055408	"Ast"	"OSBPL6"	"MS"
"SOX5"	3.80798778955846e-06	-0.742430221260043	0.27	0.469	0.0818031936952949	"Ast"	"SOX5"	"MS"
"MOXD1"	3.82335182173704e-06	-1.14636191315723	0	0.101	0.0821332438345552	"Ast"	"MOXD1"	"MS"
"ADAMTS17"	3.8233560844754e-06	-0.878448669125474	0	0.101	0.0821333354067005	"Ast"	"ADAMTS17"	"MS"
"CACNA2D3"	3.88720029234797e-06	-0.859403766477264	0.051	0.195	0.0835048366802192	"Ast"	"CACNA2D3"	"MS"
"NRG3"	4.06762911976104e-06	-0.409326863019735	0.699	0.873	0.0873808087507067	"Ast"	"NRG3"	"MS"
"LRFN4"	4.14298819822638e-06	1.18579490026049	0.122	0.032	0.0889996724742992	"Ast"	"LRFN4"	"MS"
"METRN"	4.22013570677438e-06	0.751745442569356	0.291	0.142	0.0906569552529271	"Ast"	"METRN"	"MS"
"EPHB1"	4.42922791682035e-06	-1.06049464693142	0.041	0.173	0.0951486741091347	"Ast"	"EPHB1"	"MS"
"MT.ND2"	4.56115639124961e-06	0.400743371381319	0.908	0.918	0.0979827615968242	"Ast"	"MT.ND2"	"MS"
"GNA14"	4.56144403001407e-06	-0.885295137770081	0.046	0.188	0.0979889406527623	"Ast"	"GNA14"	"MS"
"FAM107A"	4.75381467850557e-06	-1.14082335442663	0.056	0.195	0.102121446923657	"Ast"	"FAM107A"	"MS"
"LINC01481"	4.93321097969251e-06	-0.908753450531767	0.061	0.207	0.105975238265755	"Ast"	"LINC01481"	"MS"
"FMN2"	5.08881963845674e-06	-0.5515180200438	0.418	0.63	0.109318023473328	"Ast"	"FMN2"	"MS"
"BAZ2B"	5.09201400113873e-06	-0.482534168049978	0.25	0.442	0.109386644772462	"Ast"	"BAZ2B"	"MS"
"NEO1"	5.10710831033013e-06	-0.822611927065452	0.189	0.37	0.109710900722512	"Ast"	"NEO1"	"MS"
"S100A6"	5.5052180603167e-06	1.08558997072439	0.265	0.131	0.118263094371723	"Ast"	"S100A6"	"MS"
"TENM3"	5.5475186549102e-06	1.30683574842674	0.128	0.036	0.119171795744781	"Ast"	"TENM3"	"MS"
"ARNT2"	5.76740156977962e-06	-0.895510331505141	0.082	0.233	0.123895320522006	"Ast"	"ARNT2"	"MS"
"TPPP3"	5.87806456055449e-06	-0.86653827075424	0.087	0.241	0.126272582889831	"Ast"	"TPPP3"	"MS"
"ID3"	6.00030715337053e-06	0.987619572673231	0.25	0.114	0.128898598268706	"Ast"	"ID3"	"MS"
"TAB2"	6.02539219109036e-06	1.17036063989882	0.306	0.169	0.129437475049003	"Ast"	"TAB2"	"MS"
"SPON1"	6.0632808897891e-06	-0.678063721947366	0.128	0.304	0.130251400074449	"Ast"	"SPON1"	"MS"
"BCL6"	6.18531082428395e-06	0.860933935416777	0.362	0.209	0.132872847127268	"Ast"	"BCL6"	"MS"
"FAM171B"	6.41081318901397e-06	-0.658752813277826	0.168	0.355	0.137717088926398	"Ast"	"FAM171B"	"MS"
"TNIK"	6.49117371448555e-06	-0.615141703607992	0.52	0.649	0.139443393734579	"Ast"	"TNIK"	"MS"
"TMEM132B"	6.60221666480298e-06	-0.836810413203178	0.005	0.108	0.141828818393298	"Ast"	"TMEM132B"	"MS"
"LAMA4"	7.21159887024132e-06	1.15076712426397	0.143	0.044	0.154919566930524	"Ast"	"LAMA4"	"MS"
"KCNQ5"	7.38244890560228e-06	1.24831220211274	0.102	0.023	0.158589767390148	"Ast"	"KCNQ5"	"MS"
"PCED1B"	7.4796666317672e-06	0.995400373127938	0.143	0.044	0.160678198583623	"Ast"	"PCED1B"	"MS"
"PAX6"	7.55769992977304e-06	-1.06417717362129	0.005	0.106	0.162354509891384	"Ast"	"PAX6"	"MS"
"GABRG1"	7.61905399016978e-06	-0.861167806541309	0.061	0.201	0.163672517816827	"Ast"	"GABRG1"	"MS"
"ATP13A4"	7.72549447026047e-06	-0.516494008546437	0.117	0.29	0.165959072210135	"Ast"	"ATP13A4"	"MS"
"C2CD2"	8.19215774902862e-06	0.824486948856646	0.143	0.044	0.175983932764633	"Ast"	"C2CD2"	"MS"
"ARID5B"	8.49377508914333e-06	-0.996330240986147	0.061	0.199	0.182463276464977	"Ast"	"ARID5B"	"MS"
"SYNM"	8.71004147863297e-06	0.833941761605085	0.122	0.034	0.187109111043993	"Ast"	"SYNM"	"MS"
"FAM184A"	8.83008285660188e-06	-0.689895737388265	0.082	0.235	0.189687839925522	"Ast"	"FAM184A"	"MS"
"AUH"	9.04759760769011e-06	-0.801685778149495	0.061	0.201	0.194360491808399	"Ast"	"AUH"	"MS"
"RERG"	9.1775607810517e-06	-0.914746266493563	0.026	0.144	0.197152360698553	"Ast"	"RERG"	"MS"
"CNTFR"	9.25117854565915e-06	-0.874359148671443	0.01	0.116	0.19873381751785	"Ast"	"CNTFR"	"MS"
"CDC42BPA"	9.40615095013358e-06	-0.634063651834688	0.255	0.444	0.20206293471077	"Ast"	"CDC42BPA"	"MS"
"SCG2"	9.9435659169593e-06	0.825735400584838	0.102	0.023	0.21360768302812	"Ast"	"SCG2"	"MS"
"SLC6A1"	1.02047983257939e-05	-0.705893047667557	0.097	0.26	0.219219477634704	"Ast"	"SLC6A1"	"MS"
"SLC39A11"	1.02276416331718e-05	-0.804828435398077	0.194	0.362	0.219710197563796	"Ast"	"SLC39A11"	"MS"
"PLA2G16"	1.04682584181627e-05	-0.554740753989166	0.128	0.302	0.224879127338972	"Ast"	"PLA2G16"	"MS"
"RGS6"	1.05157425876718e-05	0.933683903511657	0.158	0.055	0.225899182268366	"Ast"	"RGS6"	"MS"
"RALGAPA2"	1.06590874471297e-05	-0.810542108905697	0.066	0.207	0.228978516539241	"Ast"	"RALGAPA2"	"MS"
"CACNB2"	1.12401676803037e-05	-0.541181473543886	0.311	0.51	0.241461282108283	"Ast"	"CACNB2"	"MS"
"EGFR"	1.15388215203699e-05	-0.800808533725566	0.056	0.192	0.247876963900587	"Ast"	"EGFR"	"MS"
"CTDSPL"	1.15895280189288e-05	-0.921162294214526	0.097	0.245	0.248966240902629	"Ast"	"CTDSPL"	"MS"
"RBMS3.AS3"	1.30498345977348e-05	-0.959947618403265	0.031	0.146	0.280336546828538	"Ast"	"RBMS3.AS3"	"MS"
"SYT1"	1.34716156468692e-05	-1.23630411616084	0.02	0.129	0.289397247326044	"Ast"	"SYT1"	"MS"
"PRDX6"	1.39217752270116e-05	-1.03356860460545	0.077	0.214	0.299067575426664	"Ast"	"PRDX6"	"MS"
"CELF2"	1.62573321917588e-05	-0.499428688160192	0.367	0.592	0.349240010143364	"Ast"	"CELF2"	"MS"
"PDK4"	1.63511015514247e-05	-0.850887811235739	0.077	0.216	0.351254363527705	"Ast"	"PDK4"	"MS"
"TCF7L2"	1.68417119636627e-05	-0.701781941930401	0.173	0.34	0.361793656403401	"Ast"	"TCF7L2"	"MS"
"SLC24A4"	1.68537687118227e-05	0.936297479389976	0.138	0.044	0.362052659467376	"Ast"	"SLC24A4"	"MS"
"PER3"	1.74493621050374e-05	-0.855173757282234	0.051	0.178	0.374847196740414	"Ast"	"PER3"	"MS"
"CACNA1C"	1.80214103587838e-05	1.11197272090594	0.24	0.116	0.387135937327393	"Ast"	"CACNA1C"	"MS"
"LINC00299"	1.81763973962397e-05	-0.697815474143863	0.133	0.292	0.390465368866021	"Ast"	"LINC00299"	"MS"
"BMPR1B"	1.82514416971775e-05	-0.389809703392074	0.255	0.444	0.392077470538766	"Ast"	"BMPR1B"	"MS"
"REPS1"	1.84075661923402e-05	-0.832019410123419	0.107	0.256	0.395431336943851	"Ast"	"REPS1"	"MS"
"PLXNB1"	1.91692227243056e-05	1.03227518567701	0.454	0.349	0.411793242563532	"Ast"	"PLXNB1"	"MS"
"EYA1"	1.93856226125601e-05	-0.779595021644588	0.041	0.163	0.416441944963017	"Ast"	"EYA1"	"MS"
"POU2F1"	1.96937871192858e-05	-0.639541607292838	0.112	0.264	0.423061934896498	"Ast"	"POU2F1"	"MS"
"PLPP4"	1.99593420364176e-05	0.961959470534205	0.102	0.025	0.428766585626323	"Ast"	"PLPP4"	"MS"
"KAZN"	2.00646981994419e-05	0.871589013193325	0.332	0.192	0.43102984672041	"Ast"	"KAZN"	"MS"
"LINC00461"	2.04435171859223e-05	-0.547586092017279	0.189	0.37	0.439167636187982	"Ast"	"LINC00461"	"MS"
"SLC26A3"	2.1765903808002e-05	0.601465151093373	0.281	0.142	0.467575145603499	"Ast"	"SLC26A3"	"MS"
"LRP1B"	2.35225259072124e-05	-0.436078352553127	0.76	0.85	0.505310901538737	"Ast"	"LRP1B"	"MS"
"ZIC1"	2.35286351388181e-05	-0.712581083192797	0.031	0.146	0.505442140052091	"Ast"	"ZIC1"	"MS"
"PDE4D"	2.45110223065309e-05	-0.530523661076629	0.306	0.478	0.526545781188896	"Ast"	"PDE4D"	"MS"
"LCAT"	2.46324203317716e-05	0.90810100495707	0.112	0.032	0.529153653567117	"Ast"	"LCAT"	"MS"
"PHACTR1"	2.48379938443698e-05	-0.700106521754825	0.097	0.243	0.533569783764751	"Ast"	"PHACTR1"	"MS"
"AGRN"	2.61734491257077e-05	0.686960504820771	0.158	0.057	0.562258034118454	"Ast"	"AGRN"	"MS"
"ZMYND8"	2.6203005716101e-05	-0.645713856195775	0.087	0.23	0.562892968793281	"Ast"	"ZMYND8"	"MS"
"PDDC1"	2.65851336688129e-05	0.877244322813247	0.153	0.055	0.57110184147344	"Ast"	"PDDC1"	"MS"
"ITPKB"	2.81694141277447e-05	0.842000776921914	0.541	0.429	0.605135354292213	"Ast"	"ITPKB"	"MS"
"GUK1"	2.82085961384642e-05	-0.636987467456746	0.061	0.195	0.605977062246487	"Ast"	"GUK1"	"MS"
"CHKA"	2.99684869429535e-05	-0.605549618654543	0.107	0.262	0.643783036508527	"Ast"	"CHKA"	"MS"
"ZC2HC1A"	3.16869200908762e-05	-0.749620621069373	0.046	0.165	0.680698417392203	"Ast"	"ZC2HC1A"	"MS"
"SPARC"	3.18388562089563e-05	0.348694018403209	0.321	0.169	0.6839623090808	"Ast"	"SPARC"	"MS"
"TTC28"	3.20543694079471e-05	-0.503580738008326	0.179	0.349	0.688591963621519	"Ast"	"TTC28"	"MS"
"RGCC"	3.22195285115452e-05	-0.658338671393097	0.082	0.224	0.692139911485014	"Ast"	"RGCC"	"MS"
"WASF3"	3.25818734595939e-05	-0.719307384162299	0.056	0.182	0.699923805658995	"Ast"	"WASF3"	"MS"
"AC002429.5"	3.26517625394824e-05	-0.841164694357496	0.051	0.175	0.70142516287316	"Ast"	"AC002429.5"	"MS"
"MTSS1L"	3.33959969914439e-05	-0.522305247402317	0.138	0.3	0.717412807370197	"Ast"	"MTSS1L"	"MS"
"GRAMD1C"	3.41655275321375e-05	-0.714856539574617	0.056	0.184	0.733943862445377	"Ast"	"GRAMD1C"	"MS"
"RBFOX2"	3.5242538068032e-05	-0.640928189242828	0.128	0.277	0.757080202777463	"Ast"	"RBFOX2"	"MS"
"HSPB8"	3.60258223638974e-05	0.771397417505902	0.112	0.032	0.773906716021244	"Ast"	"HSPB8"	"MS"
"KIAA1109"	3.6607755737173e-05	-0.480817456614554	0.133	0.294	0.786407808745951	"Ast"	"KIAA1109"	"MS"
"FTH1"	3.7907087576739e-05	-0.675784394826045	0.337	0.507	0.814320055323506	"Ast"	"FTH1"	"MS"
"ANKRD36"	3.79465852808482e-05	-0.666535270310757	0.102	0.243	0.81516854500318	"Ast"	"ANKRD36"	"MS"
"BRINP2"	3.90415769643603e-05	-0.718239930235593	0.015	0.114	0.838691156348388	"Ast"	"BRINP2"	"MS"
"P2RY14"	3.98279143117613e-05	-0.789609163281011	0.015	0.112	0.855583255245256	"Ast"	"P2RY14"	"MS"
"GALNT16"	4.21873340773865e-05	0.726210804306656	0.107	0.03	0.906268310650416	"Ast"	"GALNT16"	"MS"
"PIK3C2A"	4.54187312893494e-05	-0.686475560461626	0.066	0.192	0.975685185557804	"Ast"	"PIK3C2A"	"MS"
"HMGB1"	4.66704823440102e-05	-0.593683600046804	0.276	0.457	1	"Ast"	"HMGB1"	"MS"
"TUG1"	4.68306633565889e-05	-0.513232769693039	0.061	0.188	1	"Ast"	"TUG1"	"MS"
"COX7B"	4.74389362644007e-05	-0.830893056017975	0.031	0.135	1	"Ast"	"COX7B"	"MS"
"RHOB"	4.82413584348739e-05	0.95923423616716	0.362	0.237	1	"Ast"	"RHOB"	"MS"
"SLC6A1.AS1"	5.07782214607374e-05	-0.464576050115207	0.077	0.209	1	"Ast"	"SLC6A1.AS1"	"MS"
"MT.ND5"	5.1046784780118e-05	0.85045648786821	0.628	0.554	1	"Ast"	"MT.ND5"	"MS"
"GADD45G"	5.19391602812133e-05	-0.810696199388427	0.02	0.121	1	"Ast"	"GADD45G"	"MS"
"CALM1"	5.37733269094449e-05	-0.538673877338009	0.214	0.387	1	"Ast"	"CALM1"	"MS"
"PBX3"	5.52544089121923e-05	0.752638551331402	0.148	0.055	1	"Ast"	"PBX3"	"MS"
"NEAT1"	5.63632684395292e-05	0.340184461552087	0.837	0.801	1	"Ast"	"NEAT1"	"MS"
"DHCR24"	5.77418736163416e-05	1.05747890349121	0.214	0.104	1	"Ast"	"DHCR24"	"MS"
"ALDH1L1"	5.82566143526608e-05	-0.768567849914833	0.061	0.182	1	"Ast"	"ALDH1L1"	"MS"
"ITGA9"	5.8611371397703e-05	-0.863445481568403	0.015	0.108	1	"Ast"	"ITGA9"	"MS"
"SH3BP2"	6.02145786727888e-05	0.964305034593734	0.163	0.066	1	"Ast"	"SH3BP2"	"MS"
"RHOJ"	6.14482701519058e-05	-0.728043002749633	0.026	0.127	1	"Ast"	"RHOJ"	"MS"
"MT2A"	6.2985447375349e-05	-0.377566857615203	0.367	0.571	1	"Ast"	"MT2A"	"MS"
"LRP4"	6.34518986832647e-05	-0.713478526511138	0.082	0.214	1	"Ast"	"LRP4"	"MS"
"ACAP3"	6.37241132572217e-05	1.02721661729501	0.168	0.072	1	"Ast"	"ACAP3"	"MS"
"PLCD3"	6.90021217358012e-05	0.716783525197706	0.184	0.078	1	"Ast"	"PLCD3"	"MS"
"SGIP1"	6.91350663045211e-05	-0.547025423601514	0.173	0.336	1	"Ast"	"SGIP1"	"MS"
"ARHGAP31"	6.92029479722687e-05	-0.614918822288671	0.082	0.214	1	"Ast"	"ARHGAP31"	"MS"
"PTPRG"	7.47716407601566e-05	-0.526732814162052	0.143	0.296	1	"Ast"	"PTPRG"	"MS"
"OAF"	7.56272285263113e-05	-0.605910066906294	0.015	0.108	1	"Ast"	"OAF"	"MS"
"TNR"	7.64416918733028e-05	1.00260255915301	0.138	0.051	1	"Ast"	"TNR"	"MS"
"METTL7A"	7.67394582862295e-05	-0.625704343228693	0.102	0.241	1	"Ast"	"METTL7A"	"MS"
"GYG2"	7.70209170391878e-05	0.796500668218896	0.122	0.04	1	"Ast"	"GYG2"	"MS"
"NDUFC2"	7.71135249411439e-05	-0.639232295832666	0.015	0.108	1	"Ast"	"NDUFC2"	"MS"
"SRP14"	7.76241544123521e-05	-0.644485699779028	0.148	0.298	1	"Ast"	"SRP14"	"MS"
"LINC01094"	8.01760791930705e-05	0.836765791437363	0.163	0.066	1	"Ast"	"LINC01094"	"MS"
"PARD3B"	8.16225962869177e-05	-0.374714063014121	0.332	0.522	1	"Ast"	"PARD3B"	"MS"
"FGFR2"	8.36464866817094e-05	-0.403754921942771	0.148	0.307	1	"Ast"	"FGFR2"	"MS"
"DOCK4"	8.39966334163294e-05	-0.327075263429945	0.403	0.619	1	"Ast"	"DOCK4"	"MS"
"MT1E"	8.48057660812768e-05	-0.88077864241594	0.163	0.307	1	"Ast"	"MT1E"	"MS"
"CAMK2G"	8.55658076048896e-05	-0.590911715152849	0.163	0.319	1	"Ast"	"CAMK2G"	"MS"
"GPD2"	8.62891316134007e-05	-0.547821457607516	0.082	0.214	1	"Ast"	"GPD2"	"MS"
"ABI3BP"	8.64788909930085e-05	1.23373536314687	0.158	0.063	1	"Ast"	"ABI3BP"	"MS"
"SLC39A12"	8.76912869923543e-05	-0.737243729956565	0.077	0.203	1	"Ast"	"SLC39A12"	"MS"
"CDH4"	9.202040100261e-05	-0.738249504809562	0.066	0.186	1	"Ast"	"CDH4"	"MS"
"LINC00982"	9.37055051423718e-05	-0.788904984183052	0.031	0.131	1	"Ast"	"LINC00982"	"MS"
"TXNIP"	9.37964431597209e-05	-0.548250984153281	0.163	0.317	1	"Ast"	"TXNIP"	"MS"
"DNER"	9.38708004382959e-05	0.920238156829115	0.372	0.245	1	"Ast"	"DNER"	"MS"
"CLIP4"	9.42159627196856e-05	-0.653251973018377	0.077	0.201	1	"Ast"	"CLIP4"	"MS"
"SYNPO2"	9.51115532896456e-05	0.817086953058289	0.153	0.059	1	"Ast"	"SYNPO2"	"MS"
"TTC3"	9.74115282279055e-05	-0.525502654380575	0.189	0.345	1	"Ast"	"TTC3"	"MS"
"CLYBL"	9.93128839230301e-05	-0.748789541012498	0.031	0.129	1	"Ast"	"CLYBL"	"MS"
"DENND5B"	0.000100756676556718	-0.800572576763806	0.097	0.226	1	"Ast"	"DENND5B"	"MS"
"SHC2"	0.000101495497874769	0.699143509949799	0.138	0.051	1	"Ast"	"SHC2"	"MS"
"GNAQ"	0.000102093974300362	-0.439942210191906	0.357	0.55	1	"Ast"	"GNAQ"	"MS"
"CRB2"	0.000104197068425412	0.975231449474366	0.219	0.108	1	"Ast"	"CRB2"	"MS"
"DHX29"	0.000105133858276867	-0.428977412279063	0.031	0.133	1	"Ast"	"DHX29"	"MS"
"IGSF11"	0.000105882202659367	-0.734959164013661	0.107	0.239	1	"Ast"	"IGSF11"	"MS"
"PLXNA2"	0.00010628450161162	-0.707469477971229	0.026	0.123	1	"Ast"	"PLXNA2"	"MS"
"SMOC1"	0.00010678708227308	0.882168559493317	0.158	0.066	1	"Ast"	"SMOC1"	"MS"
"TSC22D1"	0.000107248069889959	-0.846655603320149	0.122	0.252	1	"Ast"	"TSC22D1"	"MS"
"CABIN1"	0.000109411867778839	0.685872117975078	0.148	0.057	1	"Ast"	"CABIN1"	"MS"
"IQCA1"	0.000110186775307006	-0.857811114226049	0.092	0.216	1	"Ast"	"IQCA1"	"MS"
"PDGFRB"	0.000111527933798247	-0.823285575986293	0.051	0.161	1	"Ast"	"PDGFRB"	"MS"
"ACSL3"	0.000124217929883747	-0.511063850929033	0.153	0.302	1	"Ast"	"ACSL3"	"MS"
"PKIA"	0.00012635531492002	-0.793168843035467	0.061	0.175	1	"Ast"	"PKIA"	"MS"
"WHSC1L1"	0.000127302320778533	-0.572772343643694	0.112	0.249	1	"Ast"	"WHSC1L1"	"MS"
"FAM172A"	0.000133180698606431	-0.519560471593124	0.168	0.317	1	"Ast"	"FAM172A"	"MS"
"AHCYL1"	0.0001364712862179	-0.443106689665028	0.444	0.626	1	"Ast"	"AHCYL1"	"MS"
"DDR1"	0.000138826598868275	0.678255075839004	0.434	0.313	1	"Ast"	"DDR1"	"MS"
"SRP54"	0.000139242116076065	-0.661071877019766	0.026	0.118	1	"Ast"	"SRP54"	"MS"
"FOS"	0.000141475204731223	0.514439133432783	0.224	0.108	1	"Ast"	"FOS"	"MS"
"CSMD3"	0.000141479319693067	0.649417154249862	0.148	0.057	1	"Ast"	"CSMD3"	"MS"
"TUBA1A"	0.000143067828839114	0.815254457085926	0.515	0.425	1	"Ast"	"TUBA1A"	"MS"
"S100A10"	0.000152642726450448	0.83489795910619	0.133	0.049	1	"Ast"	"S100A10"	"MS"
"PLXND1"	0.000155463776679764	0.775052460548896	0.128	0.047	1	"Ast"	"PLXND1"	"MS"
"WDR49"	0.000161840598342766	0.608262964373681	0.27	0.144	1	"Ast"	"WDR49"	"MS"
"SGMS1"	0.000162426772751162	-0.624828439375898	0.097	0.224	1	"Ast"	"SGMS1"	"MS"
"RP11.296O14.3"	0.000162835297665537	-0.623914087298367	0.041	0.144	1	"Ast"	"RP11.296O14.3"	"MS"
"HIBCH"	0.000163081617910646	-0.430148253641738	0.117	0.256	1	"Ast"	"HIBCH"	"MS"
"ADD1"	0.000167207885336737	-0.453421124463258	0.138	0.285	1	"Ast"	"ADD1"	"MS"
"FMN1"	0.000168662245386797	-0.528820289485305	0.015	0.101	1	"Ast"	"FMN1"	"MS"
"COX6C"	0.000170666311612283	-0.558615924289417	0.056	0.169	1	"Ast"	"COX6C"	"MS"
"PRTG"	0.000170900950511549	0.772594809897636	0.102	0.032	1	"Ast"	"PRTG"	"MS"
"HLA.B"	0.00018730352548236	0.795453124196386	0.163	0.072	1	"Ast"	"HLA.B"	"MS"
"LDHB"	0.000187470660145952	-0.820828243599109	0.107	0.23	1	"Ast"	"LDHB"	"MS"
"LINC00639"	0.000190152361817756	0.951586166768082	0.148	0.063	1	"Ast"	"LINC00639"	"MS"
"OTUD7A"	0.000191613883067092	-0.572979160265833	0.168	0.317	1	"Ast"	"OTUD7A"	"MS"
"NOL4"	0.000194170861499625	-0.591672812623487	0.051	0.161	1	"Ast"	"NOL4"	"MS"
"ZHX3"	0.000198696829109045	-0.577075651152237	0.173	0.319	1	"Ast"	"ZHX3"	"MS"
"ARHGAP5"	0.000200386683169673	-0.617598574568135	0.194	0.336	1	"Ast"	"ARHGAP5"	"MS"
"NBPF19"	0.000202463622662638	-0.874104438953688	0.02	0.106	1	"Ast"	"NBPF19"	"MS"
"PARD3"	0.000207206671268479	-0.329663846342504	0.378	0.573	1	"Ast"	"PARD3"	"MS"
"JAKMIP2"	0.000207291983133834	-0.709734281635981	0.143	0.275	1	"Ast"	"JAKMIP2"	"MS"
"SLC15A2"	0.00021109982478228	-0.53978944549491	0.066	0.184	1	"Ast"	"SLC15A2"	"MS"
"MAP3K12"	0.000216743901248028	0.937757770730556	0.107	0.036	1	"Ast"	"MAP3K12"	"MS"
"MEIS2"	0.000224902242832193	-0.493359183341039	0.286	0.461	1	"Ast"	"MEIS2"	"MS"
"DYRK1A"	0.000228259849001994	-0.593944643388501	0.056	0.165	1	"Ast"	"DYRK1A"	"MS"
"CBFA2T2"	0.000230087983998802	-0.428445898286266	0.102	0.233	1	"Ast"	"CBFA2T2"	"MS"
"TRPC1"	0.000239995301217709	-0.568156563940021	0.066	0.182	1	"Ast"	"TRPC1"	"MS"
"HMGN3"	0.000241828945948115	-0.567724751573384	0.112	0.237	1	"Ast"	"HMGN3"	"MS"
"APCDD1"	0.000243852798070233	-0.659008246476226	0.071	0.186	1	"Ast"	"APCDD1"	"MS"
"NDUFS5"	0.000252667257702887	-0.799272224432648	0.071	0.18	1	"Ast"	"NDUFS5"	"MS"
"GNPTAB"	0.000255494639270984	-0.66273508687836	0.026	0.114	1	"Ast"	"GNPTAB"	"MS"
"SNX29"	0.000276041103010967	-0.579922579003251	0.077	0.188	1	"Ast"	"SNX29"	"MS"
"PTGDS"	0.000283237403621214	-0.338674984627527	0.765	0.879	1	"Ast"	"PTGDS"	"MS"
"SOX6"	0.000290191815262861	-0.478005053705532	0.265	0.431	1	"Ast"	"SOX6"	"MS"
"RFTN1"	0.000291148715192901	0.742144180581427	0.107	0.036	1	"Ast"	"RFTN1"	"MS"
"ARHGEF3"	0.000291155369906433	0.677849352794579	0.184	0.085	1	"Ast"	"ARHGEF3"	"MS"
"PHF14"	0.000303019028847451	-0.591467244580987	0.122	0.252	1	"Ast"	"PHF14"	"MS"
"ACSS1"	0.000306433840670476	-0.464315396587514	0.179	0.326	1	"Ast"	"ACSS1"	"MS"
"FSTL3"	0.000308409792574705	0.622930441755658	0.163	0.072	1	"Ast"	"FSTL3"	"MS"
"GPC6"	0.000310802693255265	0.752008925293057	0.168	0.076	1	"Ast"	"GPC6"	"MS"
"FERMT2"	0.0003150592941626	-0.382068982311035	0.148	0.29	1	"Ast"	"FERMT2"	"MS"
"SVIL.AS1"	0.000317821585840893	-0.705050694632884	0.036	0.127	1	"Ast"	"SVIL.AS1"	"MS"
"SLC24A3"	0.000325611793410397	-0.649484511646671	0.02	0.104	1	"Ast"	"SLC24A3"	"MS"
"SEPT11"	0.000332724784284361	-0.66635752140166	0.02	0.104	1	"Ast"	"SEPT11"	"MS"
"STXBP5L"	0.000338801118737332	0.83342942377827	0.122	0.047	1	"Ast"	"STXBP5L"	"MS"
"SH3GLB2"	0.000342729491022569	0.752909539609444	0.102	0.034	1	"Ast"	"SH3GLB2"	"MS"
"ZMAT1"	0.00035641594364889	-0.484572775398808	0.189	0.332	1	"Ast"	"ZMAT1"	"MS"
"ATP2C1"	0.000365652941075869	-0.59931300558495	0.046	0.146	1	"Ast"	"ATP2C1"	"MS"
"MT.ND1"	0.000369783297905226	0.240557707962611	0.857	0.837	1	"Ast"	"MT.ND1"	"MS"
"TOB2"	0.00037096925127458	-0.647230756319123	0.082	0.197	1	"Ast"	"TOB2"	"MS"
"GCC2"	0.000376094485578696	-0.710938029390908	0.036	0.125	1	"Ast"	"GCC2"	"MS"
"NCAM1"	0.000377996887245326	-0.344699352545915	0.418	0.573	1	"Ast"	"NCAM1"	"MS"
"ZNF280D"	0.000383959190378589	-0.526669118585656	0.199	0.342	1	"Ast"	"ZNF280D"	"MS"
"DGKI"	0.000386318319730027	0.887214015662135	0.107	0.038	1	"Ast"	"DGKI"	"MS"
"PPM1B"	0.000386665673478466	-0.492758342880826	0.051	0.152	1	"Ast"	"PPM1B"	"MS"
"HS3ST5"	0.000387540429002197	-0.786661321693919	0.071	0.178	1	"Ast"	"HS3ST5"	"MS"
"COX4I1"	0.000387719423388926	-0.680959223012313	0.051	0.15	1	"Ast"	"COX4I1"	"MS"
"ALDH1A1"	0.000392331823367879	-0.496297756783346	0.102	0.228	1	"Ast"	"ALDH1A1"	"MS"
"EPHX1"	0.000397614396305747	-0.566229698783047	0.138	0.266	1	"Ast"	"EPHX1"	"MS"
"RFTN2"	0.000397758532483437	-0.435966379855387	0.163	0.298	1	"Ast"	"RFTN2"	"MS"
"ITGA2"	0.000402308980271455	-0.60259330538091	0.071	0.18	1	"Ast"	"ITGA2"	"MS"
"CEP290"	0.000405175510352668	-0.249761722880549	0.066	0.175	1	"Ast"	"CEP290"	"MS"
"SPOCK2"	0.000409351331708322	0.658026896971827	0.25	0.137	1	"Ast"	"SPOCK2"	"MS"
"CHST11"	0.000416934291581124	-0.590129017138828	0.061	0.167	1	"Ast"	"CHST11"	"MS"
"EPC1"	0.000423868681379738	-0.746595953971566	0.117	0.239	1	"Ast"	"EPC1"	"MS"
"MPPED2"	0.000424466942253642	-0.587159470760412	0.036	0.127	1	"Ast"	"MPPED2"	"MS"
"PLD5"	0.000441826334295264	-0.597244680188847	0.046	0.142	1	"Ast"	"PLD5"	"MS"
"NSMF"	0.000452379972099747	0.595499421106028	0.179	0.085	1	"Ast"	"NSMF"	"MS"
