"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"disease"
"C14orf37"	0.000510597576279882	-0.53107551062725	0.08	0.188	1	"Ast"	"C14orf37"	"N"
"GABRA2"	0.000510695578950871	-0.282627065949502	0.301	0.467	1	"Ast"	"GABRA2"	"N"
"LSM14A"	0.000511267638643794	-0.465346154179201	0.074	0.18	1	"Ast"	"LSM14A"	"N"
"HIBCH"	0.000519919618554646	-0.45125999855477	0.193	0.328	1	"Ast"	"HIBCH"	"N"
"BTRC"	0.000526161868656432	-0.561397240543757	0.085	0.194	1	"Ast"	"BTRC"	"N"
"FCHSD2"	0.000528902308501772	-0.356515807599469	0.153	0.288	1	"Ast"	"FCHSD2"	"N"
"PPP2R3C"	0.000530335468491292	-0.547310384013292	0.023	0.104	1	"Ast"	"PPP2R3C"	"N"
"ACER3"	0.00053555826883789	-0.570996058861478	0.057	0.155	1	"Ast"	"ACER3"	"N"
"RPRD2"	0.000539933552945855	-0.429703836684709	0.097	0.211	1	"Ast"	"RPRD2"	"N"
"ATE1"	0.000540795274076578	-0.338789784199988	0.045	0.141	1	"Ast"	"ATE1"	"N"
"COLGALT2"	0.000540934337696387	-0.621746829357182	0.023	0.102	1	"Ast"	"COLGALT2"	"N"
"ZFP36L2"	0.000542517219697852	-0.609010137916513	0.051	0.148	1	"Ast"	"ZFP36L2"	"N"
"MLC1"	0.000543137912746615	-0.485601696282062	0.148	0.273	1	"Ast"	"MLC1"	"N"
"SYT9"	0.000546055773520817	-0.476059834970794	0.034	0.124	1	"Ast"	"SYT9"	"N"
"GNA14"	0.000547999457142263	-0.258695351905701	0.29	0.453	1	"Ast"	"GNA14"	"N"
"RP11-390P2.4"	0.000551657408684174	-0.369133788384018	0.04	0.133	1	"Ast"	"RP11-390P2.4"	"N"
"LRBA"	0.000567631185452007	-0.240713201832797	0.119	0.25	1	"Ast"	"LRBA"	"N"
"IGFBP7"	0.000589781097660676	-0.557708123914989	0.057	0.155	1	"Ast"	"IGFBP7"	"N"
"NDRG2"	0.000597752067830337	-0.256526443213147	0.511	0.693	1	"Ast"	"NDRG2"	"N"
"SPATA6"	0.000614157454631014	-0.346805530891631	0.176	0.317	1	"Ast"	"SPATA6"	"N"
"SMARCA2"	0.000619264726366559	-0.395612325015857	0.261	0.418	1	"Ast"	"SMARCA2"	"N"
"ZNF644"	0.000625611489875742	-0.522254455730837	0.102	0.214	1	"Ast"	"ZNF644"	"N"
"GAREM1"	0.000630880793851816	-0.196868881071464	0.256	0.415	1	"Ast"	"GAREM1"	"N"
"MED12L"	0.000631327218294552	-0.37177937091241	0.324	0.501	1	"Ast"	"MED12L"	"N"
"KCNIP4"	0.000633297254283889	-0.389175629447996	0.102	0.218	1	"Ast"	"KCNIP4"	"N"
"TGFB2"	0.000638333202387203	-0.482885138574109	0.08	0.187	1	"Ast"	"TGFB2"	"N"
"PALM"	0.000647871577194616	-0.105944617651295	0.091	0.203	1	"Ast"	"PALM"	"N"
"AAK1"	0.000650625628034692	-0.447813952749078	0.085	0.196	1	"Ast"	"AAK1"	"N"
"MIPOL1"	0.000656321846680524	-0.317476958857544	0.023	0.104	1	"Ast"	"MIPOL1"	"N"
"HECTD2"	0.000659205827872865	-0.549420609239132	0.028	0.111	1	"Ast"	"HECTD2"	"N"
"VPS13D"	0.000673186885872946	-0.384540351143099	0.08	0.189	1	"Ast"	"VPS13D"	"N"
"PDE7B"	0.000674667879219518	-0.335754146317097	0.256	0.418	1	"Ast"	"PDE7B"	"N"
"SHROOM3"	0.000683813011850379	-0.479477152271718	0.244	0.379	1	"Ast"	"SHROOM3"	"N"
"UGP2"	0.000694133554212226	-0.379096462685587	0.148	0.281	1	"Ast"	"UGP2"	"N"
"BZRAP1"	0.000695286046997681	-0.409952666206952	0.062	0.164	1	"Ast"	"BZRAP1"	"N"
"UBE3A"	0.000699879050769077	-0.404187408627405	0.097	0.207	1	"Ast"	"UBE3A"	"N"
"AUTS2"	0.000720845063135022	-0.161186952519698	0.5	0.703	1	"Ast"	"AUTS2"	"N"
"RP11-514P8.6"	0.000727296163600666	-0.407010695846661	0.023	0.104	1	"Ast"	"RP11-514P8.6"	"N"
"NCAN"	0.000735196412439522	-0.173844538664365	0.165	0.309	1	"Ast"	"NCAN"	"N"
"BTBD9"	0.0007369276312883	-0.343768571089399	0.188	0.334	1	"Ast"	"BTBD9"	"N"
"SAMD4B"	0.00074365939434311	-0.538967318220545	0.028	0.111	1	"Ast"	"SAMD4B"	"N"
"WDR11"	0.000755146078116923	-0.455450557522472	0.085	0.189	1	"Ast"	"WDR11"	"N"
"TOX"	0.000760892773437704	-0.451639772830309	0.227	0.368	1	"Ast"	"TOX"	"N"
"GRIK2"	0.000768694653976772	-0.381116586493169	0.045	0.138	1	"Ast"	"GRIK2"	"N"
"ADD3"	0.000788782351917344	-0.250179599801861	0.432	0.621	1	"Ast"	"ADD3"	"N"
"TTN-AS1"	0.000789454126169339	-0.604197901173553	0.097	0.202	1	"Ast"	"TTN-AS1"	"N"
"CCDC93"	0.000794840542174891	-0.564775996116251	0.04	0.126	1	"Ast"	"CCDC93"	"N"
"FBXL17"	0.000798224005690292	-0.324194734527729	0.278	0.423	1	"Ast"	"FBXL17"	"N"
"RHOB"	0.000803868746392477	-0.22346327636251	0.097	0.216	1	"Ast"	"RHOB"	"N"
"MLLT3"	0.000819336672358143	-0.390369895427914	0.136	0.26	1	"Ast"	"MLLT3"	"N"
"PPP6R3"	0.000832996656620156	-0.378275590207835	0.176	0.308	1	"Ast"	"PPP6R3"	"N"
"LTBP3"	0.000841026944668475	-0.481622048876692	0.068	0.167	1	"Ast"	"LTBP3"	"N"
"ARHGEF26"	0.000861458687817485	-0.434883052357264	0.216	0.354	1	"Ast"	"ARHGEF26"	"N"
"NT5DC1"	0.000862862679757903	-0.516047798453561	0.051	0.144	1	"Ast"	"NT5DC1"	"N"
"MTF2"	0.000865505710370694	-0.516936960869825	0.028	0.109	1	"Ast"	"MTF2"	"N"
"ARHGAP31"	0.000871798992699604	-0.390878706968063	0.148	0.272	1	"Ast"	"ARHGAP31"	"N"
"MDM4"	0.000892502052167126	0.776509426090657	0.227	0.146	1	"Ast"	"MDM4"	"N"
"PRDM16"	0.000897235923515093	-0.270871464886782	0.142	0.269	1	"Ast"	"PRDM16"	"N"
"STARD13"	0.000943966186298509	-0.304379495559376	0.233	0.384	1	"Ast"	"STARD13"	"N"
"SFPQ"	0.000956020219139069	-0.3213008731595	0.142	0.268	1	"Ast"	"SFPQ"	"N"
"RGL1"	0.000961549824256706	-0.300264471195753	0.153	0.281	1	"Ast"	"RGL1"	"N"
"RBM26"	0.000974167421353006	-0.166629810460396	0.165	0.301	1	"Ast"	"RBM26"	"N"
"CHST1"	0.000976752397173626	-0.52273597313471	0.028	0.106	1	"Ast"	"CHST1"	"N"
"ANO4"	0.000978110206005484	-0.454142881593375	0.028	0.108	1	"Ast"	"ANO4"	"N"
"MIR4300HG"	0.00098127926447986	-0.50402249540984	0.188	0.327	1	"Ast"	"MIR4300HG"	"N"
"CTNND1"	0.000986100291931909	-0.548275898453444	0.028	0.107	1	"Ast"	"CTNND1"	"N"
"MLLT4"	0.001000164036426	-0.354913550687826	0.102	0.218	1	"Ast"	"MLLT4"	"N"
"PIAS1"	0.00100382747734818	-0.326651012885492	0.17	0.31	1	"Ast"	"PIAS1"	"N"
"PITPNB"	0.00103710622829117	-0.449257801606308	0.057	0.149	1	"Ast"	"PITPNB"	"N"
"CFAP70"	0.00104060722065501	-0.49108549653351	0.057	0.151	1	"Ast"	"CFAP70"	"N"
"SEPW1"	0.00104439176403146	-0.33271583537233	0.136	0.258	1	"Ast"	"SEPW1"	"N"
"ROBO1"	0.00104843529678829	-0.416499621902546	0.091	0.197	1	"Ast"	"ROBO1"	"N"
"EXOC6B"	0.00106789018488051	-0.25815783768715	0.244	0.39	1	"Ast"	"EXOC6B"	"N"
"TMEM132B"	0.00107834838420448	-0.175029704244103	0.199	0.352	1	"Ast"	"TMEM132B"	"N"
"CADM1"	0.00109434869808254	-0.280431271156726	0.705	0.845	1	"Ast"	"CADM1"	"N"
"DHRSX"	0.00111560499060514	-0.510930740461981	0.034	0.115	1	"Ast"	"DHRSX"	"N"
"AHCTF1"	0.00111765243074755	-0.324052873199162	0.028	0.109	1	"Ast"	"AHCTF1"	"N"
"ZDHHC14"	0.00113147666064137	-0.465290491886472	0.034	0.113	1	"Ast"	"ZDHHC14"	"N"
"PPP1R12B"	0.00114042441811974	-0.309781756083214	0.193	0.325	1	"Ast"	"PPP1R12B"	"N"
"DPYSL2"	0.00114112533051042	-0.244301486967263	0.312	0.473	1	"Ast"	"DPYSL2"	"N"
"CLASP2"	0.00115841371953132	-0.116176026885834	0.341	0.518	1	"Ast"	"CLASP2"	"N"
"PPA2"	0.00117086178651384	-0.546905182565238	0.091	0.191	1	"Ast"	"PPA2"	"N"
"PGAM1"	0.00117425370782249	0.710088945875039	0.142	0.075	1	"Ast"	"PGAM1"	"N"
"GRM3"	0.0011893391394767	-0.396521251961185	0.33	0.489	1	"Ast"	"GRM3"	"N"
"UBR3"	0.00119620948066687	-0.387871987634052	0.17	0.298	1	"Ast"	"UBR3"	"N"
"BCYRN1"	0.00120484684269707	-0.449192471602179	0.097	0.205	1	"Ast"	"BCYRN1"	"N"
"FRMD4A"	0.00121129562238665	-0.314404355738743	0.227	0.367	1	"Ast"	"FRMD4A"	"N"
"CRADD"	0.00121584084070572	-0.310048588455044	0.136	0.258	1	"Ast"	"CRADD"	"N"
"NOL4"	0.00121923676117454	-0.280670483447792	0.136	0.258	1	"Ast"	"NOL4"	"N"
"PON2"	0.00122218987700371	-0.188731791061015	0.381	0.574	1	"Ast"	"PON2"	"N"
"LRRFIP2"	0.00122903024530004	-0.275807781778547	0.108	0.223	1	"Ast"	"LRRFIP2"	"N"
"DNAH7"	0.001257827695072	-0.402372645178769	0.25	0.391	1	"Ast"	"DNAH7"	"N"
"FDFT1"	0.0012718833912955	-0.429305654522911	0.045	0.132	1	"Ast"	"FDFT1"	"N"
"FAF1"	0.00128020972910386	-0.36783691253817	0.21	0.35	1	"Ast"	"FAF1"	"N"
"LGR4"	0.00128218945420638	-0.289891408631876	0.227	0.372	1	"Ast"	"LGR4"	"N"
"CNTNAP2"	0.00129596507770594	-0.39085871212746	0.182	0.314	1	"Ast"	"CNTNAP2"	"N"
"ACSS1"	0.00131494282309057	-0.269929603202193	0.312	0.473	1	"Ast"	"ACSS1"	"N"
"WDFY3"	0.00131809815843751	-0.163267303586271	0.244	0.395	1	"Ast"	"WDFY3"	"N"
"GALNT11"	0.00133260142355887	-0.503501385092637	0.028	0.105	1	"Ast"	"GALNT11"	"N"
"TCF4"	0.00135781763986272	-0.173156378038064	0.489	0.665	1	"Ast"	"TCF4"	"N"
"CRYAB"	0.00136963298477474	0.520379785305715	0.483	0.392	1	"Ast"	"CRYAB"	"N"
"TTC28"	0.00137250280990425	-0.33857280347579	0.284	0.438	1	"Ast"	"TTC28"	"N"
"SOX2"	0.00138542854667253	-0.171388933775706	0.29	0.432	1	"Ast"	"SOX2"	"N"
"TIMP3"	0.0013881845373078	-0.352919266602314	0.153	0.279	1	"Ast"	"TIMP3"	"N"
"BAALC"	0.00139747991313074	-0.193273439395906	0.142	0.27	1	"Ast"	"BAALC"	"N"
"BBS2"	0.00139990382873452	-0.181122817374456	0.182	0.318	1	"Ast"	"BBS2"	"N"
"IQCB1"	0.00140172679401553	-0.473758276935507	0.028	0.105	1	"Ast"	"IQCB1"	"N"
"SOX9"	0.00142480325136617	-0.247046055492677	0.131	0.25	1	"Ast"	"SOX9"	"N"
"RP1-84O15.2"	0.00144114177414326	-0.567838692289791	0.034	0.111	1	"Ast"	"RP1-84O15.2"	"N"
"NRXN3"	0.00144932222285501	-0.268290952963086	0.193	0.332	1	"Ast"	"NRXN3"	"N"
"TJP1"	0.00145169586357807	-0.273711523745091	0.352	0.515	1	"Ast"	"TJP1"	"N"
"ABLIM1"	0.00145418869485696	-0.348211660849243	0.426	0.582	1	"Ast"	"ABLIM1"	"N"
"SOX6"	0.00145474727651596	-0.334062568911994	0.415	0.567	1	"Ast"	"SOX6"	"N"
"NBEA"	0.00148079599884496	-0.201062442689742	0.136	0.253	1	"Ast"	"NBEA"	"N"
"NFIA"	0.0015061251828549	-0.211653924163207	0.71	0.863	1	"Ast"	"NFIA"	"N"
"LIMS1"	0.00150768072857774	-0.432144787235174	0.04	0.122	1	"Ast"	"LIMS1"	"N"
"ADGRL3"	0.00151984664052772	-0.262693809616007	0.699	0.841	1	"Ast"	"ADGRL3"	"N"
"RP11-436K8.1"	0.0015224038121841	-0.371136812960922	0.17	0.294	1	"Ast"	"RP11-436K8.1"	"N"
"PIK3R1"	0.00155583683910524	-0.303415869940101	0.136	0.256	1	"Ast"	"PIK3R1"	"N"
"NKAIN4"	0.00156157964286433	-0.453287452795765	0.108	0.219	1	"Ast"	"NKAIN4"	"N"
"ZNF83"	0.00156849349960003	-0.46114503668809	0.04	0.121	1	"Ast"	"ZNF83"	"N"
"TET2"	0.00160240308073014	-0.362414538723573	0.045	0.131	1	"Ast"	"TET2"	"N"
"EXT1"	0.00160327403124804	-0.373102808414318	0.131	0.245	1	"Ast"	"EXT1"	"N"
"MTR"	0.00164375071517736	-0.389276719984319	0.034	0.114	1	"Ast"	"MTR"	"N"
"PAQR6"	0.0016555679747886	-0.343892734141287	0.085	0.184	1	"Ast"	"PAQR6"	"N"
"TTBK2"	0.00167056845154528	-0.307720107001936	0.068	0.165	1	"Ast"	"TTBK2"	"N"
"TRPC1"	0.00167294774488431	-0.355459116104318	0.091	0.193	1	"Ast"	"TRPC1"	"N"
"WDPCP"	0.00169562126842238	-0.293287902951376	0.176	0.309	1	"Ast"	"WDPCP"	"N"
"MARK1"	0.00169703359748505	-0.493238562519927	0.04	0.117	1	"Ast"	"MARK1"	"N"
"CPEB4"	0.00171871468529042	-0.0542776143096897	0.244	0.402	1	"Ast"	"CPEB4"	"N"
"NF1"	0.00173631038613069	-0.397674514953515	0.307	0.447	1	"Ast"	"NF1"	"N"
"ABI1"	0.00175533066040234	-0.263417352180409	0.267	0.423	1	"Ast"	"ABI1"	"N"
"FLG-AS1"	0.00175589567831202	-0.430199565377163	0.045	0.129	1	"Ast"	"FLG-AS1"	"N"
"CSMD1"	0.00175722637652333	-0.418338855114966	0.131	0.246	1	"Ast"	"CSMD1"	"N"
"TSPAN5"	0.00176959935844807	-0.215050260870205	0.148	0.268	1	"Ast"	"TSPAN5"	"N"
"ARHGAP32"	0.00177668722945089	-0.312031403817977	0.244	0.384	1	"Ast"	"ARHGAP32"	"N"
"AKAP7"	0.00178379434483212	-0.433227580115654	0.08	0.176	1	"Ast"	"AKAP7"	"N"
"SMURF2"	0.00181150432092704	-0.527275198718273	0.119	0.22	1	"Ast"	"SMURF2"	"N"
"ASPH"	0.00182022755501706	-0.297731445222949	0.347	0.49	1	"Ast"	"ASPH"	"N"
"STK3"	0.00183174417813897	-0.371008952403572	0.165	0.277	1	"Ast"	"STK3"	"N"
"TMEM164"	0.00183276358370222	-0.438031667683939	0.108	0.21	1	"Ast"	"TMEM164"	"N"
"MSRB3"	0.00183662044848545	-0.475917831276613	0.051	0.135	1	"Ast"	"MSRB3"	"N"
"TMSB10"	0.00183866859349889	0.840696703428635	0.131	0.07	1	"Ast"	"TMSB10"	"N"
"CD47"	0.00184770367976364	-0.236357828196945	0.108	0.223	1	"Ast"	"CD47"	"N"
"KMT2A"	0.00186698965554501	-0.0760626449513622	0.091	0.193	1	"Ast"	"KMT2A"	"N"
"ARHGEF12"	0.0018783911204162	-0.262530944082917	0.256	0.406	1	"Ast"	"ARHGEF12"	"N"
"FNDC3B"	0.00189129887649808	-0.299660011812666	0.097	0.203	1	"Ast"	"FNDC3B"	"N"
"ADK"	0.00189223752541027	-0.364687864334298	0.136	0.247	1	"Ast"	"ADK"	"N"
"NFAT5"	0.00189509318373196	-0.256374743450562	0.335	0.509	1	"Ast"	"NFAT5"	"N"
"FGF1"	0.00192367133190852	-0.310780023870594	0.062	0.153	1	"Ast"	"FGF1"	"N"
"CCDC88A"	0.00192550036777231	-0.290645380262255	0.29	0.444	1	"Ast"	"CCDC88A"	"N"
"KIAA2026"	0.00193842775785207	-0.440349381355157	0.085	0.18	1	"Ast"	"KIAA2026"	"N"
"NFE2L2"	0.00194972949363863	-0.238987968598866	0.182	0.311	1	"Ast"	"NFE2L2"	"N"
"ZFHX4"	0.0019776876196321	-0.188919160729874	0.267	0.428	1	"Ast"	"ZFHX4"	"N"
"KIAA1109"	0.00198650991339442	-0.125125460490768	0.176	0.305	1	"Ast"	"KIAA1109"	"N"
"NSF"	0.00202559042834512	-0.34876699277961	0.068	0.157	1	"Ast"	"NSF"	"N"
"ITGA6"	0.00202887838933779	-0.187454089160657	0.08	0.178	1	"Ast"	"ITGA6"	"N"
"FTO"	0.00205387867955611	-0.329660979093248	0.233	0.371	1	"Ast"	"FTO"	"N"
"MAML2"	0.00207798849358043	-0.205053389754517	0.54	0.714	1	"Ast"	"MAML2"	"N"
"CDH2"	0.00208160844859405	-0.281664286964812	0.193	0.321	1	"Ast"	"CDH2"	"N"
"ZEB1"	0.00208661440704824	-0.228323252858366	0.205	0.335	1	"Ast"	"ZEB1"	"N"
"UBE2B"	0.00209670015629819	-0.455427619452438	0.057	0.143	1	"Ast"	"UBE2B"	"N"
"SNTB1"	0.00210064465957537	-0.439237911742977	0.08	0.175	1	"Ast"	"SNTB1"	"N"
"ATAD2B"	0.0021868920117178	-0.251812880316803	0.074	0.172	1	"Ast"	"ATAD2B"	"N"
"FGFR3"	0.00221992694364172	-0.194975664557484	0.528	0.693	1	"Ast"	"FGFR3"	"N"
"PCCA"	0.00224119478058682	-0.436624109968832	0.165	0.279	1	"Ast"	"PCCA"	"N"
"URI1"	0.00225127167101064	-0.416442167962472	0.062	0.149	1	"Ast"	"URI1"	"N"
"SBF2"	0.00225585838921674	-0.148395749430403	0.273	0.431	1	"Ast"	"SBF2"	"N"
"COMMD10"	0.0022602332237895	-0.239014681267747	0.085	0.184	1	"Ast"	"COMMD10"	"N"
"GTF2I"	0.00227329196533928	-0.247676510815529	0.25	0.404	1	"Ast"	"GTF2I"	"N"
"CCDC84"	0.00227400930498412	-0.247550400942703	0.028	0.102	1	"Ast"	"CCDC84"	"N"
"ST7"	0.00227855555165531	-0.273247121949928	0.193	0.325	1	"Ast"	"ST7"	"N"
"MT-CO2"	0.00231108548050268	0.624496755209367	0.358	0.27	1	"Ast"	"MT-CO2"	"N"
"CSNK2A1"	0.00232737848289933	-0.395817886306821	0.04	0.118	1	"Ast"	"CSNK2A1"	"N"
"SLCO1C1"	0.00233820934677209	-0.28895257331768	0.261	0.397	1	"Ast"	"SLCO1C1"	"N"
"MGEA5"	0.00238592571840614	-0.200005228644535	0.193	0.33	1	"Ast"	"MGEA5"	"N"
"MAP2K4"	0.00242190020153406	-0.498781886655399	0.04	0.115	1	"Ast"	"MAP2K4"	"N"
"AKAP13"	0.00244759951837468	-0.367847113315375	0.097	0.194	1	"Ast"	"AKAP13"	"N"
"AKT2"	0.00246558525470381	-0.44862854568545	0.068	0.157	1	"Ast"	"AKT2"	"N"
"SLC8A1"	0.0024721109724082	-0.461349607545462	0.165	0.276	1	"Ast"	"SLC8A1"	"N"
"CDC14A"	0.00247212539163226	-0.371181980490985	0.17	0.29	1	"Ast"	"CDC14A"	"N"
"ARHGAP24"	0.00248810824156566	-0.198419331252961	0.312	0.463	1	"Ast"	"ARHGAP24"	"N"
"AC007682.1"	0.00250723867212896	-0.446939187287256	0.04	0.116	1	"Ast"	"AC007682.1"	"N"
"ABCC9"	0.00255396133760535	-0.436496694419817	0.057	0.139	1	"Ast"	"ABCC9"	"N"
"UTRN"	0.00255476346949577	-0.442764465259981	0.125	0.228	1	"Ast"	"UTRN"	"N"
"TMTC2"	0.00259821167744698	-0.175442535697913	0.369	0.507	1	"Ast"	"TMTC2"	"N"
"REPS1"	0.00262071683682428	-0.216045921797342	0.216	0.368	1	"Ast"	"REPS1"	"N"
"SIRPA"	0.00265647044588631	-0.340592137285484	0.125	0.229	1	"Ast"	"SIRPA"	"N"
"GSK3B"	0.00273130062336589	-0.392222576990843	0.114	0.217	1	"Ast"	"GSK3B"	"N"
"SERPINI2"	0.00275851150446695	-0.442730154674674	0.085	0.177	1	"Ast"	"SERPINI2"	"N"
"POLK"	0.00280989581091814	-0.423085349300568	0.068	0.155	1	"Ast"	"POLK"	"N"
"PAN3"	0.00282446046125321	-0.478697045030454	0.119	0.215	1	"Ast"	"PAN3"	"N"
"RP11-679C8.2"	0.0028299410320516	-0.296309356326966	0.188	0.312	1	"Ast"	"RP11-679C8.2"	"N"
"SYMPK"	0.00284851778554133	-0.259878042789606	0.091	0.186	1	"Ast"	"SYMPK"	"N"
"USP47"	0.00285922694398614	-0.232420149171769	0.142	0.253	1	"Ast"	"USP47"	"N"
"RAB30-AS1"	0.00292245998225103	-0.323320101925493	0.04	0.116	1	"Ast"	"RAB30-AS1"	"N"
"ARHGEF7"	0.00292906806114979	-0.158695375473639	0.108	0.212	1	"Ast"	"ARHGEF7"	"N"
"ATP13A4"	0.00295637207575519	-0.324465289502986	0.267	0.406	1	"Ast"	"ATP13A4"	"N"
"MEIS2"	0.00295838917520824	-0.170392952486883	0.438	0.623	1	"Ast"	"MEIS2"	"N"
"ZNF827"	0.00297257693198217	-0.478427764100704	0.057	0.136	1	"Ast"	"ZNF827"	"N"
"FBXW11"	0.00298703400285919	-0.321241265910633	0.074	0.165	1	"Ast"	"FBXW11"	"N"
"LAMA4"	0.00299349694999921	-0.332711587914898	0.114	0.216	1	"Ast"	"LAMA4"	"N"
"KIAA1468"	0.00299656251049482	-0.349400585476455	0.062	0.146	1	"Ast"	"KIAA1468"	"N"
"CDH10"	0.00299828174518393	-0.275416750320937	0.153	0.271	1	"Ast"	"CDH10"	"N"
"LRP1"	0.00301110069153596	-0.246305866821978	0.165	0.284	1	"Ast"	"LRP1"	"N"
"PAPLN"	0.00303110186416461	-0.280792282751081	0.159	0.274	1	"Ast"	"PAPLN"	"N"
"GPR75-ASB3"	0.0030485135092822	-0.330350405021266	0.295	0.433	1	"Ast"	"GPR75-ASB3"	"N"
"RCN2"	0.003066356018978	-0.343254154677866	0.068	0.156	1	"Ast"	"RCN2"	"N"
"SPDYE2"	0.00307169660424387	-0.354209956014013	0.102	0.2	1	"Ast"	"SPDYE2"	"N"
"ADGRB3"	0.00309598752707042	-0.186345858167192	0.835	0.925	1	"Ast"	"ADGRB3"	"N"
"SLC15A2"	0.00313618062422887	-0.22978935200146	0.159	0.28	1	"Ast"	"SLC15A2"	"N"
"WDR49"	0.00314261993396372	-0.232851704320859	0.153	0.27	1	"Ast"	"WDR49"	"N"
"PICALM"	0.00315366802577874	-0.334263773132192	0.159	0.274	1	"Ast"	"PICALM"	"N"
"AKT3"	0.00316798060481877	-0.161610728583727	0.409	0.582	1	"Ast"	"AKT3"	"N"
"TMEM184B"	0.00319186824712761	-0.368019106929275	0.108	0.208	1	"Ast"	"TMEM184B"	"N"
"ETV1"	0.00320687277727828	-0.403614604128748	0.062	0.145	1	"Ast"	"ETV1"	"N"
"AHCYL1"	0.00321027658399459	-0.103561856765954	0.358	0.54	1	"Ast"	"AHCYL1"	"N"
"NDRG4"	0.00325548611530733	-0.243312380041414	0.085	0.177	1	"Ast"	"NDRG4"	"N"
"MSI2"	0.00328121366870782	-0.228328291702597	0.67	0.811	1	"Ast"	"MSI2"	"N"
"C1orf228"	0.00329968586203519	-0.210540135624719	0.085	0.182	1	"Ast"	"C1orf228"	"N"
"RFX3-AS1"	0.00330286536694661	-0.297940871503062	0.153	0.266	1	"Ast"	"RFX3-AS1"	"N"
"AKAP6"	0.00330350135131767	-0.301356235203343	0.318	0.455	1	"Ast"	"AKAP6"	"N"
"PPP6R2"	0.00330487925346783	-0.382556601684584	0.119	0.217	1	"Ast"	"PPP6R2"	"N"
"ATXN7L1"	0.00335770435654158	-0.409667786029628	0.057	0.136	1	"Ast"	"ATXN7L1"	"N"
"SPATS2L"	0.0033628150102686	-0.408204305772028	0.131	0.236	1	"Ast"	"SPATS2L"	"N"
"SPIDR"	0.00336527721924224	-0.280557502866153	0.136	0.251	1	"Ast"	"SPIDR"	"N"
"UBR1"	0.00338346371786267	-0.413114661987685	0.074	0.159	1	"Ast"	"UBR1"	"N"
"CELF1"	0.00339076074895327	-0.154566866638261	0.114	0.224	1	"Ast"	"CELF1"	"N"
"PPIP5K2"	0.00345806348916611	-0.398990073233402	0.051	0.127	1	"Ast"	"PPIP5K2"	"N"
"ITFG1"	0.00346530271438319	-0.3645903497656	0.21	0.343	1	"Ast"	"ITFG1"	"N"
"CARNS1"	0.00348113947704073	0.683476492073694	0.148	0.086	1	"Ast"	"CARNS1"	"N"
"MIR99AHG"	0.00349614540444433	-0.15635926744783	0.892	0.944	1	"Ast"	"MIR99AHG"	"N"
"PTK2"	0.00351914909074553	-0.156050527990769	0.358	0.52	1	"Ast"	"PTK2"	"N"
"ZFAND6"	0.00352729093687542	-0.485616932628009	0.108	0.197	1	"Ast"	"ZFAND6"	"N"
"RUNX1T1"	0.00358482261911972	-0.344086097043031	0.108	0.205	1	"Ast"	"RUNX1T1"	"N"
"ANKRD17"	0.00360406853526824	-0.205929994648647	0.205	0.324	1	"Ast"	"ANKRD17"	"N"
"NAIP"	0.00361691561440275	-0.309541103290002	0.091	0.186	1	"Ast"	"NAIP"	"N"
"ZNF680"	0.00362162844104206	-0.470898184236264	0.034	0.102	1	"Ast"	"ZNF680"	"N"
"LINC00685"	0.0036495032323649	-0.357351816682958	0.04	0.111	1	"Ast"	"LINC00685"	"N"
"PTPN13"	0.00365044547350456	-0.22117904622222	0.199	0.315	1	"Ast"	"PTPN13"	"N"
"TMED8"	0.00365889265817367	-0.364853192073511	0.057	0.136	1	"Ast"	"TMED8"	"N"
"ABI2"	0.00366284201608739	-0.291808379158593	0.131	0.238	1	"Ast"	"ABI2"	"N"
"ANKIB1"	0.00366428555175098	-0.212541569816601	0.114	0.217	1	"Ast"	"ANKIB1"	"N"
"NCOR2"	0.00369144294511631	-0.339908028015578	0.04	0.112	1	"Ast"	"NCOR2"	"N"
"ZNF148"	0.00370386985488642	-0.240130458468222	0.108	0.209	1	"Ast"	"ZNF148"	"N"
"CDK14"	0.00378174876805145	-0.359711099158948	0.148	0.254	1	"Ast"	"CDK14"	"N"
"GRIA2"	0.00378549336165342	-0.247596208451471	0.307	0.464	1	"Ast"	"GRIA2"	"N"
"RP11-219A15.1"	0.00378681849614494	-0.335353743396046	0.057	0.137	1	"Ast"	"RP11-219A15.1"	"N"
"CRIM1"	0.00379694512071251	-0.401383985698259	0.062	0.143	1	"Ast"	"CRIM1"	"N"
"PCM1"	0.00379876225542346	-0.324452768121859	0.233	0.354	1	"Ast"	"PCM1"	"N"
"LINC01314"	0.00380387134542456	-0.42468603328116	0.097	0.191	1	"Ast"	"LINC01314"	"N"
"CECR2"	0.00381090866313136	-0.464630751671599	0.108	0.199	1	"Ast"	"CECR2"	"N"
"ELMO1"	0.00382654050758828	-0.276949592749207	0.051	0.129	1	"Ast"	"ELMO1"	"N"
"NIM1K"	0.00384366344889423	-0.491367364703116	0.034	0.102	1	"Ast"	"NIM1K"	"N"
"KPNA5"	0.00389716009808886	-0.332343934543734	0.057	0.137	1	"Ast"	"KPNA5"	"N"
"SRPK2"	0.00390254414171758	-0.327616247583999	0.17	0.278	1	"Ast"	"SRPK2"	"N"
"FTH1"	0.00390776247377717	-0.415208016872854	0.852	0.921	1	"Ast"	"FTH1"	"N"
